# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033457595482469e+08,2.391562326234676572e+00,1.709217002328202568e+02,3.886070090348805461e+00
3.376033458781205416e+08,2.012510304336699196e+00,1.708641987680757666e+02,3.874019714655717816e+00
3.376033458820161223e+08,1.713684379117721424e+00,1.709430185688145514e+02,3.909076371369041958e+00
3.376033461152107120e+08,1.810040157353250523e+00,1.710385449781793170e+02,3.934629171026835515e+00
3.376033461409232020e+08,1.856709789082815920e+00,1.709898834335801894e+02,4.004780855048565513e+00
3.376033461931335926e+08,1.714574844890038641e+00,1.709842465299903438e+02,3.919544244542221278e+00
3.376033462054033279e+08,1.663571084467512229e+00,1.709405278159389070e+02,3.991277812390118029e+00
3.376033462363860607e+08,1.848928622559189661e+00,1.708240877673838156e+02,3.916654976735457705e+00
3.376033462788237333e+08,2.590092859636729727e+01,1.709552799574846347e+02,3.959839753574243115e+00
3.376033462801963091e+08,5.021055922219285605e+01,1.710143701323723349e+02,3.908864107009861755e+00
3.376033462920994759e+08,2.370567785897033097e+00,1.710530545718852125e+02,3.888773575274699468e+00
3.376033463310483694e+08,1.966691386976710199e+00,1.708905884246278788e+02,3.859329082973824043e+00
3.376033464863237143e+08,1.906598613662920050e+00,1.709951453964207815e+02,3.965124555634645276e+00
3.376033466626661420e+08,1.993923235456972698e+00,1.708772478688769354e+02,3.908808593230379547e+00
3.376033467719562650e+08,1.723874994589432275e+00,1.709047709962015631e+02,3.882833297046872634e+00
3.376033467750241160e+08,2.096430219734449096e+00,1.709033075641546304e+02,3.858782948770427712e+00
3.376033468013485074e+08,3.132597517982855351e+00,1.710164965121262242e+02,3.902871647004145128e+00
3.376033468240256906e+08,1.717973837752787336e+00,1.710225770229737066e+02,3.822939743042371941e+00
3.376033468605912328e+08,1.771422628985148462e+00,1.709327981370384464e+02,3.846505397737361776e+00
3.376033471289710999e+08,1.959061113667813547e+00,1.710081611334993568e+02,3.913187866461238062e+00
3.376033472049686909e+08,1.630134720621118083e+00,1.709868462165516405e+02,4.018238568764864738e+00
3.376033472063566446e+08,2.277671497858749561e+00,1.709547544322659292e+02,3.805302360909804449e+00
3.376033472101859450e+08,1.427544302446709992e+02,1.710290367220513588e+02,3.936178549714700381e+00
3.376033472629706860e+08,1.777998904002280778e+00,1.709346468326168633e+02,3.821217883285867423e+00
3.376033473133307695e+08,2.314751669160338921e+00,1.709775562156649471e+02,4.035212435048062929e+00
3.376033473558887243e+08,2.283557002010011772e+00,1.709099467657625553e+02,3.821795961799327568e+00
3.376033473927464485e+08,2.122340429872068945e+00,1.708944914855566992e+02,3.983664079769695388e+00
3.376033474463999271e+08,1.746203083549517920e+00,1.709969961581335269e+02,3.902291722025313270e+00
3.376033475263527036e+08,2.266008337639639159e+00,1.709475815428370709e+02,3.790583743074163792e+00
3.376033475849794149e+08,1.679329773673339687e+00,1.709118126508524256e+02,3.921431186628969279e+00
3.376033479416707158e+08,2.285306191596497172e+00,1.709377429157185588e+02,3.843056089271718712e+00
3.376033479672775269e+08,1.936421080905136760e+00,1.709777050603361488e+02,3.992089996179542855e+00
3.376033480588176847e+08,2.268069838814809724e+00,1.709638877815427804e+02,3.946490018900115082e+00
3.376033480615217686e+08,1.882610436922977248e+00,1.709269547555485360e+02,3.829734196107757782e+00
3.376033481143290997e+08,2.240124560879344084e+00,1.709816308073238815e+02,4.009474171019868471e+00
3.376033481277322173e+08,2.198404469943429085e+00,1.710250086565979473e+02,3.865215991948399932e+00
3.376033482875859141e+08,2.294952059474645978e+00,1.708286312880666458e+02,3.941726659950147038e+00
3.376033484829022288e+08,1.757209563645475647e+00,1.708718546042542243e+02,3.885280120354453359e+00
3.376033485687876344e+08,2.148634729148427347e+00,1.709184750160585509e+02,3.941337538601592083e+00
3.376033485693497062e+08,1.903554669281398048e+00,1.708966175003266130e+02,3.916179158287880213e+00
3.376033487129737735e+08,1.686984596438225070e+00,1.710244257349725103e+02,3.894643126362202334e+00
3.376033487415707707e+08,1.903770780252499684e+00,1.709415290967453700e+02,3.908431581491166984e+00
3.376033490561459661e+08,2.179251157230679858e+00,1.708816221693429043e+02,3.947413013335698828e+00
3.376033490569636226e+08,1.814786396963411041e+00,1.708413592553888805e+02,3.900358801179615753e+00
3.376033493336902857e+08,2.142866774023430843e+00,1.709412928238285190e+02,3.909651858131233837e+00
3.376033493587095141e+08,2.037797251050131209e+00,1.708982167984467253e+02,3.853055591528638413e+00
3.376033493862136006e+08,2.290011374356902607e+00,1.709869315336782165e+02,3.871308503155072245e+00
3.376033494251174927e+08,2.402607490294813797e+00,1.709871087083340342e+02,3.803268769731625198e+00
3.376033494387710690e+08,4.458705872597734299e+01,1.708858514752629674e+02,3.870095471141960175e+00
3.376033497196328640e+08,1.795539155276648646e+00,1.709308392814506874e+02,3.939805514148146948e+00
3.376033497994135022e+08,2.978064039329302748e+00,1.709369261585673598e+02,3.988031599717802411e+00
3.376033499706323147e+08,1.875038893490967418e+00,1.708912087381678759e+02,3.776126635884570870e+00
3.376033499927152395e+08,1.950132658611193559e+00,1.709000013404426852e+02,3.938220906115775577e+00
3.376033504178891778e+08,2.696632334725270752e+01,1.709781138778127740e+02,3.887823297439002790e+00
3.376033504329630136e+08,1.992739537040393971e+00,1.709159918993682936e+02,3.928753125697373783e+00
3.376033505052304864e+08,2.314142260401768070e+00,1.710380978559294647e+02,3.893327187801644218e+00
3.376033505295446515e+08,2.287022275275140792e+00,1.709521515110955363e+02,3.848145595254329976e+00
3.376033508330345750e+08,1.809234461011119954e+00,1.709276031364584867e+02,3.956229001327040251e+00
3.376033508963863850e+08,2.401717504794573355e+00,1.710330602206926187e+02,3.933157897440104911e+00
3.376033509407180548e+08,3.209011679879764767e+00,1.709478247739048697e+02,3.960189702658411637e+00
3.376033509411951900e+08,2.211682890557923997e+00,1.708636302967842937e+02,3.886501663554288388e+00
3.376033509427848458e+08,1.601629108591881234e+00,1.709021986759832430e+02,3.789889586224556517e+00
3.376033513317376971e+08,2.735006649840000037e+01,1.710302382391849108e+02,3.879462833190381765e+00
3.376033513415710926e+08,2.281266068310226824e+00,1.709145181639660791e+02,3.830293093675502192e+00
3.376033513502187729e+08,2.471045697643774464e+00,1.709127020490660414e+02,3.781195683644194006e+00
3.376033513720956445e+08,1.200429831307438633e+02,1.708692572067580500e+02,3.828091090423127785e+00
3.376033516028746367e+08,2.382073160964975234e+00,1.709459315356567686e+02,3.797180091700345983e+00
3.376033516761292219e+08,2.273669219695079846e+00,1.709807283381348952e+02,3.830048565433931795e+00
3.376033518181272149e+08,1.730098562595123513e+00,1.709928816016559949e+02,3.824996336521036877e+00
3.376033518829482198e+08,2.288552727300717127e+00,1.709590584012656791e+02,4.012740204518313369e+00
3.376033520891448259e+08,1.947260158373399941e+00,1.709952818899805607e+02,3.927875721834953371e+00
3.376033521264164448e+08,2.194362325448828255e+00,1.708377233706663390e+02,3.864190773093882925e+00
3.376033523008065224e+08,7.788163349718040251e+00,1.709783694646033325e+02,3.856696983720248273e+00
3.376033523569545150e+08,2.270283132553263972e+00,1.709976903435356519e+02,3.992297496794577683e+00
3.376033527207794785e+08,1.959900094818325389e+00,1.709695128277485026e+02,3.888008826437517218e+00
3.376033529589483738e+08,2.076738002712578801e+00,1.708203960136141291e+02,3.949344952392705110e+00
3.376033530351908803e+08,1.654763354998324054e+00,1.710140792724229470e+02,3.935537151538019529e+00
3.376033531750032902e+08,1.620022241908271932e+00,1.708460138084367372e+02,3.887886657943466329e+00
3.376033532602721453e+08,2.197988593765940468e+00,1.708173483085347186e+02,3.897817324649361481e+00
3.376033533978779912e+08,1.694550393537201050e+00,1.709236581861407558e+02,3.824895901254119934e+00
3.376033535016328692e+08,4.039985041927048215e+00,1.708687125216427205e+02,3.823574467552007139e+00
3.376033537678589225e+08,1.734888727339939596e+00,1.709107683267055222e+02,3.936674126032022158e+00
3.376033538790200353e+08,2.264137828606362923e+00,1.709066104438508660e+02,3.908617332237585007e+00
3.376033540638318062e+08,2.062600650359361243e+00,1.710079169981666496e+02,3.809402877830226686e+00
3.376033541216731668e+08,1.681923008423488408e+00,1.709143103761474833e+02,3.910688088646977700e+00
3.376033541747239828e+08,3.145604265859968329e+00,1.709146665353665071e+02,3.912468647033072955e+00
3.376033542167806625e+08,2.275312120037324082e+00,1.708540665613915053e+02,3.904718130629379225e+00
3.376033542318590283e+08,1.776378525428566446e+00,1.709671185850004065e+02,3.989491007741860162e+00
3.376033543048338294e+08,1.533108839151516918e+02,1.708659653443830280e+02,3.882902370382828927e+00
3.376033544354420304e+08,8.137940273455679829e+00,1.709104852319337908e+02,3.827739772493750081e+00
3.376033545142801404e+08,2.042876736657201597e+00,1.709234258133786852e+02,3.828549283722387120e+00
3.376033545961929560e+08,1.948730116592949368e+00,1.709706804278443428e+02,3.834361196403603067e+00
3.376033546098880768e+08,1.635044702035359787e+00,1.710432201886648329e+02,3.836342261576350943e+00
3.376033546579450965e+08,2.183621561205443484e+00,1.708876120123044018e+02,3.926300893342230758e+00
3.376033547780699134e+08,2.026288471027438920e+00,1.708403385600408626e+02,3.955726743349342378e+00
3.376033549065157771e+08,2.403206720195227408e+00,1.709400389939823128e+02,3.902728082085593631e+00
3.376033549602606893e+08,7.069562491629601197e+01,1.710343184968819230e+02,3.941856065887046512e+00
3.376033550890840888e+08,1.652200336503501177e+00,1.709785338566503015e+02,3.856200450485256059e+00
3.376033552432988882e+08,1.028401300077368461e+02,1.709794016121682034e+02,3.855838679230321198e+00
3.376033553377370238e+08,1.883683003894793373e+00,1.708258642426821723e+02,3.927612359851234469e+00
3.376033553630443811e+08,2.836164670359531570e+00,1.709564348878113549e+02,3.956087705878168492e+00
3.376033556995506287e+08,1.926283114495756399e+00,1.708713132667282366e+02,3.959008359500250318e+00
3.376033558091295362e+08,3.279722448522448985e+00,1.709614160734543873e+02,3.836670875650478152e+00
3.376033558470787406e+08,1.752298524409318325e+00,1.709602107842881082e+02,3.984967364295383341e+00
3.376033559093564153e+08,1.969407217967359625e+00,1.709469707598231878e+02,3.929786847527435789e+00
3.376033560318460464e+08,2.183107278154249542e+00,1.708670393063386541e+02,3.941901180691549822e+00
3.376033563125655651e+08,2.029980010752922670e+00,1.709349125428071545e+02,3.844963993827682280e+00
3.376033565148988962e+08,2.297565449895482281e+00,1.710076869511811424e+02,3.946495737597586206e+00
3.376033566073994637e+08,1.873947403956177649e+00,1.708863108205899266e+02,3.898802726090898840e+00
3.376033566511580944e+08,1.800026960146539512e+00,1.708657533060579397e+02,3.820264068871401797e+00
3.376033566841179132e+08,2.226275027657916183e+00,1.709206811210421790e+02,3.902717395753620977e+00
3.376033568152195811e+08,2.378904251396567471e+00,1.708977233161586469e+02,3.814832210137260926e+00
3.376033568398718238e+08,1.752618339344182097e+00,1.710172173262528759e+02,3.941268890449637130e+00
3.376033568454300761e+08,1.998906454430462887e+00,1.708473215867412875e+02,3.866708650523284607e+00
3.376033568904046416e+08,2.353324769151310392e+00,1.709965031104844968e+02,3.905577441727025256e+00
3.376033569529861808e+08,1.684984209289720258e+00,1.710194080471601978e+02,3.876564308575835227e+00
3.376033569532951713e+08,1.721265268784130331e+00,1.708632344978717015e+02,3.879438710727531880e+00
3.376033569722448587e+08,1.777053647494641231e+00,1.709399449916265041e+02,3.795577393565247704e+00
3.376033572893989682e+08,2.146324514375655745e+00,1.708930732013219824e+02,3.888155977707864253e+00
3.376033573686336875e+08,3.044686060534871785e+00,1.709555637222309485e+02,3.936965665650760560e+00
3.376033573741381168e+08,2.046518878711216072e+00,1.708590061535801681e+02,3.909150421908494710e+00
3.376033574559161067e+08,2.328948551001501777e+00,1.710214088131488950e+02,3.931597640921558501e+00
3.376033576456016302e+08,2.299156158594311883e+00,1.709108199437785913e+02,3.863290257294691443e+00
3.376033576626304984e+08,2.109608635667215903e+00,1.709411550860336320e+02,3.897922200714019514e+00
3.376033577419348359e+08,1.973177894544188460e+00,1.710176859345663729e+02,3.859419707473254579e+00
3.376033578687888384e+08,2.070736192863169123e+00,1.710342407883995008e+02,3.894953719889507671e+00
3.376033579439805150e+08,3.443807737384664946e+00,1.710073739743690453e+02,3.972029063553555339e+00
3.376033580275873542e+08,2.021268674478525096e+00,1.708978991149508602e+02,3.860193041913621226e+00
3.376033581618489027e+08,2.130790515054195033e+00,1.709628187015052276e+02,3.986982800941086591e+00
3.376033582598515153e+08,2.191705707182766361e+00,1.709577408519585333e+02,3.875501734999883041e+00
3.376033584878188372e+08,1.967872829141515956e+00,1.708934562118083704e+02,3.817202121059293685e+00
3.376033585324644446e+08,2.165225049078860931e+00,1.708930937369739809e+02,3.794101084407559110e+00
3.376033587244228125e+08,1.626829249995863202e+00,1.709126788145439662e+02,3.888237344398440154e+00
3.376033587473692298e+08,2.503555227393116311e+00,1.707977527924475396e+02,3.932116766007280884e+00
3.376033587887325883e+08,1.645025351043243544e+00,1.709668011354133341e+02,3.886119399792265394e+00
3.376033588634881377e+08,2.049078693913095606e+00,1.709397221979822916e+02,3.813936692617713398e+00
3.376033592064656615e+08,1.706877867557951456e+00,1.708576515565185616e+02,3.861606921858297792e+00
3.376033592978736758e+08,2.298998553448188709e+00,1.710523564168251767e+02,3.848584001835318347e+00
3.376033593352911472e+08,1.977142377088221492e+00,1.710090608294608501e+02,3.917357776602954811e+00
3.376033594070481658e+08,2.281948149433236761e+00,1.709781506132083280e+02,4.011954154697279229e+00
3.376033595107381940e+08,1.698820610748031701e+00,1.709784924534288564e+02,3.848257903689673132e+00
3.376033595841990113e+08,2.277478848704750369e+00,1.709697313513443078e+02,3.920338499192799642e+00
3.376033596689271331e+08,2.157857915178936992e+00,1.708502037194508318e+02,3.951305647714495439e+00
3.376033596997414827e+08,2.201644947715756917e+00,1.708562137062475301e+02,3.861096495506764814e+00
3.376033597286808491e+08,2.248473306416906681e+00,1.709914462031991320e+02,3.888411914354492627e+00
3.376033598942377567e+08,1.889819998565597015e+00,1.709416380153053865e+02,3.918256493044941724e+00
3.376033599491081834e+08,2.962224143899605089e+00,1.708801270979095079e+02,3.946737887726626148e+00
3.376033600153574944e+08,2.576960923885261767e+00,1.709617477776027386e+02,3.967036364524580971e+00
3.376033600429938436e+08,1.907096508313531391e+00,1.710306277807792981e+02,3.826269234374374051e+00
3.376033602888005376e+08,2.352547853312153325e+00,1.708579123285718993e+02,3.884514446757897588e+00
3.376033605822774172e+08,2.216702504738666590e+00,1.709969134987378254e+02,3.959460772401100392e+00
3.376033606247300506e+08,2.220304330481280175e+00,1.710376663132787201e+02,3.877696320049066614e+00
3.376033609507278800e+08,1.608104256119069486e+00,1.708789230893455056e+02,3.979642431740658459e+00
3.376033610002337694e+08,1.946817633222708288e+00,1.709203371034265615e+02,3.803995893094739511e+00
3.376033610630469918e+08,2.885479712294896970e+00,1.709678741050198880e+02,3.850236072214916483e+00
3.376033613515173197e+08,2.152733011605070246e+00,1.709369527932798576e+02,3.943381048037348791e+00
3.376033613835772276e+08,3.090936481191570273e+00,1.708394618832425351e+02,3.954727870556100644e+00
3.376033615539646149e+08,1.999631961702916128e+00,1.709624257672259375e+02,3.957469630133708449e+00
3.376033617318288088e+08,1.740583063363442928e+00,1.709516278300871477e+02,3.879614370736827578e+00
3.376033617339116335e+08,1.780577189480181843e+00,1.709382503412813037e+02,3.903374076685512950e+00
3.376033620131312609e+08,1.602981424648841857e+00,1.709241131046483133e+02,3.933197483904740999e+00
3.376033621006209254e+08,3.314677025501803431e+00,1.708501521870542774e+02,3.956630503003330190e+00
3.376033626552665234e+08,2.441264679731128595e+00,1.708771681188481750e+02,3.974108064403145235e+00
3.376033626680931449e+08,1.722333072342834503e+00,1.710707198615139646e+02,3.848315994065607537e+00
3.376033626908279657e+08,2.330882912278169350e+00,1.708886557722838972e+02,3.971659678774994706e+00
3.376033628685646057e+08,1.679031382223105107e+00,1.709870354099505505e+02,3.810148120990951348e+00
3.376033630334539413e+08,1.922019879483017668e+00,1.709121562055235302e+02,3.784439451764226803e+00
3.376033631036437750e+08,2.449642299124471734e+00,1.709660018431748938e+02,3.875341588910221180e+00
3.376033632172089219e+08,2.204686655461876921e+00,1.709573630453505473e+02,3.901829399319259206e+00
3.376033632244179845e+08,2.131086948446418106e+00,1.708758219214374776e+02,3.959539219457267389e+00
3.376033633515535593e+08,2.082440906983405338e+00,1.709023341901326489e+02,3.869457623426114434e+00
3.376033639360756874e+08,2.050959824561301659e+00,1.709639037535936552e+02,4.030184294975540205e+00
3.376033639699434042e+08,1.900551608724673658e+00,1.709162128842682762e+02,3.902703062101179121e+00
3.376033639727964401e+08,2.589112613829333664e+00,1.709848072514404862e+02,3.861908248567724744e+00
3.376033640837507248e+08,3.627964202753217648e+01,1.709709563948838422e+02,3.882146904252931741e+00
3.376033641704881191e+08,1.800317297772198399e+00,1.709193509064068053e+02,3.940812072646493025e+00
3.376033642694511414e+08,1.871693309751995216e+00,1.708729749897498209e+02,3.944181676373047729e+00
3.376033643529838920e+08,1.819088786437617511e+00,1.709880837840862000e+02,3.821727970585324652e+00
3.376033643987187743e+08,2.343438478981188400e+00,1.710070534736132402e+02,3.989653960937995958e+00
3.376033645062023401e+08,2.371232119050394882e+00,1.710351855997983535e+02,3.893455995825402471e+00
3.376033646239753962e+08,1.700362426910990266e+00,1.709362326138238473e+02,3.905170392237927057e+00
3.376033647930470705e+08,1.632280835149327425e+00,1.709228161842960674e+02,3.851891513969177616e+00
3.376033649709119797e+08,2.229410509812564278e+00,1.709903946730736095e+02,3.863984440470636716e+00
3.376033651779608727e+08,2.231032556508645293e+00,1.709410004754168142e+02,3.977498550779086983e+00
3.376033656058745980e+08,1.881988541277655802e+00,1.709653079820959647e+02,3.905366402077679933e+00
3.376033656688346267e+08,1.611669162762702445e+00,1.709414721186117561e+02,3.944232933463391877e+00
3.376033656740267277e+08,1.726264670368967691e+00,1.709939297303382659e+02,3.852403522478591746e+00
3.376033659020985365e+08,2.108920762119874226e+00,1.710432258999139776e+02,3.866495959704800089e+00
3.376033659778587222e+08,2.246578927739502518e+00,1.709715634188940214e+02,3.787668948695577686e+00
3.376033662196729779e+08,2.163470026482604780e+00,1.709193628839167900e+02,3.979564395579293201e+00
3.376033662208625078e+08,2.277792164194923696e+00,1.709288528547239139e+02,3.998869911890156281e+00
3.376033663475550413e+08,1.719147976184059567e+00,1.709583436892839643e+02,3.781866238759926890e+00
3.376033664608724713e+08,2.082614647151059373e+00,1.708550958068602199e+02,3.921872258772458597e+00
3.376033665226593018e+08,3.163818442830520716e+00,1.709522878609293457e+02,3.839728739166417437e+00
3.376033665501086116e+08,1.649848079700735326e+00,1.708882571164173783e+02,3.782235289179517235e+00
3.376033666893052459e+08,2.258672951839119758e+00,1.710426710059818731e+02,3.928476087745877976e+00
3.376033667781923413e+08,1.859950035883533914e+00,1.710423373448808491e+02,3.923631133933953130e+00
3.376033667855818868e+08,1.691094227171881847e+00,1.709383103012277445e+02,3.848213149588058268e+00
3.376033668382417560e+08,5.015891649651573658e+01,1.708675694318986018e+02,3.837434753034790091e+00
3.376033669122739434e+08,1.024775484396442806e+02,1.709895907886251223e+02,3.951284870240130864e+00
3.376033669255996346e+08,2.701443733025760352e+00,1.708779898148409302e+02,3.857231682181209376e+00
3.376033671289198399e+08,1.875173462377829559e+00,1.709582066738694550e+02,3.791843788372935453e+00
3.376033671541115046e+08,2.178339436631820281e+00,1.709937433168429948e+02,3.863479440113250174e+00
3.376033671998817325e+08,2.002969016987646622e+00,1.710216621878031447e+02,3.921075615168635675e+00
3.376033673800352812e+08,1.843365395899141612e+00,1.710152664288680739e+02,3.947244654583295986e+00
3.376033674716452956e+08,1.763521085665253896e+00,1.708747769272536630e+02,3.938258467823644970e+00
3.376033675279554725e+08,2.401624921747591124e+00,1.709441682322847385e+02,3.948776713025445861e+00
3.376033676208978295e+08,1.778711444026405131e+00,1.709084909623399255e+02,3.754345656354030059e+00
3.376033679789654016e+08,2.327717890100716946e+00,1.708757694567603380e+02,3.910878020311470138e+00
3.376033681456291676e+08,3.136165552719995198e+00,1.709530319266070251e+02,3.932506893407034632e+00
3.376033683397173882e+08,2.174809164390044014e+00,1.709518477459019152e+02,3.824411183132402137e+00
3.376033683408563137e+08,2.101569209969075480e+00,1.708653630803431440e+02,3.858552616242560518e+00
3.376033684037199020e+08,2.351385280367082942e+00,1.709159436112930450e+02,3.819512377832625205e+00
3.376033684880345464e+08,2.342390271924521983e+00,1.708237598852556118e+02,3.934103452050081717e+00
3.376033685180180073e+08,2.193397696228989169e+00,1.708953987258362019e+02,3.888377711714496421e+00
3.376033686024577618e+08,2.960916647901251419e+00,1.710286074147890645e+02,3.898203232729768430e+00
3.376033686394094825e+08,2.106168098925715881e+00,1.710323895042991182e+02,3.879070060251428753e+00
3.376033686649565697e+08,2.701873693340803229e+01,1.709336980503691734e+02,3.968241803691826330e+00
3.376033686955741644e+08,1.287333137862314629e+02,1.708165273508733435e+02,3.934128821530356479e+00
3.376033687216169834e+08,2.209251630955419099e+00,1.709154393205820952e+02,3.787414553897594960e+00
3.376033692592834234e+08,2.334677626871342948e+00,1.709964338375515638e+02,4.006471444339759991e+00
3.376033693283502460e+08,1.613155075604681077e+00,1.710476420185332813e+02,3.863271887065852894e+00
3.376033693334249854e+08,3.141244440013474470e+00,1.709075453352032525e+02,3.871713662209710805e+00
3.376033695928878784e+08,1.758915698596807520e+00,1.710614162875648105e+02,3.847831019164009714e+00
3.376033703061078787e+08,1.928339648588154098e+00,1.710235339338056235e+02,3.816968356358918513e+00
3.376033704786276221e+08,1.694262778661360658e+00,1.708846739418676179e+02,3.981561488238854363e+00
3.376033705278760195e+08,2.400821292898521087e+00,1.708503579000653190e+02,3.888914766944795431e+00
3.376033706112925410e+08,1.721492067908892754e+00,1.709535183959401365e+02,3.778580138200736460e+00
3.376033706355373859e+08,1.907957437098507736e+00,1.709647382025377453e+02,3.891039297846577316e+00
3.376033706548843384e+08,1.613586458051072814e+00,1.709211497836238607e+02,3.952768109480207848e+00
3.376033707283471823e+08,1.839847794450021112e+00,1.709528961416889103e+02,3.978422812929693020e+00
3.376033708164596558e+08,1.987542181696008603e+00,1.710023590583244868e+02,3.915560908769766257e+00
3.376033709191694260e+08,1.694444427777424433e+00,1.710088265356148440e+02,3.959140505171070412e+00
3.376033711244756579e+08,1.708630434238556761e+00,1.710440355216854869e+02,3.831195821884203934e+00
3.376033711516308188e+08,9.617764046814376400e+01,1.709321186840037115e+02,4.008846438820268254e+00
3.376033712250573039e+08,1.641254731725594107e+00,1.709118868055137739e+02,3.881008473441977191e+00
3.376033712292814255e+08,2.031790987637728474e+00,1.709910913211702166e+02,3.842287354272759803e+00
3.376033712699369788e+08,3.208353568500160513e+00,1.709294569000573460e+02,3.971054865595617045e+00
3.376033713067602515e+08,2.100327166618938257e+00,1.709378072359003227e+02,3.821818263080672295e+00
3.376033715251312852e+08,2.077339573162318764e+00,1.710084922791792792e+02,3.812575789622527189e+00
3.376033717367836237e+08,2.372550365686153295e+00,1.709980590209356706e+02,3.980020308863799983e+00
3.376033718470321298e+08,1.800103009886191652e+00,1.710146323914979973e+02,3.864496028396303462e+00
3.376033723519217372e+08,2.171812052114742819e+00,1.709020868341423522e+02,3.845079505764656513e+00
3.376033725323404074e+08,1.834102694880611617e+00,1.709676377063998416e+02,4.009832838457545456e+00
3.376033725653795004e+08,1.694437555796273198e+00,1.709105326932967159e+02,3.836594857567642958e+00
3.376033726425890326e+08,1.974239537136485367e+00,1.708980198874950531e+02,3.820033455349627793e+00
3.376033728353940248e+08,1.700574850487842404e+00,1.709065576066103631e+02,3.765674054792774950e+00
3.376033728868551850e+08,2.343798758898580914e+00,1.709428705446926244e+02,3.825894852388640466e+00
3.376033729798808694e+08,4.351915567017991293e+01,1.708664675858711632e+02,3.939888546260969182e+00
3.376033730450758934e+08,1.700747745504713526e+00,1.709018266645413462e+02,3.804759906037074035e+00
3.376033732321885228e+08,1.685927191664320368e+00,1.708584367738926630e+02,3.823202223995384674e+00
3.376033733094570041e+08,1.186816357397448911e+02,1.709267466628930663e+02,3.880416021875264132e+00
3.376033736403506994e+08,2.112884399754441755e+00,1.710264350296346265e+02,3.945213589632118989e+00
3.376033739044175744e+08,2.095265332502964206e+00,1.708885580432879578e+02,3.897059248113337926e+00
3.376033740446544886e+08,2.229079664729479937e+00,1.708293085420334023e+02,3.885146447185743313e+00
3.376033740631142259e+08,1.622367754326768052e+00,1.709897930143049791e+02,3.860837723418740097e+00
3.376033740831775069e+08,2.310854124591688930e+00,1.709130823576512626e+02,3.757649838960849475e+00
3.376033742432951927e+08,1.658383138757405062e+00,1.710297143382696277e+02,3.918618142822338335e+00
3.376033743431525826e+08,2.266429441753054608e+00,1.709287605462133968e+02,3.993857155450732943e+00
