# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033452587103844e+08,2.292594445008266035e+00,1.708834589516825133e+02,3.984180836200754694e+00
3.376033453199563026e+08,2.999112006639906980e+01,1.710470827470232109e+02,3.862144669946717013e+00
3.376033454693062305e+08,1.682105080486651749e+00,1.708797923936913037e+02,3.787075018156929929e+00
3.376033455025976896e+08,2.132441692396627175e+00,1.709232247479720854e+02,3.845377912022900357e+00
3.376033455608831048e+08,1.029570304870802175e+02,1.710045537859405727e+02,3.883342415702685901e+00
3.376033459531727433e+08,2.104558012618704232e+00,1.709056311027863728e+02,3.895329413837594235e+00
3.376033459983550310e+08,8.967370037126929816e+00,1.709285527006793757e+02,3.788461444766640707e+00
3.376033460145186186e+08,1.976885029069613831e+00,1.709831370183920285e+02,3.906440637695194784e+00
3.376033461029259562e+08,1.630333976964138287e+00,1.709754626727414859e+02,3.943053207593672393e+00
3.376033461691735983e+08,1.998428476012909405e+00,1.709972375913361873e+02,3.955168784452448794e+00
3.376033462807763219e+08,2.404852886452891525e+00,1.708376983714373694e+02,3.942663988169805567e+00
3.376033464636145234e+08,2.879310225897364184e+00,1.708840898871560228e+02,3.795313745667859617e+00
3.376033465500395894e+08,2.384728818674740403e+00,1.708829436310667234e+02,3.926693157284613989e+00
3.376033466091731191e+08,2.160913117341749512e+00,1.710055500006114073e+02,3.909161715370208068e+00
3.376033466215976477e+08,2.140248583379428471e+00,1.709355138907142759e+02,3.859523468859295203e+00
3.376033466966428161e+08,2.037020566667535615e+00,1.709623590129288004e+02,3.858297780159841928e+00
3.376033467974179983e+08,1.846194801634216232e+00,1.708560762421355435e+02,3.845767469707911612e+00
3.376033469307926297e+08,2.398500226702637406e+00,1.710284153837239955e+02,3.937128691640256584e+00
3.376033470321025848e+08,1.728194455052984413e+00,1.709023433228215083e+02,3.947234500975274063e+00
3.376033470813087225e+08,1.715727017717740166e+00,1.708831797968707065e+02,3.833137708391335607e+00
3.376033471090317369e+08,2.124694150172806939e+00,1.709424932319853099e+02,3.869744460514425555e+00
3.376033472225315571e+08,1.898016958095943618e+00,1.710078916623487544e+02,3.808283730611116358e+00
3.376033472457371354e+08,1.986500269275510266e+00,1.708987227283663231e+02,3.986084329365112033e+00
3.376033472591905594e+08,1.999347935685230393e+00,1.708899958120992153e+02,3.865857975795744306e+00
3.376033473483210206e+08,1.730241207006717685e+00,1.708976671929801796e+02,3.926246490939075517e+00
3.376033475347756147e+08,1.710374025285499977e+00,1.710319071927264929e+02,3.928130660289463894e+00
3.376033475559681058e+08,1.899813493086723870e+00,1.710144832106234674e+02,3.844738406299307076e+00
3.376033476627423167e+08,2.111314753101905861e+00,1.709775414253997781e+02,3.955045820545258106e+00
3.376033477381939292e+08,2.064196204569263671e+00,1.708847138293413934e+02,3.932714091222536901e+00
3.376033477427087426e+08,2.561532163350876967e+00,1.709389902839024558e+02,3.989082908506985437e+00
3.376033477846670151e+08,2.609213886431471341e+00,1.709358953174750297e+02,3.864003552752433901e+00
3.376033478341478705e+08,1.814944367324150765e+00,1.709327579968578164e+02,3.986293049941558753e+00
3.376033478820179105e+08,1.613970976042865102e+00,1.709805499895499850e+02,3.814294605426997276e+00
3.376033482472921014e+08,2.157084197150971328e+00,1.709620926480312448e+02,3.801771937194291517e+00
3.376033484915726781e+08,2.127675158037303671e+00,1.708579273631648050e+02,3.853599104696326272e+00
3.376033485619274378e+08,2.701389348925454126e+00,1.710353074785192575e+02,3.905033430884562673e+00
3.376033488150672317e+08,1.533136736986514279e+02,1.710392818925524807e+02,3.884581915036284361e+00
3.376033490451720953e+08,1.981398686180819269e+00,1.708739304899262663e+02,3.805452196405892273e+00
3.376033490470509529e+08,2.025984792090391284e+00,1.709275763295433421e+02,3.867624408210042386e+00
3.376033491095911860e+08,1.733518761979739420e+00,1.708440089837035316e+02,3.936418193592897463e+00
3.376033491396584511e+08,2.272720680715494268e+00,1.708510122605514709e+02,3.894918033037607419e+00
3.376033491721431017e+08,1.760410235379740840e+00,1.708726341031869254e+02,3.971964848606393428e+00
3.376033495219591856e+08,1.772728222331610981e+00,1.710048986900140164e+02,3.890370197688445497e+00
3.376033495279130936e+08,8.595093492701145976e+01,1.709390238203719150e+02,3.852799412187239980e+00
3.376033496413319707e+08,1.745182669963342370e+00,1.709032451272254889e+02,3.805979910402265798e+00
3.376033496760107875e+08,2.330575252445815870e+00,1.708425183564771999e+02,3.855862351638381647e+00
3.376033497782629132e+08,1.818535967253591901e+00,1.709847268307375145e+02,3.968515728682031174e+00
3.376033500778211951e+08,2.261813138954459124e+00,1.708612140243007786e+02,3.962050065271427890e+00
3.376033502179054022e+08,6.101951291841760217e+00,1.709597316939727705e+02,3.845308235492632232e+00
3.376033503782784939e+08,2.254297315466574858e+00,1.710313196366874990e+02,3.890210280850563418e+00
3.376033504211606979e+08,2.999348419017890510e+00,1.709251458882118868e+02,3.940356129037351884e+00
3.376033504381446242e+08,1.704773696936096261e+00,1.709988883326382165e+02,3.811893810239098901e+00
3.376033505736722350e+08,1.872695243666573806e+00,1.709070149012362094e+02,3.867783078337610370e+00
3.376033505819304585e+08,1.806684477926881627e+01,1.709962377819558128e+02,4.005686138921488393e+00
3.376033506986546516e+08,2.532513289966739745e+00,1.709971281367778317e+02,3.971748904508185962e+00
3.376033508388879895e+08,1.906060535478701023e+00,1.709612304153532705e+02,3.894881653362377794e+00
3.376033508595159054e+08,2.086031516221429349e+00,1.709551300738603459e+02,3.903350340802211882e+00
3.376033509834277630e+08,2.171458964575886608e+00,1.709330775389135795e+02,3.927315636434378199e+00
3.376033510437896848e+08,2.161005581070247761e+00,1.708988515477441581e+02,3.909583922449446192e+00
3.376033511144486666e+08,9.008491247694086823e+00,1.709495368051739774e+02,3.982547979404196248e+00
3.376033514195657969e+08,7.521237621171830767e+01,1.708711481831572314e+02,3.807309181041044432e+00
3.376033516589318514e+08,2.300890033348730324e+00,1.709500708688426016e+02,3.815144097740853724e+00
3.376033517272071838e+08,1.838146987013892897e+00,1.709305679965101206e+02,3.890340416249955524e+00
3.376033517280948758e+08,2.284991712409478293e+00,1.710464725978380898e+02,3.893254428129563127e+00
3.376033518320952654e+08,1.927152373584376077e+00,1.709571284022808868e+02,3.985520056107550779e+00
3.376033521279233694e+08,3.120647407628115211e+00,1.709886395320210966e+02,3.886934575903567168e+00
3.376033521970247030e+08,2.780279226696947603e+00,1.708423197017702932e+02,3.864020980425178386e+00
3.376033523116028905e+08,1.643630965012230494e+00,1.708964865008039453e+02,3.910568783488408862e+00
3.376033524732824564e+08,1.649516681344812774e+00,1.710187741395450587e+02,3.818395929913383391e+00
3.376033526062028408e+08,2.269111772352535805e+00,1.708273831913922720e+02,3.920898957299926213e+00
3.376033532851473689e+08,7.565071212626609309e+00,1.709686565236557101e+02,3.977014313869239093e+00
3.376033533709313869e+08,1.723965885902499107e+00,1.708582959733155349e+02,3.924802955355879863e+00
3.376033538815741539e+08,1.697758838818475891e+00,1.709551138997016153e+02,3.988676838019437731e+00
3.376033540299335718e+08,1.911567260770133725e+00,1.708997596808064543e+02,3.990315719930898730e+00
3.376033540372256637e+08,2.342239746727978300e+00,1.709853644955054506e+02,3.953444161092934728e+00
3.376033541410682201e+08,3.010167072048961057e+00,1.709475713641980690e+02,3.873894693883594975e+00
3.376033541850540638e+08,1.873794352230066851e+00,1.710419521454849701e+02,3.910918440404804741e+00
3.376033542064173818e+08,2.142035467582233732e+00,1.708873402263868400e+02,3.930796036907269198e+00
3.376033545227942467e+08,1.721887228179340035e+00,1.709807970085038278e+02,3.963635736217088201e+00
3.376033545294193029e+08,1.819454222337685723e+00,1.709748914665768211e+02,3.955276658192756756e+00
3.376033545357677341e+08,1.952001456399979684e+00,1.709320895412001562e+02,3.958351511847387982e+00
3.376033546123065948e+08,2.381474911870961719e+00,1.708950053518492780e+02,3.843660144624432284e+00
3.376033546467076540e+08,2.046763221916115594e+00,1.708821989461534088e+02,3.832735563847008198e+00
3.376033547403160334e+08,2.067811522509410249e+00,1.708880210078130801e+02,3.818039704517776745e+00
3.376033548603813648e+08,9.208579778078402001e+01,1.709379932805112787e+02,4.003394641583345681e+00
3.376033548980731964e+08,1.862811629704147265e+00,1.710580782770641690e+02,3.889134128627896203e+00
3.376033550201660991e+08,2.689372290646136587e+00,1.710305236808089830e+02,3.840626631240349642e+00
3.376033551724173427e+08,2.079352430043500455e+00,1.710501826880008593e+02,3.874030133980570945e+00
3.376033553084158301e+08,2.108452275105004325e+00,1.709564797540789414e+02,3.864723001392724733e+00
3.376033554247874022e+08,5.201763120559353126e+01,1.709925436520291271e+02,3.960598629956054051e+00
3.376033554686248302e+08,1.716844961505430867e+00,1.709709953625320225e+02,3.898315187929971781e+00
3.376033556681374311e+08,2.044307867520700928e+00,1.708823381365469629e+02,3.810552234821558582e+00
3.376033558330938816e+08,2.059618152330023655e+00,1.708774744449566754e+02,3.842291139269175204e+00
3.376033560430746078e+08,1.342843563689334587e+02,1.710210070304740384e+02,3.875726823112821684e+00
3.376033561991002560e+08,1.715872250077934869e+00,1.709141868322189168e+02,3.846480498960282546e+00
3.376033563165372014e+08,2.161131990471794051e+00,1.709766528872045512e+02,3.800945597103277063e+00
3.376033563469384313e+08,2.306412381017816315e+00,1.709249141824583944e+02,3.863986493277092649e+00
3.376033564354894757e+08,2.184545419479416495e+00,1.709898824187391995e+02,3.947184353106983234e+00
3.376033564742704034e+08,1.850105907312483478e+00,1.708382786676901333e+02,3.930284514182112332e+00
3.376033569648332000e+08,1.699141088134802358e+00,1.709411696110965408e+02,3.995671104972499332e+00
3.376033571202673316e+08,2.846228192602028972e+00,1.709717769181501410e+02,3.844624356847370361e+00
3.376033572831189632e+08,1.664893256764416796e+00,1.708463821212007474e+02,3.895220077960050098e+00
3.376033573176172972e+08,2.257852394257842121e+00,1.709880659952508495e+02,3.960634431260382726e+00
3.376033573719099760e+08,1.919494366371862437e+00,1.710083758364356186e+02,3.964964656842012047e+00
3.376033574144516587e+08,1.708519307366427986e+00,1.708403653220123033e+02,3.867426705754813288e+00
3.376033575216091275e+08,2.072538123546961764e+00,1.710799148516289847e+02,3.858282387997230334e+00
3.376033575247923136e+08,1.937833463858298355e+00,1.708694241325549967e+02,3.829109354723253755e+00
3.376033576485441923e+08,1.892672449730123718e+00,1.709875405010494092e+02,3.931263762011822482e+00
3.376033576630388498e+08,1.886546534405042941e+00,1.710314452098358515e+02,3.885943958587569025e+00
3.376033578005607724e+08,1.930831532202297973e+00,1.708969054574019140e+02,3.799039095225599016e+00
3.376033578900109529e+08,2.280733856366527590e+00,1.709514559321926583e+02,3.787201513853253765e+00
3.376033580881698132e+08,2.189945656937858587e+00,1.709531191948055664e+02,3.835369588132103935e+00
3.376033582709807158e+08,2.084443450784849716e+00,1.709202937897910317e+02,3.940862718809690080e+00
3.376033583856779933e+08,1.854966195244743599e+00,1.709549812571830500e+02,3.996000606935829591e+00
3.376033583884529471e+08,1.625898949858105569e+00,1.710443210358391752e+02,3.844438475745815875e+00
3.376033583968824744e+08,1.615479759571782026e+00,1.709807017530952749e+02,3.920893112918256485e+00
3.376033584110026360e+08,1.771797535653816480e+00,1.708443337990366615e+02,3.949039620083567126e+00
3.376033584963858128e+08,1.712549096619119915e+00,1.710052183969626185e+02,3.951928585661426574e+00
3.376033586664887667e+08,1.639612570205516207e+00,1.709419745525497092e+02,3.844553458677976376e+00
3.376033587949885130e+08,1.889181847143892146e+00,1.710125500569508858e+02,3.968318931966428487e+00
3.376033590024688244e+08,2.249386553565128288e+00,1.709139015845763936e+02,3.777997141495412325e+00
3.376033590777913332e+08,2.080895899573646624e+00,1.708651204449741385e+02,3.865246611196526239e+00
3.376033591630886197e+08,1.828473243837730022e+00,1.708302654890062513e+02,3.884258295198918187e+00
3.376033592705965638e+08,2.380083715600733285e+00,1.710382873965517661e+02,3.887449451165491343e+00
3.376033592945240736e+08,2.851377811115223704e+00,1.709489087218186683e+02,3.838565083370714337e+00
3.376033593538539410e+08,1.659140820302941854e+00,1.709004563065588229e+02,3.809759197376590301e+00
3.376033593613945842e+08,1.607918968050489505e+00,1.709207076338009585e+02,3.765193511198156262e+00
3.376033594656170011e+08,1.675231120718820632e+00,1.710175268099735604e+02,3.918735315516178375e+00
3.376033595394477248e+08,1.908487185143968867e+00,1.710479063927614334e+02,3.848016913616882473e+00
3.376033595603573322e+08,2.291684846797330088e+00,1.709981913910851290e+02,3.911191961104127923e+00
3.376033599023411870e+08,1.795744806942352279e+00,1.708920524714217493e+02,3.780613387603033004e+00
3.376033599706154466e+08,1.811586025279374068e+00,1.709690328980359482e+02,4.032948011190442550e+00
3.376033599838892221e+08,2.049276041928934866e+00,1.708661020668638173e+02,3.958693822353882119e+00
3.376033600279389024e+08,2.042098687657914802e+00,1.709669400409715934e+02,3.865067021934764480e+00
3.376033600358510613e+08,9.340962205472349922e+01,1.708765637541735032e+02,3.860337479826114748e+00
3.376033605577022433e+08,1.966806030495531266e+00,1.709597300692608428e+02,3.786194960685725697e+00
3.376033608016019464e+08,1.668651430661436619e+00,1.710198687199051619e+02,3.945343277285028982e+00
3.376033608571988940e+08,3.866671501235099839e+01,1.710358122409202224e+02,3.927799282113934698e+00
3.376033609417301416e+08,2.288102161555163772e+00,1.709790363346219806e+02,3.830188213690252308e+00
3.376033612433606982e+08,1.742467924413856561e+00,1.709658593836177545e+02,3.998538942712564381e+00
3.376033612750265002e+08,7.091697455322932342e+01,1.708510602547878818e+02,3.878020830873523561e+00
3.376033614775250554e+08,2.380645727196042838e+00,1.709633604426432782e+02,3.818031444787389095e+00
3.376033615004106760e+08,2.372427464665547880e+00,1.710687091891308569e+02,3.862971735845269983e+00
3.376033615283797383e+08,2.295020824571667895e+00,1.709767296405915147e+02,3.891833315795511172e+00
3.376033619452075362e+08,2.053293199654943280e+00,1.709029479407713552e+02,3.906497592386056095e+00
3.376033620560812950e+08,2.157096248571468422e+00,1.709900985723970734e+02,3.918706642413742891e+00
3.376033625185371041e+08,1.727489858847873094e+00,1.709618162566390822e+02,3.800630557607329152e+00
3.376033625686200261e+08,1.925218751145785223e+00,1.709502597223324472e+02,4.006926141538778907e+00
3.376033625961998701e+08,2.979494880654542932e+00,1.709066099052531911e+02,3.915121401134558976e+00
3.376033628543250561e+08,2.014910853393422130e+00,1.709927169153088755e+02,3.877760630720678670e+00
3.376033628604503274e+08,2.233785932774800642e+00,1.709380063227293363e+02,3.898643672867510457e+00
3.376033629131869674e+08,9.546054177782467676e+00,1.709182626478803968e+02,3.802584704311350983e+00
3.376033629660453796e+08,2.147143547929472263e+00,1.709743704040869829e+02,3.901529242107711681e+00
3.376033630726479292e+08,2.492369960913056737e+00,1.709738666668283713e+02,3.797594982081108128e+00
3.376033631455177069e+08,1.855672352714603957e+00,1.710049593482143848e+02,3.991748095816376463e+00
3.376033634013078809e+08,2.159204890624834228e+00,1.708974962338142234e+02,3.770981789070914747e+00
3.376033634651255012e+08,2.004760776906487241e+00,1.709502872037530210e+02,3.930803653513694762e+00
3.376033636853998899e+08,2.134120145407266023e+00,1.709432869630324774e+02,3.943773283582927558e+00
3.376033637161179781e+08,2.046142631428718328e+00,1.708249353478748560e+02,3.911142178425581317e+00
3.376033638045682907e+08,1.322772756214599212e+02,1.709318465943709384e+02,3.995163121977948872e+00
3.376033638086246252e+08,1.956943660003535035e+00,1.709875881761192886e+02,3.951237988647959387e+00
3.376033639492073059e+08,2.292862467112960267e+00,1.708711007009702030e+02,3.967065482534784415e+00
3.376033639705376625e+08,3.422643665765206844e+00,1.709362422347618349e+02,3.781686582677021402e+00
3.376033640480296612e+08,1.689040587939632188e+00,1.709182441837815247e+02,3.877024592658121716e+00
3.376033641293402314e+08,1.898654004397960060e+00,1.708559622158018954e+02,3.889188596170493728e+00
3.376033641433527470e+08,2.193945131002508653e+00,1.708644617684612967e+02,3.914930384132940588e+00
3.376033642097170353e+08,1.649582372731153823e+00,1.708688309142833077e+02,3.801240878402503132e+00
3.376033642537252307e+08,3.162508808879561428e+00,1.708980828061785360e+02,3.935114273350444503e+00
3.376033643421246409e+08,1.645380424799325558e+00,1.708354551204967890e+02,3.928111050605029853e+00
3.376033645582085252e+08,2.088971438797716296e+00,1.709687800272918707e+02,3.991184722454283129e+00
3.376033646321145296e+08,1.340549303911254526e+02,1.708885145645293164e+02,3.953373818348553392e+00
3.376033647950156331e+08,1.610562056197923919e+00,1.710502028625020898e+02,3.837260009057863464e+00
3.376033649672721028e+08,2.075262652024236765e+00,1.709368513377597480e+02,3.836445882685195485e+00
3.376033650100263357e+08,5.384133281313233965e+01,1.709904308336601559e+02,4.020137723960724330e+00
3.376033651018742919e+08,2.429957872652861450e+00,1.709487905104167282e+02,3.969378447579226865e+00
3.376033651570490003e+08,2.216843170058736767e+00,1.708624424347057698e+02,3.915016639770901641e+00
3.376033652752439976e+08,1.932439042291042686e+00,1.709800328883411851e+02,4.034013544810143514e+00
3.376033653697485328e+08,1.888724759232821793e+00,1.709011236320998250e+02,3.903837945066114923e+00
3.376033653912979960e+08,2.080137890833420045e+00,1.708625161542151432e+02,3.815149584043418862e+00
3.376033655202605724e+08,2.365472464581602097e+00,1.709168795908110781e+02,3.934501150040576878e+00
3.376033656768395901e+08,2.165566560193598722e+00,1.710363272297288688e+02,3.888998508215115724e+00
3.376033657985363603e+08,2.573078024185587953e+00,1.710596643985785477e+02,3.840833930731079260e+00
3.376033658639890552e+08,1.849263414480566858e+00,1.709609740861725413e+02,3.854880227396087822e+00
3.376033660123903751e+08,1.907791753370287058e+00,1.708456544335691376e+02,3.848017794120312196e+00
3.376033663257561326e+08,2.005854536163132362e+00,1.709262440096771343e+02,3.778161059990814419e+00
3.376033663535916805e+08,2.190182171464079453e+00,1.710523117427317175e+02,3.896845040690127160e+00
3.376033666236698627e+08,1.846013041806227273e+00,1.710393972759899270e+02,3.878635099865467950e+00
3.376033667662193775e+08,2.258406919072414087e+00,1.710163568127914289e+02,3.882822324616298726e+00
3.376033670317719579e+08,2.905924164509267715e+00,1.709336523107209302e+02,3.996817076602621199e+00
3.376033670731703043e+08,2.646603054410550104e+00,1.709837149622091772e+02,3.998042704111513856e+00
3.376033671119838357e+08,1.832100041394641998e+00,1.709236681519795411e+02,3.926047951768116384e+00
3.376033671378940940e+08,2.062000899120342012e+00,1.709429931119595381e+02,3.887101090289583727e+00
3.376033671663320065e+08,4.573051532643363615e+00,1.709202826897743535e+02,3.978801819064814449e+00
3.376033678555027843e+08,1.608868441740158062e+02,1.709819480665083802e+02,3.900363307358274412e+00
3.376033682267670035e+08,2.164980021576029312e+00,1.708430422263890591e+02,3.901402014156588827e+00
3.376033682357612252e+08,2.060584259619023584e+00,1.710071670027612925e+02,3.878486585633890815e+00
3.376033684455326200e+08,2.102858084539213746e+00,1.709764767375058625e+02,4.017740715262463347e+00
3.376033684715230465e+08,1.720311265597562533e+00,1.708858487535210884e+02,3.958763334608952800e+00
3.376033685708084702e+08,2.081650033708296377e+00,1.709244784092078930e+02,3.843089082942701129e+00
3.376033686635864377e+08,1.974080681023579587e+00,1.709088269984430895e+02,3.955885996623504042e+00
3.376033686917635202e+08,1.763373358584344297e+00,1.708623155767844253e+02,3.855581026362786989e+00
3.376033686938875318e+08,4.825885645325578110e+01,1.709471193298579408e+02,3.857988748565672310e+00
3.376033687297528982e+08,3.084111191712077815e+00,1.709716918394406093e+02,3.943272205041643108e+00
3.376033693015561700e+08,2.357145499790518794e+00,1.709068440301452654e+02,3.857446333791260784e+00
3.376033694199413061e+08,1.606777963058598324e+00,1.708742560871789351e+02,3.874620477429570720e+00
3.376033696532673240e+08,1.761192346705978462e+00,1.709584969893833772e+02,3.888321335199453888e+00
3.376033697646158338e+08,1.685360336594669661e+00,1.709622757931711305e+02,3.838086174874390633e+00
3.376033698109609485e+08,2.365667123458490728e+00,1.709605464730922222e+02,3.866084041244564062e+00
3.376033698234611750e+08,2.182234729902902792e+00,1.709769384773594822e+02,3.844861057586869357e+00
3.376033699334406257e+08,1.905007161334459242e+00,1.708902454873998806e+02,3.793252496354418302e+00
3.376033699515876770e+08,1.867535762277057421e+00,1.710391179681328993e+02,3.909651593263844038e+00
3.376033699601474404e+08,1.877404171549591494e+00,1.708795078738837105e+02,3.942022226836654486e+00
3.376033700020316839e+08,1.958226676343137740e+00,1.710345827957010556e+02,3.871842693382058886e+00
3.376033701507313848e+08,2.065787075642050663e+00,1.709205923766568560e+02,3.904539400656573900e+00
3.376033703810222745e+08,1.914201634684942643e+00,1.709835873725143642e+02,3.816255417319234233e+00
3.376033703891916275e+08,2.412285195813465233e+00,1.709035128311768403e+02,3.927531044318779863e+00
3.376033704331077337e+08,2.323169630662182517e+00,1.709985681918359717e+02,3.843804423668287562e+00
3.376033708782297969e+08,1.611616625274632009e+00,1.709399118405930267e+02,3.866965165354366185e+00
3.376033710054288507e+08,2.231676107531142428e+00,1.709044439324892437e+02,3.972743339601072954e+00
3.376033711352612376e+08,1.898578315481594503e+00,1.708646926067889069e+02,3.914138460784787998e+00
3.376033711520016193e+08,2.140760184794894272e+00,1.709092992158554125e+02,3.751414206786998662e+00
3.376033711953386664e+08,2.268722074541542622e+00,1.709179211025693519e+02,3.866684017106607918e+00
3.376033714336611032e+08,3.861840675631240227e+00,1.709074097883963930e+02,3.898150279682730091e+00
3.376033715971840024e+08,2.814066200643783766e+00,1.709131746906426770e+02,3.977329501789651278e+00
3.376033716440117955e+08,1.850950943395556880e+00,1.709157361979204097e+02,3.804233226267900836e+00
3.376033718629749417e+08,2.075037559060529890e+00,1.708947156795807132e+02,3.831615198502859254e+00
3.376033718815847039e+08,2.746391431124653781e+00,1.709580869389826603e+02,3.903425951040961017e+00
3.376033720334039330e+08,1.740747308015221595e+00,1.709199225519219283e+02,3.891422016508640613e+00
3.376033722889691591e+08,1.699358215190692079e+00,1.708993877624679953e+02,3.746937975453833669e+00
3.376033724102134705e+08,2.095373859139884054e+00,1.709420539937641479e+02,3.869935302275427702e+00
3.376033724338638186e+08,2.316612124451726373e+00,1.709388836379868053e+02,3.971192784758082794e+00
3.376033727127513885e+08,2.132893798621136483e+00,1.709684980242390111e+02,3.875274387954919852e+00
3.376033727678852677e+08,2.257210714410736951e+00,1.709276762709526452e+02,3.783749525836590522e+00
3.376033728631886244e+08,2.273569482761446103e+00,1.709663071272984212e+02,3.870742628615805092e+00
3.376033728940880895e+08,1.890426481571582995e+00,1.709245600541553074e+02,3.972877478181056077e+00
3.376033729216641188e+08,2.285447971223648178e+00,1.709337640826053928e+02,3.955007882791131024e+00
3.376033730562767982e+08,2.058233134145964538e+00,1.708961384918719943e+02,3.840763188670722528e+00
3.376033731274283528e+08,2.171782095064530793e+00,1.709080679923554271e+02,3.999982818052205680e+00
3.376033731343151331e+08,1.668753781741856512e+00,1.709118855006815068e+02,3.784828863230973450e+00
3.376033731906595826e+08,2.211081662934975434e+00,1.708939863889066544e+02,3.879488127751653970e+00
3.376033733719056845e+08,2.038409050364050845e+00,1.709799684154168631e+02,3.912840565204261267e+00
3.376033734028366804e+08,2.338280413287988857e+00,1.709515004044036743e+02,3.930896543611979599e+00
3.376033734613875747e+08,3.523610023630675325e+00,1.708790813512435705e+02,3.960827590017131250e+00
3.376033734782891273e+08,1.970017257569315561e+00,1.708634640116171113e+02,3.941288829328315924e+00
3.376033736720390916e+08,2.092934833977018627e+00,1.709783629548861370e+02,4.021249331960651929e+00
3.376033737815066576e+08,1.949005458466523288e+00,1.710808154109577401e+02,3.859571328844796589e+00
3.376033737866935134e+08,2.259644370051554940e+00,1.709868845664955757e+02,3.883212312904863239e+00
3.376033740462513566e+08,2.387772783372468677e+00,1.709257589106286446e+02,3.898075308646044235e+00
3.376033741249391437e+08,1.966299283304641765e+00,1.709400037903498344e+02,3.919914132479838553e+00
3.376033745703845620e+08,1.650640369989419876e+00,1.710131576609853994e+02,3.865164935757528397e+00
3.376033747506403923e+08,2.333184033651374722e+00,1.709810758045261423e+02,3.899891645614490532e+00
3.376033748205880523e+08,2.070868235914193889e+00,1.709452149301704651e+02,3.930880693483038701e+00
3.376033751619403958e+08,3.287101674742609614e+00,1.709838043417419726e+02,3.964059305020795954e+00
3.376033752173548937e+08,2.333338969200726254e+00,1.709027550863383453e+02,3.848618358327870137e+00
3.376033752507717013e+08,1.860987785587037147e+00,1.710447323412111871e+02,3.865871165589862102e+00
3.376033752747917771e+08,2.060593796103315611e+00,1.710026256847273487e+02,3.829731520234366027e+00
3.376033753390730023e+08,2.083494113616388699e+00,1.708926509364813171e+02,3.768236248082299511e+00
3.376033753775504231e+08,3.136548190158150007e+00,1.709822403777286013e+02,3.901656734083807976e+00
3.376033753811565638e+08,2.094048988961261681e+00,1.709883284545833817e+02,3.946386477077762134e+00
3.376033753824788332e+08,2.385501534881043995e+00,1.709274645930686347e+02,3.962382369674525506e+00
3.376033753849487305e+08,1.681799632642007492e+00,1.709399788238823703e+02,3.847331745105980527e+00
3.376033754026912451e+08,2.125600992130073585e+00,1.709128586371653569e+02,3.948134411295313839e+00
3.376033755384327769e+08,1.633320865483867568e+00,1.708230816579608415e+02,3.886454122585722537e+00
3.376033755437282324e+08,4.119939398498696725e+00,1.710134694242355522e+02,3.956060299871792196e+00
