# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033491970813274e+08,1.784903913192048552e+00,1.709171589614410891e+02,3.934886875326968347e+00
3.376033493268340230e+08,2.066422943290319392e+00,1.708211556811239689e+02,3.901442908200743798e+00
3.376033493297643065e+08,1.719047056103009119e+00,1.708678168570538958e+02,3.978852276349798878e+00
3.376033494903699756e+08,9.667688739196018233e+00,1.709176541311924780e+02,3.853042699508354207e+00
3.376033495404714942e+08,1.361086020428867869e+02,1.708266696866666621e+02,3.868448175945323975e+00
3.376033495934211612e+08,3.576467327887242309e+00,1.709507698551183239e+02,3.987410990544812517e+00
3.376033496871169209e+08,2.124026331234572851e+00,1.709877751347045205e+02,3.954082493013945765e+00
3.376033497021339536e+08,1.722706535799922722e+00,1.708706168785313082e+02,3.864728912504781011e+00
3.376033501181809306e+08,1.664243224137245125e+00,1.709308550579225709e+02,3.903119425102779871e+00
3.376033503192754984e+08,2.240027885929127383e+00,1.709919740746264267e+02,3.900125285519825624e+00
3.376033503476569057e+08,3.981147568321250940e+00,1.708835915196616213e+02,3.874880609939106435e+00
3.376033504037068486e+08,3.177000780873159513e+00,1.709223448036355819e+02,3.872087232994200434e+00
3.376033504889267087e+08,3.033540053841103479e+00,1.709910078830838245e+02,3.936183060446856619e+00
3.376033505221616030e+08,2.236419240915457518e+00,1.709898637322366710e+02,3.864205864607625163e+00
3.376033505445684791e+08,2.172714391373429699e+00,1.709166257746623785e+02,3.781797566141671396e+00
3.376033506218489408e+08,1.885118187360328879e+00,1.709567884764758219e+02,3.822119860091425458e+00
3.376033506335149407e+08,2.400224455303814963e+01,1.710396803555753422e+02,3.849909388548518496e+00
3.376033506765180230e+08,1.856225111748402323e+00,1.709826384096687093e+02,3.966370152928245130e+00
3.376033507886554003e+08,1.830884293866778867e+00,1.709102254123090461e+02,3.797533303312399244e+00
3.376033507931230664e+08,2.266349321759830282e+00,1.708781214205226888e+02,3.974588243586369973e+00
3.376033508544399142e+08,1.935164750828397340e+00,1.708444555066983526e+02,3.854949612501468614e+00
3.376033511319426298e+08,2.163479198327566966e+00,1.707880314903119938e+02,3.924537545832096797e+00
3.376033514212343097e+08,1.601236135878532973e+00,1.708854265909264996e+02,3.841649001898951088e+00
3.376033515316256881e+08,2.038380084650861956e+00,1.709570435825293941e+02,3.992961469201193214e+00
3.376033515538976789e+08,2.197965300030405356e+00,1.709492001202569895e+02,3.949041357185807399e+00
3.376033516344722509e+08,1.780500873141680263e+00,1.710007930871499866e+02,3.850157532902773738e+00
3.376033519141492844e+08,2.083081756175608312e+00,1.709326785364569901e+02,3.991775964522983777e+00
3.376033519500975609e+08,1.279448312476221332e+02,1.709928728965996072e+02,3.902923634618955084e+00
3.376033522564998269e+08,2.235248720996638294e+00,1.708528729759237592e+02,3.847612849796838930e+00
3.376033524480779767e+08,2.174968531757491164e+00,1.709315397355086077e+02,4.021082447685601302e+00
3.376033525617079735e+08,1.995033856499165204e+00,1.708745198428947845e+02,3.948087897987366812e+00
3.376033526869149208e+08,2.048552412373389142e+00,1.708596304806369517e+02,3.865992886113200022e+00
3.376033528981905580e+08,2.736597131091250912e+00,1.708225461894182047e+02,3.955031619635851037e+00
3.376033529352887869e+08,1.606756403185564341e+00,1.709537866145258249e+02,3.865076939180941640e+00
3.376033530098193884e+08,2.597220501624299516e+00,1.708526042507723162e+02,3.904307860299232047e+00
3.376033533587251902e+08,6.881172938528371752e+00,1.709120884377465188e+02,3.846913096312286839e+00
3.376033533745262623e+08,1.993872026064781089e+00,1.708231664996174572e+02,3.928711950694993238e+00
3.376033534506061077e+08,1.721512109169952121e+00,1.710209244964789832e+02,3.906718282171538270e+00
3.376033534620990753e+08,1.849911747233782489e+00,1.708627643487879482e+02,3.814477339541023415e+00
3.376033534754332900e+08,2.864144563006179478e+00,1.708744204319444293e+02,3.915428790227370559e+00
3.376033535078988075e+08,1.758423349958752269e+01,1.710272121421211011e+02,3.833912534216801227e+00
3.376033535202733874e+08,1.902316345264409403e+00,1.709230422885976282e+02,3.942632031587805841e+00
3.376033539775263071e+08,2.168569978594891090e+00,1.708817136562364851e+02,3.852175972410436522e+00
3.376033539998772740e+08,2.338726805747171955e+00,1.709220482371365222e+02,3.991290028068532614e+00
3.376033542368727326e+08,2.144078984888760697e+00,1.709858999243592734e+02,3.917934640949594094e+00
3.376033543347365856e+08,1.705794159521656805e+00,1.709815079986821331e+02,3.923202719503223523e+00
3.376033544991950393e+08,1.748339487121500113e+00,1.708760215559098015e+02,3.845205119331745802e+00
3.376033545572535396e+08,2.362692982228159710e+00,1.709298524134699448e+02,3.790786182172053209e+00
3.376033546187346578e+08,2.334814172330464288e+00,1.709366431988176771e+02,3.944828352822259632e+00
3.376033546373021007e+08,1.655306709061183268e+00,1.710153731295687578e+02,3.934966132498184166e+00
3.376033547115451694e+08,1.105180412255164768e+01,1.709795981741804098e+02,3.924698835525598284e+00
3.376033547496526837e+08,1.927990110709869143e+00,1.709339147697448880e+02,3.785582464035700312e+00
3.376033547555701137e+08,2.303198145865577917e+00,1.709741703736683576e+02,3.894233180162702368e+00
3.376033547902150154e+08,1.875817653148140529e+00,1.708678842820377213e+02,3.937745062812547214e+00
3.376033551050184965e+08,2.069881575413010211e+00,1.709271867747989120e+02,3.788143419256031486e+00
3.376033553050648570e+08,1.871825935371923766e+00,1.709952327354454553e+02,3.872045307006379833e+00
3.376033553084251285e+08,2.026502032063002279e+00,1.709771718722862204e+02,3.836260805970734822e+00
3.376033554253348112e+08,1.793917227817529492e+00,1.708709592843641190e+02,3.866486410406143825e+00
3.376033554634981155e+08,3.095420029959085273e+00,1.709372348908291883e+02,3.780924844253858108e+00
3.376033556381443739e+08,1.999638110781486455e+00,1.710179278671437544e+02,3.826816581049953925e+00
3.376033558243057728e+08,2.376637027188947204e+00,1.709436473910182315e+02,3.961912347065523310e+00
3.376033558818881512e+08,1.698760230357366119e+00,1.709806378043249708e+02,3.886139167473400935e+00
3.376033559520796537e+08,1.671729656554641341e+00,1.709482914735602606e+02,3.793298751316204864e+00
3.376033559552707076e+08,1.888563616815675639e+00,1.708605339026847219e+02,3.899490355940232966e+00
3.376033559991533160e+08,2.296733806430583336e+00,1.709122366662244588e+02,3.836527284460288012e+00
3.376033561285322309e+08,1.581438649610718699e+02,1.708823219708359602e+02,3.976887447596442193e+00
3.376033562736668587e+08,1.901601519181796096e+00,1.708241378883350876e+02,3.915316171949901225e+00
3.376033562891323566e+08,3.083417115399816666e+00,1.709566216184184952e+02,3.801711308524936328e+00
3.376033566945719719e+08,1.804827126604613419e+00,1.709688705149458769e+02,3.953427139306517901e+00
3.376033568121558428e+08,1.850071808133159301e+00,1.709758590350926966e+02,3.868576172206334540e+00
3.376033569944453239e+08,2.065845275998122954e+00,1.709668039366565040e+02,3.823296606110207829e+00
3.376033570131541491e+08,2.275887194932805002e+00,1.708346396382875696e+02,3.961642843003687631e+00
3.376033571375768185e+08,2.396609246054462350e+00,1.708459281514060137e+02,3.853220784361536033e+00
3.376033574646945000e+08,2.270107455539061014e+00,1.709524723988220103e+02,3.928914788863104413e+00
3.376033574922900200e+08,2.121397722390463869e+00,1.708915496433199053e+02,3.816345171952756576e+00
3.376033575014055371e+08,1.923647914519464486e+00,1.709668370584166439e+02,3.820135388546268995e+00
3.376033575066965818e+08,1.792684753329041536e+00,1.708913845607089854e+02,3.760589707800557679e+00
3.376033576991482973e+08,1.853491246160152928e+00,1.709947330750453887e+02,3.894695083697870874e+00
3.376033577135905623e+08,1.864182354381005435e+00,1.709000539415324056e+02,3.978551176435864090e+00
3.376033577443600893e+08,1.807991516682256883e+00,1.708837142421340900e+02,3.788688072546280150e+00
3.376033578668164611e+08,1.622921179367827760e+00,1.709357670022752416e+02,4.008780158697168083e+00
3.376033580060777664e+08,1.984503323758055160e+00,1.710170877048935267e+02,3.911084312737169277e+00
3.376033581051167250e+08,2.344081115404132998e+00,1.709561216911299368e+02,3.891972183323403112e+00
3.376033581095720530e+08,1.614809614301593310e+00,1.709316948767408633e+02,3.834268608124277833e+00
3.376033582706425190e+08,2.195795798478391347e+00,1.708413892632272280e+02,3.828806499645650785e+00
3.376033583375491500e+08,1.662643372784572637e+00,1.708682974314514240e+02,3.790927015898927888e+00
3.376033583375931382e+08,2.038565625165334350e+00,1.709909404399545281e+02,3.968727841243384180e+00
3.376033588887835741e+08,1.952443833738349177e+00,1.709958929910955590e+02,3.852172643154767151e+00
3.376033590854110122e+08,1.880984397219312543e+00,1.709685334481017378e+02,3.812149411301217317e+00
3.376033591411268711e+08,1.645282173257087663e+02,1.710047471529752556e+02,3.926417000784847566e+00
3.376033591647180915e+08,2.327615675745327906e+00,1.709632586735015423e+02,3.959866151355182051e+00
3.376033592801883221e+08,1.791514797957498351e+00,1.709594227181738972e+02,4.001099218562470305e+00
3.376033593038356900e+08,1.857524893235436902e+00,1.708807712082141848e+02,3.933599738972362037e+00
3.376033593204659820e+08,1.875274259003029353e+00,1.709882361739913677e+02,3.989103392167293816e+00
3.376033593339060545e+08,6.795777643805782020e+01,1.709200765439307474e+02,4.010694146892859635e+00
3.376033593567707539e+08,1.627107864589971920e+00,1.709001733484525403e+02,3.988256290920739300e+00
3.376033594183644652e+08,2.036752344335699849e+00,1.709421492471217903e+02,3.943788438274596686e+00
3.376033598480485082e+08,2.840007851380426551e+00,1.708422264401856978e+02,3.885453530790409005e+00
3.376033598942695856e+08,1.616323176234068182e+00,1.710072392454877388e+02,3.872986320164038432e+00
3.376033600897108316e+08,1.820142004274335035e+00,1.709924494252368277e+02,3.813002749441292583e+00
3.376033601129181981e+08,1.679314817420266337e+00,1.709174984762665588e+02,3.803406458948780600e+00
3.376033601708940864e+08,2.271202561182683155e+00,1.709167478277226166e+02,3.840281769856537686e+00
3.376033601863766909e+08,1.829336235113186770e+00,1.709988029971998458e+02,3.941271449991845088e+00
3.376033604772116542e+08,2.042984725985057093e+00,1.708661409872889578e+02,3.930401346081437097e+00
3.376033607900939584e+08,2.008807911894736620e+00,1.707832570115198223e+02,3.928709309394120552e+00
3.376033608348702192e+08,1.771526098414386130e+00,1.709139277477850385e+02,3.923162961451815978e+00
3.376033609273537993e+08,1.749091643206839519e+00,1.709080943507465804e+02,4.002176432428521835e+00
3.376033609454510808e+08,2.064941458614548253e+00,1.709154378443744804e+02,3.886187319899190751e+00
3.376033611109380126e+08,2.113097837401562540e+00,1.709033436368206367e+02,3.796755680313650849e+00
3.376033611306204796e+08,2.271068731592679413e+00,1.709259222884053600e+02,3.999131080630807134e+00
3.376033613318765163e+08,3.979917191720686809e+00,1.710265439038625459e+02,3.879856500074354564e+00
3.376033613389382958e+08,2.081350720379137709e+00,1.709334657806219866e+02,3.848470904757647748e+00
3.376033614711353779e+08,5.237014964120224647e+01,1.708701050942661084e+02,3.922692874868547008e+00
3.376033616525794864e+08,1.997192289613170191e+00,1.708799878251529378e+02,3.854471672883572175e+00
3.376033618407732844e+08,2.119412916251822043e+00,1.710682449340694689e+02,3.856473379915435817e+00
3.376033618481884003e+08,2.107805377594610619e+00,1.708806613138832233e+02,3.819489247571534296e+00
3.376033619356124401e+08,1.781482734458365247e+00,1.708698567025849115e+02,3.867122873708608299e+00
3.376033619809923172e+08,2.280519775680319494e+00,1.710375209151898446e+02,3.841833776647038512e+00
3.376033620027497411e+08,2.293465000262232323e+00,1.709246911561667446e+02,3.926881945708101895e+00
3.376033620253153443e+08,2.309493981151050868e+00,1.708503879729863399e+02,3.901106789827349264e+00
3.376033621260891557e+08,1.401523289328607191e+01,1.708213524969433195e+02,3.878093719477885060e+00
3.376033622673249841e+08,3.390224485411683641e+00,1.708915220448082550e+02,3.820289789114137413e+00
3.376033626124289036e+08,2.227547745022129266e+00,1.708907097909516608e+02,3.889540838387512522e+00
3.376033626447001100e+08,1.893062925357906989e+00,1.708860921698964148e+02,3.837624405830954988e+00
3.376033626833783984e+08,2.544473621350071380e+00,1.709238833634790069e+02,3.873339695880527511e+00
3.376033627020801306e+08,1.377665948521143378e+02,1.710085072289133734e+02,3.949926191468786207e+00
3.376033629638877511e+08,2.305586979542577186e+00,1.709316293706118870e+02,3.865898778422971915e+00
3.376033630303860307e+08,1.938908185616829538e+00,1.708483503398146581e+02,3.921811801375295836e+00
3.376033631070611477e+08,1.777412852779869157e+00,1.709885621779561404e+02,3.853810506993346152e+00
3.376033633014216423e+08,1.983310534845873718e+00,1.710011021085325638e+02,3.924621131441357935e+00
3.376033635134025812e+08,1.701300616333952131e+00,1.708280673664916094e+02,3.908494617623861078e+00
3.376033636671345234e+08,2.360730396022061583e+00,1.709036831968119259e+02,3.982336728116528946e+00
3.376033639117552638e+08,1.631391796871655142e+00,1.710591870735448197e+02,3.855005176779755516e+00
3.376033640057697296e+08,2.203937769496073340e+00,1.709386072828708620e+02,3.809232337796915502e+00
3.376033640327744484e+08,3.742245256660432062e+01,1.709529542701166918e+02,3.918334965012098881e+00
3.376033643096970916e+08,2.394743220102660608e+00,1.709439413270009993e+02,3.973427091166266134e+00
3.376033644994951487e+08,1.575772216376291226e+02,1.709296705089775799e+02,3.890983187043724811e+00
3.376033645948339701e+08,2.726431943613364606e+00,1.709370686378852042e+02,4.024099371848500972e+00
3.376033649488758445e+08,1.361244598021223737e+02,1.708517524326477997e+02,3.976718941081617054e+00
3.376033650544118881e+08,1.830314086931755124e+00,1.708542801686756434e+02,3.875344866648907427e+00
3.376033650844171047e+08,2.305620066316464545e+00,1.709595350625210131e+02,3.975935397966651408e+00
3.376033651111366153e+08,2.239332736156395498e+00,1.709006872656055123e+02,3.878731408178966777e+00
3.376033652776690722e+08,2.347870826029649471e+00,1.709988805064861594e+02,3.903823270918301169e+00
3.376033653469301462e+08,1.375151159947571777e+01,1.708964179117034519e+02,3.793261358600145794e+00
3.376033653626580834e+08,1.772109030553476794e+00,1.708815424885561640e+02,3.931095176900711863e+00
3.376033654816287756e+08,1.826084792935227963e+00,1.709547006981726440e+02,3.866817172070151631e+00
3.376033655253894329e+08,2.401041221660527913e+00,1.709074373570955174e+02,3.839822732485898449e+00
3.376033655396767855e+08,2.399053118659840500e+00,1.709738599489164415e+02,3.886477952548419879e+00
3.376033655855870843e+08,2.152677312055419456e+00,1.709589800658717138e+02,3.936705232147277300e+00
3.376033657860251069e+08,2.339547396851866967e+00,1.709759217767624193e+02,3.829138955592721327e+00
3.376033659122246504e+08,1.733833617786962877e+00,1.707829121410690618e+02,3.931719206421709245e+00
3.376033659800801873e+08,1.993918349794476796e+00,1.709637276833553017e+02,3.934443932072107408e+00
3.376033661645630002e+08,2.317770822385301521e+00,1.709513759380501483e+02,3.787216565806207136e+00
3.376033662265166044e+08,2.317929137408790030e+00,1.708269035342079860e+02,3.933486159128770421e+00
3.376033662613512874e+08,1.719832047746176817e+00,1.708159844885978771e+02,3.910002738108568465e+00
3.376033662782389522e+08,2.067130526727316564e+00,1.709680955989694553e+02,3.851271541320675063e+00
3.376033662991423011e+08,2.316269683599898599e+00,1.710190280668392404e+02,3.861083243996831005e+00
3.376033664295644164e+08,2.339965903661673341e+00,1.710033397406258189e+02,3.833917991989624685e+00
3.376033665548588634e+08,1.616768040161057352e+00,1.708896094114950870e+02,3.918760882819070979e+00
3.376033666004850864e+08,2.088031043353226313e+00,1.710007079031657042e+02,3.891061415637290910e+00
3.376033666818718910e+08,2.185295754808472601e+00,1.708967561534845743e+02,3.915905145552882161e+00
3.376033667751392126e+08,1.843109888731790935e+00,1.709626171597461735e+02,3.798885719877178158e+00
3.376033668488664031e+08,1.858074434990464319e+00,1.710078969739177808e+02,3.949172388928731792e+00
3.376033668838918805e+08,2.009712261062722050e+00,1.709698785479511969e+02,3.899888469131568502e+00
3.376033669338642955e+08,1.835259072452367590e+01,1.708376444906863583e+02,3.889461364783807884e+00
3.376033670396942496e+08,2.212546971060575185e+00,1.710021575356289532e+02,3.969159004965593596e+00
3.376033672373924851e+08,1.788887685840437669e+00,1.709336490808140354e+02,3.787291746924812408e+00
3.376033674089353085e+08,1.739109356317707133e+00,1.709693592390519257e+02,3.851068823424636633e+00
3.376033674988155365e+08,2.685437606835799684e+00,1.708712648102917626e+02,3.878184541579412059e+00
3.376033675380011201e+08,2.064129311854297821e+00,1.709643621443440793e+02,3.972212624462279074e+00
3.376033675831059217e+08,1.701573100923782000e+00,1.709183295166164669e+02,3.968994585375000828e+00
3.376033677675059438e+08,1.626296906674157050e+00,1.708124041639667894e+02,3.904956184549099873e+00
3.376033679072967768e+08,2.215971120832454844e+00,1.708930413404245883e+02,3.835495511810669722e+00
3.376033679623320699e+08,2.307095279967410040e+00,1.709631123022753059e+02,3.832937820105405180e+00
3.376033679954851270e+08,1.911241661637078426e+00,1.708742026984528195e+02,3.809762182791626817e+00
3.376033680010022521e+08,1.823124137453569382e+00,1.708759173046712760e+02,3.814312098028111553e+00
3.376033680289534926e+08,1.701920368270611217e+00,1.709577929991270935e+02,3.864588246115924886e+00
3.376033681540775299e+08,1.940403691063492531e+00,1.709310249014401961e+02,3.979324941710340902e+00
3.376033683673913479e+08,2.344287054675435744e+00,1.708895868749375495e+02,3.790953061274811020e+00
3.376033685327866077e+08,8.768397851883163696e+01,1.709536036010262592e+02,4.013085428877808170e+00
3.376033685690951943e+08,9.387898828978741506e+01,1.709382677703196691e+02,3.822682485834731470e+00
3.376033686057809591e+08,2.069737876984762082e+00,1.708181445342551967e+02,3.957134163641488733e+00
3.376033686429951787e+08,4.220462920242584737e+00,1.709897764942052731e+02,3.920517451381552831e+00
3.376033686601806283e+08,1.735120633829556613e+00,1.710195019452169447e+02,3.941126694330572722e+00
3.376033688745134473e+08,8.892214798889146721e+01,1.708799003714146920e+02,3.875290616172232028e+00
3.376033688955430388e+08,2.293944508195637777e+00,1.708336159395119864e+02,3.923745343059190649e+00
3.376033689115881920e+08,1.684679090339208596e+00,1.708422856599757438e+02,3.949529254000232470e+00
3.376033689837241769e+08,8.750381169963318939e+01,1.708360866323925507e+02,3.912813261927408526e+00
3.376033689934741855e+08,2.348554224512461985e+00,1.708396939627346853e+02,3.831132210245298264e+00
3.376033689956158400e+08,1.927997034501042428e+00,1.709088077894573701e+02,3.914267098738577921e+00
3.376033693470031619e+08,2.014320888152224764e+00,1.709898738830164007e+02,3.818225428157026702e+00
3.376033694069304466e+08,1.878785304828752833e+00,1.710113530275871199e+02,3.940979578770601677e+00
3.376033695205634236e+08,2.296321798088215793e+00,1.710553399606247638e+02,3.888598394477948084e+00
3.376033695701061487e+08,2.389550981324725321e+00,1.708843809790786850e+02,3.783673119359721504e+00
3.376033697277935147e+08,1.712632503263882500e+00,1.710132848214078365e+02,3.885728860522374539e+00
3.376033698228715062e+08,1.955346871025284372e+00,1.709051616610249482e+02,3.810729190520905529e+00
3.376033699272963405e+08,2.666903736803931668e+00,1.710406790305557081e+02,3.867169399280014463e+00
3.376033699721832275e+08,1.923451123715826494e+00,1.709442408544487932e+02,3.784759153190492054e+00
3.376033700009659529e+08,1.785217750048098795e+00,1.710503285854631201e+02,3.865357331410701924e+00
3.376033700498425364e+08,1.713010140069443965e+00,1.709843305488448948e+02,3.911851804595547488e+00
3.376033701724209785e+08,2.305680256798262384e+00,1.709125103865876838e+02,3.778291567730378553e+00
3.376033706016643643e+08,1.996569935361725001e+00,1.708625215819413370e+02,3.875286155519445774e+00
3.376033706184270978e+08,1.686344332263169044e+00,1.708488702145119191e+02,3.877594772244089771e+00
3.376033706892355680e+08,2.811049164748766760e+00,1.708475136455674317e+02,3.883295183721714228e+00
3.376033710241364837e+08,3.959886910857369990e+00,1.710225224526719501e+02,3.896313550568576201e+00
3.376033711536877155e+08,2.067140635562389583e+00,1.709045314209701019e+02,3.997531078523757664e+00
3.376033712053650618e+08,2.323187876405807373e+00,1.708049277664880492e+02,3.944149367465895395e+00
3.376033714367470741e+08,2.043176258193766248e+00,1.708916493735534914e+02,3.768893057978770944e+00
3.376033718168619275e+08,2.210254484233036720e+00,1.708662527624940708e+02,3.981397171745920893e+00
3.376033719241915345e+08,1.624019418031360518e+00,1.710193869556256629e+02,3.869090526994150014e+00
3.376033719423096180e+08,3.087804917932046589e+00,1.710374053690455867e+02,3.879708537278312441e+00
3.376033721778152585e+08,2.107344630988881029e+00,1.708485834376349715e+02,3.938651667382426780e+00
3.376033722773752809e+08,2.154530838004225402e+00,1.708969226865029896e+02,3.952845244104691513e+00
3.376033723390466571e+08,2.176173236329382199e+00,1.709737711608080417e+02,3.857655879859796855e+00
3.376033723533881307e+08,5.393541063329613650e+01,1.709134222390580931e+02,3.990490404035288208e+00
3.376033724319664836e+08,2.034823138295508205e+00,1.708530855923277727e+02,3.921876626816113820e+00
3.376033724866348505e+08,1.707226418400246581e+00,1.708853173017108702e+02,3.857190244813049951e+00
3.376033726705909371e+08,2.458428334939327442e+00,1.710015614235845192e+02,3.930023098824810823e+00
3.376033726742818356e+08,1.817985507022124247e+00,1.708820581694070313e+02,3.958123781207719016e+00
3.376033726969212294e+08,2.381355467308919671e+00,1.709525864868352869e+02,3.909725119110544878e+00
3.376033727357210517e+08,2.998713904201038360e+01,1.708833936028081268e+02,3.825601358234988592e+00
3.376033727506851554e+08,2.042264307683643310e+00,1.709716492526214324e+02,3.861551684361895997e+00
3.376033728202043772e+08,2.092648592634780869e+00,1.710246492966265919e+02,3.862904391305725493e+00
3.376033728908017278e+08,2.296349017583904306e+00,1.708537410831875434e+02,3.969177429327752193e+00
3.376033729326289892e+08,2.072503177952337960e+00,1.708389613181170148e+02,3.921582293936330732e+00
3.376033729437961578e+08,1.747996959620437663e+00,1.708702772876254414e+02,3.806279178981372358e+00
3.376033729553297162e+08,1.860967042782693426e+00,1.709811786116924281e+02,3.881893546916053594e+00
3.376033730269652009e+08,1.997589410811813071e+00,1.708293213770786281e+02,3.893741770276561098e+00
3.376033733753815889e+08,2.914170926061161460e+00,1.709361686949190471e+02,3.891557196643253835e+00
3.376033735162339211e+08,1.661846418397495029e+00,1.708650011329942231e+02,3.956560052119529658e+00
3.376033741319217086e+08,2.220932860829485822e+00,1.708233031193756517e+02,3.867225561070618323e+00
3.376033742624168992e+08,1.821028431738966225e+00,1.709791919649829026e+02,3.816564651792464957e+00
3.376033748781607747e+08,1.564986016596024569e+02,1.709719704704093886e+02,3.956571024995179542e+00
