# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033524386608601e+08,8.608302640993498756e+01,1.708242215631672423e+02,3.947696113888081282e+00
3.376033525604685545e+08,2.278448476230331643e+00,1.709992057738463984e+02,3.910785063886994983e+00
3.376033526047415733e+08,2.927564334170244642e+00,1.709879799741769091e+02,3.973974956958464144e+00
3.376033526071137190e+08,2.155075709412447083e+00,1.709722261558950436e+02,3.826883969960610976e+00
3.376033528050853610e+08,2.109072020620480714e+00,1.710110511946313068e+02,3.905448971691076743e+00
3.376033528486621976e+08,1.968829488515338344e+00,1.708823854084454865e+02,3.894269742831154790e+00
3.376033530010322928e+08,2.130940991472380475e+00,1.710104494435682909e+02,3.966690730430030509e+00
3.376033530968554020e+08,2.194942395702527360e+00,1.708786325543627527e+02,3.900726049146537644e+00
3.376033531913282871e+08,2.257094074505144654e+00,1.708520820138367071e+02,3.899899239908776405e+00
3.376033533573079705e+08,2.205039630644046955e+00,1.708971305499754578e+02,3.911885448680911370e+00
3.376033533724748492e+08,2.675862680536081228e+00,1.708817408761362913e+02,3.859478903533982042e+00
3.376033534543688297e+08,2.023028887121795183e+00,1.709554106096963721e+02,4.012195266256040505e+00
3.376033535000117421e+08,1.899428567215987629e+00,1.709155878714363723e+02,3.993068428052390040e+00
3.376033535925179720e+08,2.114144319459276389e+00,1.708396465682718599e+02,3.887580111159242513e+00
3.376033537962846160e+08,2.009289241853862595e+00,1.708303781511627051e+02,3.927970866198813304e+00
3.376033539059346914e+08,1.975481522882393204e+00,1.709316651621814174e+02,3.919271037567738869e+00
3.376033539200417995e+08,2.240338240093798561e+00,1.710032000552732825e+02,3.981547110592825067e+00
3.376033539441924691e+08,7.230146357766598442e+01,1.709800166441896181e+02,3.811414725559869154e+00
3.376033540060809255e+08,2.577196253273256410e+00,1.710061071657914908e+02,3.860895604337015286e+00
3.376033542225319743e+08,1.653976600674607722e+00,1.709875161588364278e+02,3.935748634348659625e+00
3.376033546711201072e+08,3.004380753802167625e+00,1.710071760626994148e+02,3.983415293514685818e+00
3.376033548135872483e+08,2.013599578161131998e+00,1.709063857760055782e+02,3.936013718756699920e+00
3.376033548986020684e+08,2.383430382294910554e+00,1.709467902405367852e+02,4.013131413284100724e+00
3.376033550126011372e+08,2.307942224647450580e+00,1.709009666955427065e+02,3.945848205285230392e+00
3.376033550947462320e+08,2.198865407673316952e+00,1.709641134662223294e+02,3.846199879732209226e+00
3.376033550967770219e+08,1.962231669385244626e+00,1.709523227761039550e+02,3.860594205107709342e+00
3.376033552396824360e+08,1.684129994675408248e+00,1.709660500077110328e+02,3.898293781266426450e+00
3.376033552921276689e+08,2.071501720086732945e+00,1.710011613893225615e+02,3.851734011659343260e+00
3.376033554866018295e+08,2.467424895408516949e+00,1.710000495432462628e+02,3.838827136339328039e+00
3.376033556117265821e+08,1.884496385556182929e+00,1.710033814602233235e+02,3.821331785885715426e+00
3.376033556500874162e+08,1.732936664205655619e+00,1.710377855713059603e+02,3.876393563997563518e+00
3.376033556766113043e+08,1.934144209254266222e+00,1.708355442344838195e+02,3.857825965782714306e+00
3.376033559643231034e+08,2.996973578472088118e+00,1.708640355178638117e+02,3.911045776469827207e+00
3.376033561216598153e+08,1.754537574010921031e+00,1.709238217781002049e+02,3.760725088546371886e+00
3.376033563822434545e+08,3.163057063703525795e+00,1.709713205774048390e+02,3.998587865728888691e+00
3.376033564244807363e+08,2.116377475623739013e+00,1.709483344021361972e+02,3.873696495677930063e+00
3.376033564384723902e+08,1.973750644849849190e+00,1.709345910823489589e+02,3.954746209981811589e+00
3.376033564509044290e+08,1.622925199280816910e+00,1.708688994061025141e+02,3.924580428686804456e+00
3.376033565590784550e+08,2.489697052797658294e+00,1.709040300195230770e+02,3.920080970001836640e+00
3.376033566344246268e+08,1.565199645555994721e+02,1.708972396105462224e+02,3.790917372316529921e+00
3.376033567914738655e+08,1.789001150728773304e+00,1.708619138654265157e+02,3.926174230639844609e+00
3.376033569060467482e+08,2.109214154039184663e+00,1.708978983558682501e+02,3.877645909585661688e+00
3.376033570694071054e+08,2.026887326893858976e+00,1.710080443408557755e+02,3.858365132895761551e+00
3.376033571484137774e+08,2.217417866932639647e+00,1.710168036382771390e+02,3.814090420772644041e+00
3.376033571750586629e+08,1.810737507628022769e+00,1.708703933832131270e+02,3.861353300029761737e+00
3.376033574215480089e+08,1.859063081986016552e+00,1.708318597389197180e+02,3.940591945395764295e+00
3.376033575002726316e+08,4.304689895547044642e+01,1.708820974144557567e+02,3.806845401475834390e+00
3.376033577061596513e+08,1.925501736753359339e+00,1.709192645341047694e+02,3.982491779347689054e+00
3.376033577485989928e+08,2.036685699830854013e+00,1.709949223160558631e+02,3.996832796894072004e+00
3.376033578607470393e+08,2.345519055785147522e+00,1.708629316720733584e+02,3.940447346963065645e+00
3.376033580391609669e+08,2.153403959547753654e+00,1.709277739532543308e+02,3.783605080738783322e+00
3.376033581569545269e+08,2.213668065713735977e+00,1.708090865159199723e+02,3.912462763724424253e+00
3.376033581852495670e+08,1.884522223707087996e+00,1.708409967780228271e+02,3.896225080920149075e+00
3.376033582847202420e+08,1.897543428040947999e+00,1.708949234781627808e+02,3.933470535256268441e+00
3.376033585068219900e+08,1.862048436062455181e+00,1.708849722985764856e+02,3.905173415525120539e+00
3.376033586183036566e+08,2.223477603739956177e+00,1.710074825177161983e+02,3.958107531284825065e+00
3.376033586556481123e+08,2.241645355287579022e+00,1.708953556354335035e+02,3.964829191746729542e+00
3.376033587198839188e+08,2.211299457261284740e+00,1.708030868399295059e+02,3.919363451125474906e+00
3.376033587772940993e+08,2.728787925372905043e+00,1.708268518955478044e+02,3.878471626932389782e+00
3.376033590162879229e+08,2.783637450833396532e+00,1.709064527808902199e+02,3.987811921917178370e+00
3.376033590661054254e+08,1.813700604630433810e+00,1.710203474358786195e+02,3.946644791431486166e+00
3.376033591738313437e+08,1.949062099104730272e+00,1.710314489054939600e+02,3.841387684567882488e+00
3.376033592596680522e+08,2.388008605841851928e+00,1.708643873180184016e+02,3.866951734395094764e+00
3.376033593821774125e+08,2.272235423929832354e+00,1.709598477931117486e+02,3.932256724589610286e+00
3.376033594011173844e+08,2.131622758276685126e+00,1.709675948067724391e+02,4.017408360096091258e+00
3.376033594864794016e+08,2.744818392007231989e+00,1.708532346599107825e+02,3.935489674774532709e+00
3.376033594900410771e+08,3.222552237403100150e+00,1.709361963928499506e+02,3.974545309534633031e+00
3.376033596547998190e+08,2.260804074141014919e+00,1.709807662200556138e+02,3.844125123452710735e+00
3.376033596915540695e+08,2.205114428962051232e+00,1.709064837202215585e+02,3.797697641074399666e+00
3.376033597934100032e+08,2.395808649434398419e+00,1.710049185292661491e+02,3.968310841150294088e+00
3.376033599650414586e+08,1.887908340355088255e+00,1.708608807836747303e+02,3.910105377354762712e+00
3.376033600125985742e+08,1.701581603897632133e+00,1.709259176924626615e+02,3.911337962838486781e+00
3.376033600637181997e+08,3.421668732390701351e+00,1.710319559663734026e+02,3.899955960767053753e+00
3.376033602795171738e+08,3.594579903051212710e+01,1.708511010329576436e+02,3.957293415608244658e+00
3.376033603588597775e+08,1.773819836479275214e+00,1.708564283344791761e+02,3.830940617047804864e+00
3.376033603953017592e+08,2.295222266793418786e+00,1.709245325514332592e+02,3.770296810671132537e+00
3.376033604274607897e+08,1.839456221675165093e+00,1.708772630788201070e+02,3.958629403049929163e+00
3.376033607911521196e+08,2.078325678759660899e+00,1.708876975666661622e+02,3.766748014777848041e+00
3.376033611257463694e+08,2.242775041448012097e+00,1.709541569569501007e+02,3.800925790569845475e+00
3.376033611905231476e+08,2.186653395976588588e+00,1.709623653618787955e+02,3.809041184489857290e+00
3.376033613152797818e+08,2.277775770166359237e+00,1.709154800395512552e+02,3.772071531885758056e+00
3.376033614990645051e+08,2.398352712268640552e+00,1.710220719197345716e+02,3.918083967353968244e+00
3.376033615375097394e+08,1.452959342782471595e+02,1.709724566306755662e+02,3.788566847006006100e+00
3.376033615890101194e+08,2.408951131379587274e+00,1.709141130089955709e+02,3.811670219811050586e+00
3.376033617511180639e+08,1.773926570741976239e+00,1.709875947018940963e+02,3.845846467553631687e+00
3.376033617876709700e+08,2.790092620360226405e+01,1.709449735040996075e+02,3.793227142222998616e+00
3.376033619936403036e+08,2.010961854745688449e+00,1.708943707390658062e+02,3.922453013035143154e+00
3.376033621008537412e+08,1.913804997532619012e+00,1.708674090326275348e+02,3.930100529114370467e+00
3.376033621099245548e+08,9.268217114411918089e+01,1.709391050529533800e+02,3.793212267416953942e+00
3.376033622268638611e+08,1.777166651963164590e+00,1.708940076418898002e+02,3.919424315616651722e+00
3.376033622330104709e+08,2.195810418380884421e+00,1.709277851277790319e+02,3.831365052588234565e+00
3.376033622737379670e+08,1.993790183141683769e+00,1.709300181933287774e+02,3.800466103026586051e+00
3.376033622835485339e+08,2.114642276321558434e+00,1.709941440550398113e+02,3.977366548583931571e+00
3.376033623591496348e+08,1.688415410430059937e+00,1.709266097359268599e+02,3.813753845203741388e+00
3.376033623963639736e+08,2.156834613247760934e+00,1.709756411975828314e+02,3.998513749500848480e+00
3.376033625093420744e+08,2.235823547274282674e+00,1.710282584550430443e+02,3.837042704115795289e+00
3.376033627338882685e+08,1.853926155983656399e+00,1.708953612027311806e+02,3.983164164656507022e+00
3.376033630967441201e+08,3.219179434828734543e+01,1.709995499459363941e+02,3.848223171226067052e+00
3.376033631029718518e+08,1.536863822059461029e+02,1.708959304140416293e+02,3.891887758415172538e+00
3.376033632147112489e+08,3.603991506590860894e+01,1.709202278657703573e+02,3.906120424638351185e+00
3.376033632682628036e+08,2.085151379560374885e+00,1.708821005260109018e+02,3.899194596308539484e+00
3.376033633071208000e+08,3.056104044930092023e+00,1.709976594809504320e+02,3.844180490586078580e+00
3.376033633265326023e+08,2.065072304909300716e+00,1.708741589957714098e+02,3.886612602156878093e+00
3.376033633586623073e+08,1.703075562151898037e+00,1.708335494033962618e+02,3.889748147790402122e+00
3.376033634747924805e+08,2.715929331911944189e+00,1.708960053369686705e+02,3.883201580551578047e+00
3.376033636255408525e+08,1.849043647680706393e+00,1.709854110483381646e+02,3.826695892474765159e+00
3.376033636823904514e+08,1.300100528658272196e+02,1.708998766889345404e+02,3.895763572435274380e+00
3.376033636906912923e+08,2.230642758601796061e+00,1.709256985014961288e+02,3.968565381923576663e+00
3.376033636962558627e+08,2.050972299669333143e+00,1.709808462147439343e+02,4.033146047919187183e+00
3.376033637932675481e+08,2.881995090386467240e+01,1.710176756560614137e+02,3.967860202810877368e+00
3.376033638423384428e+08,2.506152384281288281e+00,1.709550668184465962e+02,3.998743448416595569e+00
3.376033639317008257e+08,1.989924289728236761e+00,1.708620751330778376e+02,3.901075549837509371e+00
3.376033639858111143e+08,2.062047413811942231e+00,1.708484044941716320e+02,3.963152563078967017e+00
3.376033640620941520e+08,1.868108110949280976e+00,1.710084952534823515e+02,3.930273291340335984e+00
3.376033642205581069e+08,1.991122931914890870e+00,1.710054670857436747e+02,3.831084493194563567e+00
3.376033644123111367e+08,1.655290732210637827e+00,1.710195091676733341e+02,3.826967057017504281e+00
3.376033647965949774e+08,1.952777176891297373e+00,1.709737455202159140e+02,3.820063020218198435e+00
3.376033648187063336e+08,1.724782901602661678e+00,1.709689111218171149e+02,3.898611311260667733e+00
3.376033652266634107e+08,2.362122692573276339e+00,1.709091360460911631e+02,3.778558342595576214e+00
3.376033652386869788e+08,9.135511262549484002e+01,1.709434618267079884e+02,3.967072314316263171e+00
3.376033653614397645e+08,1.870368993848918304e+00,1.710194596561486549e+02,3.916905369699952288e+00
3.376033654676277637e+08,3.176419462261244675e+01,1.709054931445260479e+02,3.984663148238900554e+00
3.376033657094898224e+08,2.032153875323190029e+00,1.709439902890353267e+02,4.007400710440667702e+00
3.376033658195661306e+08,2.403355217528162946e+00,1.710414337680886092e+02,3.842445589373498560e+00
3.376033658633566499e+08,2.856831300719064881e+00,1.709227150049615034e+02,3.806975471749568740e+00
3.376033660093173385e+08,2.698314334461784814e+00,1.709026086674209353e+02,3.889470832722925042e+00
3.376033660781813264e+08,8.904999044139925957e+01,1.709556873368910317e+02,3.913665833595607602e+00
3.376033661545173526e+08,2.157571460149219522e+00,1.708909180545135200e+02,3.906523720943051892e+00
3.376033664074671865e+08,1.739505041556874465e+00,1.710111008028463004e+02,3.950171068965604437e+00
3.376033665113846064e+08,1.670510297027603785e+00,1.710439695326431604e+02,3.834119178541878004e+00
3.376033672074136734e+08,2.171738433813758196e+00,1.709910407183028553e+02,4.008109491105596334e+00
3.376033673307036161e+08,1.919455818512665335e+00,1.709391002626457237e+02,3.895436768816176176e+00
3.376033673325214386e+08,3.046067078359189040e+01,1.710471803819447132e+02,3.896319488106779083e+00
3.376033674621303082e+08,1.678372472642091218e+00,1.708959516699777623e+02,3.974005940128297887e+00
3.376033674683709741e+08,3.057180526481635852e+00,1.708807681667104816e+02,3.966578318522264723e+00
3.376033676147431731e+08,1.985786961102415482e+00,1.709325902592766795e+02,3.783492430403727180e+00
3.376033676864414811e+08,2.306123952082728135e+00,1.708454330548063353e+02,3.852301602667048908e+00
3.376033682148467302e+08,2.211336242167073696e+00,1.710023804301545738e+02,3.829134708081771699e+00
3.376033685005742908e+08,4.695243898997780718e+00,1.709912435667768307e+02,3.916530647582305846e+00
3.376033685725200176e+08,1.648399154223814111e+00,1.709127776338354465e+02,3.822043730865798850e+00
3.376033687044788003e+08,2.115310150975734604e+00,1.708372084185314748e+02,3.910524182777872060e+00
3.376033687972432971e+08,2.387019228019101824e+00,1.709199566664758265e+02,3.975437299246283196e+00
3.376033688647256494e+08,2.277436542740114866e+00,1.708567327003717935e+02,3.879076271567557299e+00
3.376033688888602257e+08,2.072142228810719189e+00,1.708358426301421105e+02,3.906450598529394469e+00
3.376033691085422039e+08,2.533223423371170124e+00,1.709237758944132679e+02,3.981192158961550653e+00
3.376033692115643620e+08,1.742058496085017616e+00,1.708375113999489656e+02,3.881156400734436573e+00
3.376033694340169430e+08,2.311993704365996383e+00,1.710468750816837655e+02,3.866142234245963483e+00
3.376033694568949938e+08,1.721930724463954121e+00,1.708192899922919992e+02,3.905402466910420145e+00
3.376033696771489978e+08,1.928919818972258060e+00,1.710173690351557525e+02,3.877862271257281446e+00
3.376033702338621616e+08,1.625422568487275399e+00,1.709042425860389756e+02,3.908057579094152079e+00
3.376033704621888995e+08,4.152216376275427834e+00,1.709309026803917106e+02,3.853016488692613706e+00
3.376033704682115316e+08,1.836231072493128114e+00,1.709792122382050934e+02,3.897146530563991185e+00
3.376033706166533232e+08,2.209040871540105311e+00,1.709821656943086339e+02,4.001009354462753187e+00
3.376033706706623435e+08,1.895132591944255207e+00,1.709301236366685544e+02,3.952015961025034052e+00
3.376033707169049978e+08,2.542414047963561963e+00,1.708226180579243589e+02,3.943556530201333565e+00
3.376033707264101505e+08,1.772701571303805013e+00,1.710056192255724739e+02,3.829515235542086060e+00
3.376033707955707908e+08,2.304331434069079698e+00,1.708734913569792013e+02,3.951537355612441793e+00
3.376033708407738805e+08,1.761767081284268732e+00,1.709744040196944184e+02,4.030890003832744206e+00
3.376033710217249990e+08,2.225126586046988209e+00,1.708960125577014253e+02,3.813782656817326533e+00
3.376033711688033342e+08,1.689759995452366770e+00,1.709965766583210041e+02,3.995563344918448667e+00
3.376033712901526690e+08,2.225269704915782132e+00,1.709406218385692569e+02,4.002797914883643671e+00
3.376033713565320373e+08,2.190537533139610193e+00,1.708940084049739028e+02,3.856228679616432231e+00
3.376033714072988629e+08,3.251456468997147908e+01,1.708206116951460842e+02,3.919502885290893968e+00
3.376033714976619482e+08,2.876540335054775355e+00,1.708276795746906203e+02,3.894545674230685872e+00
3.376033715288906693e+08,1.830253677544058322e+00,1.710104001582437832e+02,3.922347490381522306e+00
3.376033715426520705e+08,2.102355032491682429e+00,1.710085491367306361e+02,3.959447590565729147e+00
3.376033716920568347e+08,1.379627194033288902e+02,1.709876362926481193e+02,3.916276399047287082e+00
3.376033719799050689e+08,2.250678968574846284e+00,1.708723890433822703e+02,3.865697053415142470e+00
3.376033722360947132e+08,1.716554082512564028e+00,1.708946570281702009e+02,3.858009445250842884e+00
3.376033723454626203e+08,1.334375032397001064e+02,1.708645058232798988e+02,3.826374416615066831e+00
3.376033723666480184e+08,1.655076758851410146e+00,1.709943322083666715e+02,3.961974516356691733e+00
3.376033725066614151e+08,2.354409356547475962e+00,1.708354489780695644e+02,3.915942920594023491e+00
3.376033726973691583e+08,1.808149640468662112e+00,1.709529986595215405e+02,3.832860780799054012e+00
3.376033727220826745e+08,1.968454488875488906e+00,1.709543158918685037e+02,3.937144498181766927e+00
3.376033727998067141e+08,1.728090066490594046e+00,1.710522804079861032e+02,3.886139942589464269e+00
3.376033728943977952e+08,7.883168015293310305e+01,1.710041977387949714e+02,3.850521011563108331e+00
3.376033729592825174e+08,1.966823706446169107e+00,1.708390458892593244e+02,3.958834360234889438e+00
3.376033729742751718e+08,1.713389015562536200e+00,1.709599833336891663e+02,3.892212933478692349e+00
3.376033731835511923e+08,2.083458739314511199e+00,1.708808588596767493e+02,3.929942039886564320e+00
3.376033732587771416e+08,1.702428355747101385e+00,1.709558469783942485e+02,3.825158208179383568e+00
3.376033733053194284e+08,1.825858487972929600e+00,1.708904108898236984e+02,3.797821768198071712e+00
3.376033734681781530e+08,1.700101014700920343e+00,1.710167315246497139e+02,3.974910209356454338e+00
3.376033736850395799e+08,8.279315848930347954e+01,1.709901781528274398e+02,3.871936450510239602e+00
3.376033737128037810e+08,5.855307708211201856e+01,1.709774596532864450e+02,3.952752358023607471e+00
3.376033737139962316e+08,2.327047755813385077e+00,1.709409602419583223e+02,3.971483012782659028e+00
3.376033738184477687e+08,2.375211693612464980e+00,1.708013079790810593e+02,3.922410028020304473e+00
3.376033738282998204e+08,2.767463018555993415e+00,1.709551131212334667e+02,3.942134063633756291e+00
3.376033738628116250e+08,1.782005823909094122e+00,1.710002944416376920e+02,3.838910926505132437e+00
3.376033739757273793e+08,1.941732285721838203e+00,1.708018135039122569e+02,3.935594203090002630e+00
