# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033494205871820e+08,1.095518270595180752e+02,1.709199876500650248e+02,3.955298175608947364e+00
3.376033494475480318e+08,2.349334826689883915e+00,1.709203325549316617e+02,3.943056338862445998e+00
3.376033495358305573e+08,2.186998428639023828e+00,1.709387907716418908e+02,4.008578268122952259e+00
3.376033495608680248e+08,2.055766527281434275e+00,1.709484768334042712e+02,3.930823562427998130e+00
3.376033496332207322e+08,2.745740319328136891e+00,1.709306420966578628e+02,3.804201323783672262e+00
3.376033496667845249e+08,6.027684928351491500e+00,1.709502349275072675e+02,3.884951365038013193e+00
3.376033496978501081e+08,2.029807617141795806e+00,1.709406042170566309e+02,4.006467773595244530e+00
3.376033496993169785e+08,2.092004415348485580e+00,1.710038024258834639e+02,3.910386824480992285e+00
3.376033497336646318e+08,2.392199539020467114e+00,1.709887531580183122e+02,3.812988069403142610e+00
3.376033499065296054e+08,6.321802385241879207e+00,1.708868890914155259e+02,3.842853407234780860e+00
3.376033499156900048e+08,2.136264987334191900e+00,1.709419584838279320e+02,3.927064266028529538e+00
3.376033500336567163e+08,6.124552082359752347e+00,1.709850667051507571e+02,3.946439321118342392e+00
3.376033500553768873e+08,2.108733011399205992e+00,1.708543391569576499e+02,3.914235775530411576e+00
3.376033502768177986e+08,1.738308518726523477e+00,1.709031884673640320e+02,3.808217622578061512e+00
3.376033503041816354e+08,2.797621726561084543e+00,1.710180265395626407e+02,3.841568397037284033e+00
3.376033503630077243e+08,2.317613402390079180e+00,1.709995779683992794e+02,3.849235409984914202e+00
3.376033504037566781e+08,2.291145340548040643e+00,1.710008781802416422e+02,3.990339195917141701e+00
3.376033504370542765e+08,2.553849060282681549e+00,1.710062096266556750e+02,3.876936015981349737e+00
3.376033504529852867e+08,6.073432306956787485e+00,1.709092592276931271e+02,3.979153584791893739e+00
3.376033504644304514e+08,6.113618888183475875e+00,1.710107662801491415e+02,3.861366564460233075e+00
3.376033507284535170e+08,3.118251840735898561e+00,1.708899419147489880e+02,3.914988725329482833e+00
3.376033507602378130e+08,2.747912944852624939e+00,1.709541351593679224e+02,3.795557221317745533e+00
3.376033507844724059e+08,1.911908846470392387e+00,1.710429464253418814e+02,3.872923213844643442e+00
3.376033508644971848e+08,1.828145841721457554e+00,1.708833482174611902e+02,3.833279741778746086e+00
3.376033509328762293e+08,6.058256835453508238e+00,1.709335003285339383e+02,3.854079248533621715e+00
3.376033509874904752e+08,2.036043328767919824e+00,1.710406504852020646e+02,3.834398571891709295e+00
3.376033510508371592e+08,1.651596141038471854e+00,1.709452552537164536e+02,3.948550425360873195e+00
3.376033511019226909e+08,2.164864377450506083e+00,1.710691063832612713e+02,3.856639788561123439e+00
3.376033511386620998e+08,2.298885485037608145e+00,1.708998833013430385e+02,3.819111588060899454e+00
3.376033511816323996e+08,6.624952543626632462e+01,1.708826444961788980e+02,3.918804231973231023e+00
3.376033512283453345e+08,2.110809748974882272e+00,1.708531061862425702e+02,3.953912207282066937e+00
3.376033512907062769e+08,1.744623220014273057e+00,1.709006539818112742e+02,3.820895153270934319e+00
3.376033513359426856e+08,2.163703345180877147e+00,1.708759388553233975e+02,3.903242406561942879e+00
3.376033514578361511e+08,1.700983262231384963e+00,1.710188062054380964e+02,3.917462433244953690e+00
3.376033514929557443e+08,1.810484715056309035e+00,1.709164358628570142e+02,3.897681075674309881e+00
3.376033515470363498e+08,2.028275350966325608e+00,1.708324123214391648e+02,3.947074742817647142e+00
3.376033515555116534e+08,6.104389467244986101e+00,1.708847131590504205e+02,3.774471609359690838e+00
3.376033517011522055e+08,2.357166083210155971e+00,1.709019546594282701e+02,3.882380305491899719e+00
3.376033517121515870e+08,6.150681224873766340e+00,1.709102174078896041e+02,3.928567793687720133e+00
3.376033517141553760e+08,1.704540459804109620e+00,1.709424342433458435e+02,3.923281619490923244e+00
3.376033517548010945e+08,8.549352159799613560e+01,1.710149453249838416e+02,3.920114442220102635e+00
3.376033519020860791e+08,1.842519808603206410e+00,1.709508644065344640e+02,3.991655825339685659e+00
3.376033519536030293e+08,5.875126565339044760e+00,1.709207172865338009e+02,3.944548909861706143e+00
3.376033519652386308e+08,6.078163321487487281e+00,1.709132021148401748e+02,3.822262405335030699e+00
3.376033521842127442e+08,6.076241952878100427e+00,1.708776906171802352e+02,3.911661170072494365e+00
3.376033522105619311e+08,6.502142702366418803e+01,1.709142438107923283e+02,3.912447694288821332e+00
3.376033524837360382e+08,5.795165036572103467e+00,1.708838962079610155e+02,3.905027968361651336e+00
3.376033524916616678e+08,2.228130189777937531e+00,1.708188126164419316e+02,3.941736687165534381e+00
3.376033525418158174e+08,2.804708578680334963e+00,1.708681910433864175e+02,3.912904194719882156e+00
3.376033525880034566e+08,1.950543629518646238e+00,1.708661812121880530e+02,3.851600827481662215e+00
3.376033526586002707e+08,2.338504884076147317e+00,1.709113695195537730e+02,3.768955256055228187e+00
3.376033527191212773e+08,6.110308195508525664e+00,1.709069103613485368e+02,3.833362035205318818e+00
3.376033528316599727e+08,2.000113924673678767e+00,1.709595396991665837e+02,3.924146232993788175e+00
3.376033529494302869e+08,6.481878276854374121e+01,1.709483427155073230e+02,4.007488756175171751e+00
3.376033529629133940e+08,2.561115076367959098e+00,1.709863056127142045e+02,4.020497934526900075e+00
3.376033529688494205e+08,9.261009316233274546e+01,1.709777808125110425e+02,3.920110605081998489e+00
3.376033530056001544e+08,2.487767425782233310e+00,1.708689857964052976e+02,3.896849286557288572e+00
3.376033530165418386e+08,1.999113759721665273e+00,1.709525382575808692e+02,4.007171414774989948e+00
3.376033530644711256e+08,1.654517713092628517e+00,1.709544143744799385e+02,3.900725112222131141e+00
3.376033531599976420e+08,1.310936218874043213e+01,1.708593938261607548e+02,3.897510289985774534e+00
3.376033531895986199e+08,2.122202934034077337e+00,1.709932578974052717e+02,3.809816228716640829e+00
3.376033533732911944e+08,1.686055044207075415e+00,1.709819716118025212e+02,3.852787689215659395e+00
3.376033537982912660e+08,2.366632978797732267e+00,1.710282068770706303e+02,3.941731737295479210e+00
3.376033538541832566e+08,1.789970982836670332e+00,1.708359674407101068e+02,3.929093712098964630e+00
3.376033538631449938e+08,3.071675687267258592e+00,1.709940689233667683e+02,3.835720529245462807e+00
3.376033539015779495e+08,5.665368037224583375e+00,1.709387295284397794e+02,3.864544975024025941e+00
3.376033539183056951e+08,5.908320397485666398e+00,1.709943311634326051e+02,3.842510208376457737e+00
3.376033539701803923e+08,1.104131294638711438e+02,1.709410660669757647e+02,3.833215838064284675e+00
3.376033540074827671e+08,2.322539935249589682e+00,1.709378748174146949e+02,3.997806998540713863e+00
3.376033540821048021e+08,3.202362201262723307e+00,1.708594353062696598e+02,3.947522206212003670e+00
3.376033542374591827e+08,6.029112038258652717e+00,1.708976408728216825e+02,3.905012885904179054e+00
3.376033543044627905e+08,1.607063613492669019e+00,1.709270378137674697e+02,3.823674377704930016e+00
3.376033544464471340e+08,1.455038782238975159e+02,1.709950434459707083e+02,3.987515788500102687e+00
3.376033544522762299e+08,2.993666836645672902e+00,1.709198954807457085e+02,3.910940009691412644e+00
3.376033545521960855e+08,5.948909949821051590e+00,1.708829949851508445e+02,3.861936111861536514e+00
3.376033545693076849e+08,6.084270395045348501e+00,1.709306348869087628e+02,3.982278555668155029e+00
3.376033545928118229e+08,2.284875506997697148e+00,1.709005203470214553e+02,3.955352657506360892e+00
3.376033547559844255e+08,6.043190692335514314e+00,1.709848991421735320e+02,4.028192725536268171e+00
3.376033548095445037e+08,1.848502952553564338e+00,1.709074156549394559e+02,3.893542158037238909e+00
3.376033548689328432e+08,5.994905673732538354e+00,1.709623113560051024e+02,3.866978516160837209e+00
3.376033549738137722e+08,5.312414109303505327e+00,1.708432651801516045e+02,3.859063243975564994e+00
3.376033550728319287e+08,5.989906058848245785e+00,1.709041507959062471e+02,3.805781338371732936e+00
3.376033551318728328e+08,6.248223006679812563e+00,1.709542459485066672e+02,3.922170779425841136e+00
3.376033553643586636e+08,2.294937553705025834e+00,1.709868110087445245e+02,3.870083410459507434e+00
3.376033555345096588e+08,6.027316336230730265e+00,1.709047067732712151e+02,3.830770533993578031e+00
3.376033556551361680e+08,1.983051676686499620e+00,1.709015164288609299e+02,3.887674935200352788e+00
3.376033557001794577e+08,1.992760042940980858e+00,1.709955712933044367e+02,3.907193717663967725e+00
3.376033559063588977e+08,7.075182145216419372e+01,1.709158919536961037e+02,3.957112468341263511e+00
3.376033559511758089e+08,1.728873704725665261e+00,1.708595841346289319e+02,3.835819023584173149e+00
3.376033560325958729e+08,1.728474213016751859e+00,1.709110705276648332e+02,3.966579184120090140e+00
3.376033560430819988e+08,5.837563298158178426e+00,1.708964087069899165e+02,3.829653451620034232e+00
3.376033561635107994e+08,1.859103186060752755e+00,1.710063339326432015e+02,3.902367019027696671e+00
3.376033563563571572e+08,5.906724798066770532e+00,1.708957099568768001e+02,3.914208818691654379e+00
3.376033564168685675e+08,2.256066918218723849e+00,1.709386739751881805e+02,3.852186119509168893e+00
3.376033564265851378e+08,2.051221447558657207e+00,1.709736530434332451e+02,3.827699981975185572e+00
3.376033565068807602e+08,1.924359543414992046e+00,1.708103242164984010e+02,3.916457930183785852e+00
3.376033565442025661e+08,6.033701524782185466e+00,1.709702675846985187e+02,3.865567666511580125e+00
3.376033567518160939e+08,2.407025538015905131e+00,1.709301014268667700e+02,3.796729276982502732e+00
3.376033568457468748e+08,3.080531979755307237e+00,1.709838129862525591e+02,3.973900343088759612e+00
3.376033568987583518e+08,2.191234263015854111e+00,1.710267381302229239e+02,3.898405737846231123e+00
3.376033569282203913e+08,2.182821090101780825e+00,1.709150169250232523e+02,3.933167810068513237e+00
3.376033569357309937e+08,2.199601980856626948e+00,1.709019376269260704e+02,3.837935575722947412e+00
3.376033569541217089e+08,1.727030566204228013e+00,1.709577514058636325e+02,3.991239353026502901e+00
3.376033570508659482e+08,2.237325144628320217e+00,1.709215393816096480e+02,3.768530692283819761e+00
3.376033572477564216e+08,1.761862777889395382e+00,1.710718530506426305e+02,3.874846326453926793e+00
3.376033573548816442e+08,5.968781015530664646e+00,1.709359044267347372e+02,3.799645787417014642e+00
3.376033577174242735e+08,6.106160116746018218e+00,1.709543582930594425e+02,3.876833518507045717e+00
3.376033579918664694e+08,2.412954058892482045e+00,1.709092893383192120e+02,3.943085691587122188e+00
3.376033579932848811e+08,6.032610114574698201e+00,1.708733496891814525e+02,3.868347863008253729e+00
3.376033580073074102e+08,2.175718592736850532e+00,1.708664837028642580e+02,3.834179034807050357e+00
3.376033580327461362e+08,5.900470428654901234e+00,1.708905070284447447e+02,3.903524500730200408e+00
3.376033580907768011e+08,2.233960610452279116e+00,1.710112500803266755e+02,3.978753082902453553e+00
3.376033581572410464e+08,6.035248745698195805e+00,1.709702943301171842e+02,3.955483885073892480e+00
3.376033581581431031e+08,6.052621119735176691e+00,1.710110507587889117e+02,3.976142190003328469e+00
3.376033581852187514e+08,2.055603397754739436e+00,1.709488354871542981e+02,3.840839410223850781e+00
3.376033583160865903e+08,5.945010308660775955e+00,1.709728642905365348e+02,3.951676771187541348e+00
3.376033583551478386e+08,2.355832398640663961e+00,1.708864033795687760e+02,3.956395328572723358e+00
3.376033583651391268e+08,2.068130619786476387e+00,1.708318280559413154e+02,3.927301515443614832e+00
3.376033584151189327e+08,5.986853742953252677e+00,1.708692227620831261e+02,3.829649090904158726e+00
3.376033584213135839e+08,2.836383010719779829e+00,1.710669019434329243e+02,3.883839255596005291e+00
3.376033584254833460e+08,1.677334967518752329e+00,1.710025443759589905e+02,3.853636428096210764e+00
3.376033585422416329e+08,5.602871815601131900e+00,1.708836566557299363e+02,3.846827230857004842e+00
3.376033586450952291e+08,2.036304791558309901e+00,1.708098261614416344e+02,3.901069575617704732e+00
3.376033587521042228e+08,1.743620302702155067e+00,1.710570363326159509e+02,3.846966944530030741e+00
3.376033588234565258e+08,1.929504223184998146e+00,1.709584218885020448e+02,3.933180676798078146e+00
3.376033588415642977e+08,1.998940951567873991e+00,1.709580325795472504e+02,3.928583845488270665e+00
3.376033588830145597e+08,1.884699484090828880e+00,1.710080353565512610e+02,3.855827339251065133e+00
3.376033589311932325e+08,1.714096492154884022e+00,1.708705914126264247e+02,3.868190421665047563e+00
3.376033589340741634e+08,3.732570225768696126e+00,1.709466548577524634e+02,3.840628523777688930e+00
3.376033590061704516e+08,6.482685517051706370e+01,1.708376481351742200e+02,3.937817371882320394e+00
3.376033590198517442e+08,2.052735033622354877e+00,1.709529161738075800e+02,3.788005101448798762e+00
3.376033591428907514e+08,2.075255099569658146e+00,1.708651200392867793e+02,3.837342227666913352e+00
3.376033591906604767e+08,2.090168067004840591e+00,1.709037085365364987e+02,3.851965404941977589e+00
3.376033591942708492e+08,1.734181300848332663e+00,1.709676119705530368e+02,3.822415732494134133e+00
3.376033592079392672e+08,2.620629940753637754e+00,1.708651607027998409e+02,3.970784897698097726e+00
3.376033593307847977e+08,2.129447226351681266e+00,1.709595825542732825e+02,3.897886485290265490e+00
3.376033596622982025e+08,8.322725069828486255e+01,1.709108681859513581e+02,3.881253230733471504e+00
3.376033596888177395e+08,2.190158764438157046e+00,1.708422446980868017e+02,3.912428372487628092e+00
3.376033597512980103e+08,2.292427644629851713e+00,1.709260092212971358e+02,3.860883065160740202e+00
3.376033598275902867e+08,2.256979865054065115e+00,1.709746379637494158e+02,3.867629525487365605e+00
3.376033600162034035e+08,1.899188850113860738e+00,1.710029523712149455e+02,3.963815445866413434e+00
3.376033600991171002e+08,1.727792958920857824e+00,1.710055103295899528e+02,3.813563129717789657e+00
3.376033602550602555e+08,1.754269614198432192e+00,1.709002086425188622e+02,3.790907997458355272e+00
3.376033603645756841e+08,1.621836549100761582e+00,1.709624066546281540e+02,3.806751524407337328e+00
3.376033605877502561e+08,1.898833543635967569e+00,1.709603232882696204e+02,3.946707814340192133e+00
3.376033606796182990e+08,2.418353908870808588e+00,1.709167673577951803e+02,3.860033515665511228e+00
3.376033609566118121e+08,3.112882137543856231e+00,1.709095111046764544e+02,3.818089254349351869e+00
3.376033612640690804e+08,6.073724724474410586e+00,1.709070027093688111e+02,3.898196569450683935e+00
3.376033612681942582e+08,1.673549314405673893e+00,1.709993824945235872e+02,3.846214656453381231e+00
3.376033613158115149e+08,2.029792673813232362e+00,1.709489641312928541e+02,3.792511409655505261e+00
3.376033613239702582e+08,2.402605188572796369e+00,1.708175460628889937e+02,3.942581256385650157e+00
3.376033613666269779e+08,5.929572043515649149e+00,1.709284367183893210e+02,3.865594278512039406e+00
3.376033613871443272e+08,2.735641318334232963e+00,1.709683695731833950e+02,3.885806961968758966e+00
3.376033613904306293e+08,2.659618620857331361e+00,1.709701830699562208e+02,3.807882029688735681e+00
3.376033614641357064e+08,6.080677759764225421e+00,1.708707788675805261e+02,3.939877492708983020e+00
3.376033615561512709e+08,1.994767989490307869e+00,1.709705418273505302e+02,3.807063608239621644e+00
3.376033615569434762e+08,1.809391445078165184e+00,1.708966148635311129e+02,3.877273859242783782e+00
3.376033615628847480e+08,1.949812791799448330e+00,1.709700011336018974e+02,3.796688801829616544e+00
3.376033616799543500e+08,1.911729632926575828e+00,1.710330414987558072e+02,3.933249345832118493e+00
3.376033617885075212e+08,6.218371256437435157e+00,1.708906525188910166e+02,3.899445068866260744e+00
3.376033618154421449e+08,1.636801780807816797e+00,1.709527049153224141e+02,3.804074730583574482e+00
3.376033618944243789e+08,5.930926725960498302e+00,1.709048816942026292e+02,3.781855983250632214e+00
3.376033619398398399e+08,5.849370276230685306e+01,1.710243589101751809e+02,3.934413956489830166e+00
3.376033620735237598e+08,2.156444675852870141e+00,1.708358453608426828e+02,3.937965626243340900e+00
3.376033621203303933e+08,1.622241032525035154e+00,1.708648677670075813e+02,3.805701409798257107e+00
3.376033622105342150e+08,6.031683366231080257e+00,1.710226780160884061e+02,3.901724008590103043e+00
3.376033623482491374e+08,2.342427064411139348e+00,1.710182527133537747e+02,3.911847365158814593e+00
3.376033625699962378e+08,2.019897386670209016e+00,1.708980040825284163e+02,3.909780335204472212e+00
3.376033627372516394e+08,2.405406498328719778e+00,1.708713102439759552e+02,3.833038656919038001e+00
3.376033627439227700e+08,2.441285706636016783e+01,1.709977827685321188e+02,3.940178627483990059e+00
3.376033627471978068e+08,2.121780798363077203e+00,1.708607371845265845e+02,3.885984068384958690e+00
3.376033628232490420e+08,2.080029245493535406e+00,1.710154568860817790e+02,3.852117019489194050e+00
3.376033628377500772e+08,2.357989023622757419e+00,1.709894008082776509e+02,3.945643082672633639e+00
3.376033628864631057e+08,2.144882276747218874e+00,1.709939971941256829e+02,3.905707360595031652e+00
3.376033630271963477e+08,2.226571032963593488e+00,1.708427859558049136e+02,3.891064716344144081e+00
3.376033630979129672e+08,1.871770418495232180e+00,1.709659937256008106e+02,3.859413200381692555e+00
3.376033631567975879e+08,6.089315926734124140e+00,1.709741944026265230e+02,3.842072761283037430e+00
3.376033633030345440e+08,2.245486835008327020e+00,1.709664006978024702e+02,3.877810348287737519e+00
3.376033635647668242e+08,8.527950327266147212e+01,1.709143894431755371e+02,3.891234469386520622e+00
3.376033636672118902e+08,1.961186696632893245e+00,1.709683880571776911e+02,3.956555801137163542e+00
3.376033637752595544e+08,2.360585114617808955e+00,1.708245027230176163e+02,3.906067837077508820e+00
3.376033637848811150e+08,1.775462714469417724e+00,1.708964829774816394e+02,3.957519494892285383e+00
3.376033638018280864e+08,2.081301692004303483e+00,1.710383683158439396e+02,3.895097678683751674e+00
3.376033638557005525e+08,5.713709471865646705e+00,1.709626757632527756e+02,3.860316609015526534e+00
3.376033638960542679e+08,6.252689843913675105e+00,1.709637928791969443e+02,3.884142730159966472e+00
3.376033639886164665e+08,6.210161160228830468e+00,1.708792625241935070e+02,3.802490893492786572e+00
3.376033640303204060e+08,1.473285833755162777e+01,1.708699692858418757e+02,3.951024129416874420e+00
3.376033640886124969e+08,5.897154302089826494e+00,1.709905108893150327e+02,3.967623222372492986e+00
3.376033641273101568e+08,2.769024298659434447e+00,1.708811477459920809e+02,3.961214045431205477e+00
3.376033642085236907e+08,1.844712699392694999e+00,1.709227393472967833e+02,3.779136482726117574e+00
3.376033643066455126e+08,2.127384089896674269e+00,1.709638092003097825e+02,3.915629115583155961e+00
3.376033643595521450e+08,2.151636225254943913e+00,1.709728255960343120e+02,3.897951603738146531e+00
3.376033644006907940e+08,1.320790466711534066e+02,1.708665370059111410e+02,3.931050626590988806e+00
3.376033646155636311e+08,6.211451350274366234e+00,1.709437192766297926e+02,3.863669980909415269e+00
3.376033646245164275e+08,5.917029091038985555e+00,1.709450509539349525e+02,3.852046884633784085e+00
3.376033646955955625e+08,1.768839202145062739e+00,1.709406268767014865e+02,3.948860717271336807e+00
3.376033648941270113e+08,1.781439077326301579e+00,1.709107046293161432e+02,3.774668437075567429e+00
3.376033650180096030e+08,1.622880192921879905e+00,1.709602515007839543e+02,3.788713821014968008e+00
3.376033651111646891e+08,2.305903632909875434e+00,1.708326525875066864e+02,3.925773477501601327e+00
3.376033652068632841e+08,2.196363912637527616e+00,1.709684745353505946e+02,3.981833389765292885e+00
