# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033475165764689e+08,1.604454716130848446e+00,1.709518474875446543e+02,3.966016063931224078e+00
3.376033475184563994e+08,1.966207361610553761e+00,1.708255447540503553e+02,3.860970945273995092e+00
3.376033475597745180e+08,4.165411273458308195e+00,1.709085147232467818e+02,3.789338128790991078e+00
3.376033475651232004e+08,1.997962264582777925e+00,1.709266300432133221e+02,3.837434489683735794e+00
3.376033475896651745e+08,1.786243627544130907e+00,1.709334997556429983e+02,3.836883847062035446e+00
3.376033476603798866e+08,1.782354597263558604e+00,1.707902429449812871e+02,3.923539104041975811e+00
3.376033476691850424e+08,1.839446774863357836e+00,1.709580853489225944e+02,3.807964748993094339e+00
3.376033479997287989e+08,2.332837966548656272e+00,1.710044871249822620e+02,3.929987084646368700e+00
3.376033480000779033e+08,1.957008627497728082e+00,1.708340682320074109e+02,3.900259519638787253e+00
3.376033480093760490e+08,1.614172870773500392e+02,1.709749102825658440e+02,3.946598853701707821e+00
3.376033480260946155e+08,2.341098520437889796e+00,1.710380817796125541e+02,3.888889873086190274e+00
3.376033480790902376e+08,2.110239418963875568e+00,1.709390157632024341e+02,3.930804433444271329e+00
3.376033480904884934e+08,2.232907173351076580e+00,1.709027301796044185e+02,3.803011667981526678e+00
3.376033482650671005e+08,3.022377096169097221e+00,1.709952165159262449e+02,3.845648714167587023e+00
3.376033484378908873e+08,1.957248124882343676e+00,1.708315737428764294e+02,3.850781601909587515e+00
3.376033484925409555e+08,3.076164440788579313e+01,1.709055590129814277e+02,3.972822343662151479e+00
3.376033486894586682e+08,2.968242162868201639e+00,1.709203712707038392e+02,3.818170517525805607e+00
3.376033487314002514e+08,2.289265876601661365e+00,1.708011521788203027e+02,3.936749941393550944e+00
3.376033488472631574e+08,3.981442557000722804e+00,1.708744407566729535e+02,3.954951102195829460e+00
3.376033490754454732e+08,2.276790725925803116e+00,1.710212110396235516e+02,3.838486398166052638e+00
3.376033492791525722e+08,2.227729672126428362e+00,1.708148164021995399e+02,3.894370094517932035e+00
3.376033493984285593e+08,2.261361155241901066e+00,1.709314187301265520e+02,3.948239265881947624e+00
3.376033495284544230e+08,3.410127501019818652e+00,1.709727740658747450e+02,3.971076325821864650e+00
3.376033495736594796e+08,1.758155568689038217e+00,1.708630334797827288e+02,3.895140166718040753e+00
3.376033496203809381e+08,2.003400152455804495e+00,1.709504737349563470e+02,3.945162788408502319e+00
3.376033499715069532e+08,3.307020002597888464e+01,1.708974305216331686e+02,3.757267076833585406e+00
3.376033499998289943e+08,1.861344261926921373e+00,1.709618913028796214e+02,3.841337716065448049e+00
3.376033500517115593e+08,9.932071493428365372e+00,1.709324843906105684e+02,3.844411641041006522e+00
3.376033501792179942e+08,2.403821102658354469e+00,1.709686085648876883e+02,4.002472483340516085e+00
3.376033502009217739e+08,2.218794804701470724e+00,1.709215285214287121e+02,3.820329206724347504e+00
3.376033504498923421e+08,1.875770109489328652e+00,1.709497664919278748e+02,3.943168582416890722e+00
3.376033506299712658e+08,2.117052876622186997e+00,1.708835316003583387e+02,3.792248144951475108e+00
3.376033506659981012e+08,2.645866018410569342e+00,1.709314146940150749e+02,4.015280042810815964e+00
3.376033506774686575e+08,2.279020212091976028e+00,1.708686314651586997e+02,3.887205012362839884e+00
3.376033507372298241e+08,2.507233591663212913e+00,1.709433989023837910e+02,3.818701243383632260e+00
3.376033508689618707e+08,1.802985291112420896e+00,1.710305209352455620e+02,3.862530876290664050e+00
3.376033509382658005e+08,1.651783910337299766e+00,1.709504211471172255e+02,3.875738293842962090e+00
3.376033509723781347e+08,2.052776217685390758e+00,1.708898972043920423e+02,3.944144520996782699e+00
3.376033511013191938e+08,2.407284242499712512e+00,1.709993957983867290e+02,3.833492383800964465e+00
3.376033512464735508e+08,1.140452877444542850e+02,1.708987014537933931e+02,3.826331458767948224e+00
3.376033513575793505e+08,2.946508732433064104e+00,1.709263740987966287e+02,3.903871239153988704e+00
3.376033515681385398e+08,2.032353341115080259e+00,1.710044372894111575e+02,3.897627329653028383e+00
3.376033517378910780e+08,1.480217657109087526e+01,1.709847968455660805e+02,3.984834035436861654e+00
3.376033518393318057e+08,2.312269049501296969e+00,1.708212386565712393e+02,3.894136186997440685e+00
3.376033518744651675e+08,2.552335772899087196e+00,1.709326792657216743e+02,3.997366828162117525e+00
3.376033519938760400e+08,9.717447822054442241e+00,1.709696658085890704e+02,3.848710392470095165e+00
3.376033520417810678e+08,1.951036553996475797e+00,1.709262029163822376e+02,3.848851028504739258e+00
3.376033520607870817e+08,2.274282089869756440e+00,1.708471510089379137e+02,3.819058692147202283e+00
3.376033521293039322e+08,2.218320026574135184e+00,1.708871624877455986e+02,3.821034015899169134e+00
3.376033524557442069e+08,2.214930031390805798e+00,1.708122646464263710e+02,3.892141408695179550e+00
3.376033524653335214e+08,4.299801233450583737e+01,1.709165867151655789e+02,3.904227449676851425e+00
3.376033524738686085e+08,1.919651420619928661e+00,1.709624242434684618e+02,3.921506655474312097e+00
3.376033525503989458e+08,1.771870923017238919e+00,1.709171204612255792e+02,4.009182805033177921e+00
3.376033526983122230e+08,2.161685541308702607e+00,1.709915410683819346e+02,3.991688842556379235e+00
3.376033531035498381e+08,1.780311298083129490e+00,1.709889745148664417e+02,3.865739796828032482e+00
3.376033534563189745e+08,1.918822237427240340e+00,1.710227931447852256e+02,3.855204296735169400e+00
3.376033534860656857e+08,2.529282555432683655e+00,1.710008005384003695e+02,3.939158640551036594e+00
3.376033535083853006e+08,1.692629391179722775e+00,1.709185431126263666e+02,3.938446541257225597e+00
3.376033536480758190e+08,1.721132265783721360e+00,1.710270471459124053e+02,3.905106456903677969e+00
3.376033536593625546e+08,1.779987864166115541e+00,1.708590978008317620e+02,3.918644753127181524e+00
3.376033536635214686e+08,3.159128963830811987e+00,1.709350350652679822e+02,3.914321949683574164e+00
3.376033539146684408e+08,1.892022190458207076e+00,1.710416664715957040e+02,3.860542617472626503e+00
3.376033539318827391e+08,2.371586530481308408e+00,1.710026391870113969e+02,3.947927711273641282e+00
3.376033539360795021e+08,2.131926546005537659e+00,1.709394335365052484e+02,3.945075090487473624e+00
3.376033539562212825e+08,2.058312931297038961e+00,1.708627292893450260e+02,3.930935689544529321e+00
3.376033541948050857e+08,2.153886440618385301e+00,1.710182084801397764e+02,3.883135307230721978e+00
3.376033543262389898e+08,3.329108516947604812e+01,1.708917469963281803e+02,3.800516661554756759e+00
3.376033543494759202e+08,1.838033996906946577e+00,1.708760074775212274e+02,3.795775470879729330e+00
3.376033543555144668e+08,1.634772981387890178e+00,1.709791951167783566e+02,3.878472859666067141e+00
3.376033544165434837e+08,2.347652739571681746e+00,1.709180791475724561e+02,3.791602795613577381e+00
3.376033546437160373e+08,1.624042138142245406e+00,1.709933019818184334e+02,3.958306834772393312e+00
3.376033546492890120e+08,1.640082271921847079e+00,1.708855157931638473e+02,3.766710433931409696e+00
3.376033549181206226e+08,1.756910993946529942e+00,1.709499946477552896e+02,3.894333290624750976e+00
3.376033549213663936e+08,1.772156965547936558e+00,1.708579397635932651e+02,3.962217945319480350e+00
3.376033549631043077e+08,2.054744382952176096e+00,1.710006372103873105e+02,3.946538197351978638e+00
3.376033550795326233e+08,2.082169831113870995e+00,1.709392703618302392e+02,4.010344778708673452e+00
3.376033551038877368e+08,2.059476375584754493e+00,1.709212104697013501e+02,3.942083842623635537e+00
3.376033551780413389e+08,1.879182966349294270e+00,1.708024423871467832e+02,3.902264281673818669e+00
3.376033553045554757e+08,1.681734952562352614e+00,1.709539203412346353e+02,3.953804726648458168e+00
3.376033554684286118e+08,2.363898223497474138e+00,1.709940177301393192e+02,3.863185934056434068e+00
3.376033555468348265e+08,2.958536553840626748e+00,1.709742313255603676e+02,3.976041000097267020e+00
3.376033556474072337e+08,2.293602726495278521e+00,1.708395753406281301e+02,3.926722478624585566e+00
3.376033558187819719e+08,1.296425710269727745e+02,1.709038568525108133e+02,3.998611709842356365e+00
3.376033558289533854e+08,1.642233262951249273e+00,1.708611716093304835e+02,3.935802034296852270e+00
3.376033558882397413e+08,1.942899495493994655e+00,1.709890439698118598e+02,3.957464104364824653e+00
3.376033559037107229e+08,1.419317238135166122e+02,1.709674064187506701e+02,3.949794784880392928e+00
3.376033561153078079e+08,1.905207363595259995e+00,1.709826891781184770e+02,3.868683778567004516e+00
3.376033561746400595e+08,2.119987891663541735e+00,1.710194707222500483e+02,3.942897387430750911e+00
3.376033563572841883e+08,2.263381689532105057e+00,1.709195229972937113e+02,3.873039616914637495e+00
3.376033563790324926e+08,1.775767244016675184e+00,1.709935313112306119e+02,3.988211610341604096e+00
3.376033563909557462e+08,2.087396843365328714e+00,1.709408430087575823e+02,4.010246756601477003e+00
3.376033567066663504e+08,2.394881107972806511e+00,1.709270413439672041e+02,3.808610941894141622e+00
3.376033567391346097e+08,2.091159165130942021e+00,1.709727712704463443e+02,3.971975203263697463e+00
3.376033567602693439e+08,2.258798364186575647e+00,1.709996851340082173e+02,3.849641971539246033e+00
3.376033567889966369e+08,1.644820352078211201e+00,1.709238342743025783e+02,3.885414189030038656e+00
3.376033568008493185e+08,1.856619055707577015e+00,1.709148932348198002e+02,3.926641860835434095e+00
3.376033568302959800e+08,1.649313673975016270e+00,1.709952350090006234e+02,3.977180247591612705e+00
3.376033568966673613e+08,1.956093447907102156e+00,1.708387691428531525e+02,3.888997698951637716e+00
3.376033570913650990e+08,2.028106338789848806e+00,1.710557904205210775e+02,3.884011130175804016e+00
3.376033571696187258e+08,2.907984259918598102e+00,1.709657550063618885e+02,3.875535789713515644e+00
3.376033573080167174e+08,1.897740928294230800e+00,1.710338313485216588e+02,3.923819784532841304e+00
3.376033573175845146e+08,1.612304179207258326e+00,1.710350550687236080e+02,3.918254108121367985e+00
3.376033573957661390e+08,2.350185173233659164e+00,1.709295632282574786e+02,3.973181524283874388e+00
3.376033575297560692e+08,2.217076237651388393e+00,1.708976638239320494e+02,3.832037839554106817e+00
3.376033578640006781e+08,2.148811540840390499e+00,1.709083021566994205e+02,3.845227244367452446e+00
3.376033579095106721e+08,2.340222997900248458e+00,1.708926403980018733e+02,3.817132049344198474e+00
3.376033579773120880e+08,1.277641400393338245e+02,1.709106710892857564e+02,3.945904856186882359e+00
3.376033580175644755e+08,2.262667871276194287e+00,1.710326482733385944e+02,3.894365554663386408e+00
3.376033582081618309e+08,2.122656560471516407e+00,1.709476445064883308e+02,3.976176680848271694e+00
3.376033584118201733e+08,2.996179542956613595e+00,1.708166724203737203e+02,3.881372825565164941e+00
3.376033586770185232e+08,1.719206028751196769e+00,1.709011337144204674e+02,3.891727353285668656e+00
3.376033587349131703e+08,2.505359648195637945e+00,1.708646459572374852e+02,3.940671143537271437e+00
3.376033587412858605e+08,2.303712086705347772e+00,1.709040470247206827e+02,3.867923185065065717e+00
3.376033589635003209e+08,2.087687704331064431e+00,1.710238615264925102e+02,3.871399869084816814e+00
3.376033590991399884e+08,1.852802480134864149e+00,1.709591255732121056e+02,4.011111065273422760e+00
3.376033591811364889e+08,2.396483681330663362e+00,1.708835238650705151e+02,3.983325371619902633e+00
3.376033594501820207e+08,1.893509231968347084e+00,1.708513217237675974e+02,3.967357162920482683e+00
3.376033596280632615e+08,2.299053763092849145e+00,1.709849665351104306e+02,3.811706761427481549e+00
3.376033596351055503e+08,1.731875610469758797e+00,1.708504604696386764e+02,3.813516961109662429e+00
3.376033598082809448e+08,2.217461953985790934e+00,1.709598183884986611e+02,4.035376877337249368e+00
3.376033600405195951e+08,1.980099868964989795e+00,1.709054132713114313e+02,3.769379323483093014e+00
3.376033600648527741e+08,1.885017333817501139e+00,1.709631291557914210e+02,3.810811350090252958e+00
3.376033602955289483e+08,2.105852141394247479e+00,1.709349598528020522e+02,3.996911294702497841e+00
3.376033603373280168e+08,2.139747701481565123e+00,1.709418108035044384e+02,3.901927538517073302e+00
3.376033604062326550e+08,2.055195673043424431e+00,1.709453701547982689e+02,4.000303135133017385e+00
3.376033604761220813e+08,1.975143083460233484e+00,1.709642114703860329e+02,3.835422228164020897e+00
3.376033605436852574e+08,6.793121439533992501e+00,1.709399331509144133e+02,3.824590983949518908e+00
3.376033605676456690e+08,1.739198933692830629e+00,1.709443313619978539e+02,3.826484437767126323e+00
3.376033605679240227e+08,2.260544448026993614e+00,1.709105734555681408e+02,3.834645765370986226e+00
3.376033606120572090e+08,1.926131290679799601e+00,1.708350268544849939e+02,3.864340535916398700e+00
3.376033607384611964e+08,2.395412108837996268e+00,1.708667681194542354e+02,3.957587401162158347e+00
3.376033608949071169e+08,2.973411775211114438e+00,1.709739727736708232e+02,4.003735540360072065e+00
3.376033609637416601e+08,2.209644729712766598e+00,1.709519149503984465e+02,3.960373118019202110e+00
3.376033610489472151e+08,1.919905898493998064e+00,1.709303576778631850e+02,3.899695650925142587e+00
3.376033611485468745e+08,2.270889024268792244e+00,1.708326961325254558e+02,3.952530718189597447e+00
3.376033613666951656e+08,2.127224551913735162e+00,1.709636006316888768e+02,3.926844378783343803e+00
3.376033614597224593e+08,2.007602457800936602e+00,1.708836065463196121e+02,3.857306735819469257e+00
3.376033615174590945e+08,1.796719657039207663e+00,1.709099778934572385e+02,3.904724976150809379e+00
3.376033615853390694e+08,1.846809231549714436e+00,1.708842336142639908e+02,3.983900021078309983e+00
3.376033618042513132e+08,1.616422020768896184e+00,1.709344938236375242e+02,3.955293732600919210e+00
3.376033622168102264e+08,1.205127007505975101e+01,1.709357876015457975e+02,3.800902434174708855e+00
3.376033622298547626e+08,2.093809517873305825e+00,1.709655624882955749e+02,3.844485254842800348e+00
3.376033622520650029e+08,2.513927744194015101e+00,1.708973051979292563e+02,4.000919678972008953e+00
3.376033623483101726e+08,2.191162536145026873e+00,1.709146292065107104e+02,3.943800080507597894e+00
3.376033624806136489e+08,1.389358859802688251e+01,1.708286312919597663e+02,3.873996283598435397e+00
3.376033624909549356e+08,1.604805351200766728e+00,1.709323713842508425e+02,4.018157183492219175e+00
3.376033625586062670e+08,1.995881645716109265e+00,1.708559746739998957e+02,3.967177906406997412e+00
3.376033626298388243e+08,2.759167926963514095e+00,1.709562878945067439e+02,3.971165249522528473e+00
3.376033627197745442e+08,1.814191198279384132e+00,1.708215021118421078e+02,3.903764912652775365e+00
3.376033631466091275e+08,1.632414217798655809e+00,1.709252957091596556e+02,3.827993132439465818e+00
3.376033632195494771e+08,2.101036742926510659e+00,1.708943435988297779e+02,3.856270364701950726e+00
3.376033632892276049e+08,1.893961537812863138e+00,1.709648277882928937e+02,3.881510612885026301e+00
3.376033633271264434e+08,2.360410108317366529e+00,1.708849200626893889e+02,3.843708639423513596e+00
3.376033637617853880e+08,2.170106768878151904e+00,1.709468299580499604e+02,3.799308655536339341e+00
3.376033638386618495e+08,1.820298165328175122e+00,1.708190917018759478e+02,3.884181385581608748e+00
3.376033638857643008e+08,1.695767719749861291e+00,1.708507565361520619e+02,3.873617941595405068e+00
3.376033639537776709e+08,2.039508099031133614e+00,1.709706421623902486e+02,3.833891428148735070e+00
3.376033639602136612e+08,2.336033435536573499e+00,1.709141003753082941e+02,3.933471823386634814e+00
3.376033642714794874e+08,1.840042760969611058e+00,1.708338075339472084e+02,3.956184502642649647e+00
3.376033644920538664e+08,2.351571475867497707e+00,1.709754565608698442e+02,3.893597632095512129e+00
3.376033645332432985e+08,2.075189505734247319e+00,1.709001561765929864e+02,3.814114582793801667e+00
3.376033647327398658e+08,2.337304880284595932e+00,1.710268618521295139e+02,3.905243336547358890e+00
3.376033650206659436e+08,2.260173713402067630e+00,1.710246597612322148e+02,3.925299625491090350e+00
3.376033650580544472e+08,2.135194383651450423e+00,1.708682789732209812e+02,3.969741678929349593e+00
3.376033652990148664e+08,2.664517797977738134e+00,1.709749606929383958e+02,3.899053765071469169e+00
3.376033653932998180e+08,1.891040773994082436e+00,1.709701106092385032e+02,3.925655704001437041e+00
3.376033654679722190e+08,6.489239258113572362e+01,1.708238311121519644e+02,3.915329136609835725e+00
3.376033655283041000e+08,2.522147982051151871e+00,1.710187655163040290e+02,3.922336412753319124e+00
3.376033657820021510e+08,9.167090102976344212e+01,1.709505058541813582e+02,3.997037954254856640e+00
3.376033657944090962e+08,2.148950611860055648e+00,1.708284823759608457e+02,3.944525193144504893e+00
3.376033659542165995e+08,2.167343240112491909e+00,1.709732152468236563e+02,3.824414296104995170e+00
3.376033660383031368e+08,2.068830198708900614e+00,1.708567368353108122e+02,3.978418180324276410e+00
3.376033662369908094e+08,1.704216934692196928e+00,1.709113533593183831e+02,3.972698336149146137e+00
3.376033662587764263e+08,1.605298226101804726e+00,1.708720609831921422e+02,3.878227950312009398e+00
3.376033663762234449e+08,2.419181367905509639e+00,1.708366259493906512e+02,3.902779683840349012e+00
3.376033664466298223e+08,1.720645878782083305e+00,1.710391604898160267e+02,3.861309795385298393e+00
3.376033664761952758e+08,1.772693251379041213e+00,1.709544423188442863e+02,3.857605635335196403e+00
3.376033665101962090e+08,1.897630811223614433e+00,1.709100694198298527e+02,3.856893144109347471e+00
3.376033665372149348e+08,2.551329085921399287e+00,1.709464711054190786e+02,3.986170499420274016e+00
3.376033669521672130e+08,2.926609472611788831e+00,1.708943089502536452e+02,3.990600657077769231e+00
3.376033676876587868e+08,1.933768284290034112e+00,1.709622438885973281e+02,3.979404837743002687e+00
3.376033677839940190e+08,8.084774192458846187e+01,1.709556118609437192e+02,3.857170127439656149e+00
3.376033678404817581e+08,2.304933356555890267e+00,1.709432156975555870e+02,3.782817057099826297e+00
3.376033680440006852e+08,2.076384488915194559e+00,1.708216090232009208e+02,3.863442585648108274e+00
3.376033680606426001e+08,2.241547645402629740e+00,1.709736404855634078e+02,3.926625773602531844e+00
3.376033680861361027e+08,2.300167575046489610e+00,1.709063009250723155e+02,3.900020738549445198e+00
3.376033681042966843e+08,2.362035804163955532e+00,1.709063194734565059e+02,3.952065479388750191e+00
3.376033681074481606e+08,1.893209171224646825e+00,1.710187168368073003e+02,3.926658339796475161e+00
3.376033681913872957e+08,1.738737380096028184e+00,1.708498497872093083e+02,3.845159979709645182e+00
3.376033682018165588e+08,2.769330495586396435e+00,1.710126658714329153e+02,3.825387563149818870e+00
3.376033683387916088e+08,2.330462986474923781e+00,1.709613571558932676e+02,3.793355734630254883e+00
3.376033688319034576e+08,1.891040421333386456e+00,1.709066964069676828e+02,3.857093039735581375e+00
3.376033690213815570e+08,2.190237539298685032e+00,1.710456314676933118e+02,3.875392641948182781e+00
3.376033690285695195e+08,1.058658311600449480e+02,1.709657867529649309e+02,3.900153015452814120e+00
3.376033690546384454e+08,2.074133571285700750e+00,1.708940700866924658e+02,3.815454654461002626e+00
3.376033691898395419e+08,2.369758276173625777e+00,1.708126519541272899e+02,3.902966630628522893e+00
3.376033693293592334e+08,1.632951079688276241e+00,1.708595675450327747e+02,3.955929047428277556e+00
3.376033693580458164e+08,1.918995548350384883e+00,1.709564373648065043e+02,3.896234279721984439e+00
3.376033694052229524e+08,1.740344143364565666e+00,1.709787736175215400e+02,3.938835684686424976e+00
3.376033694793184996e+08,4.440928915576335356e+01,1.709347308222181994e+02,3.830170151424225455e+00
3.376033696852551103e+08,6.355497631978065698e+01,1.710248708127218151e+02,3.847232418549396460e+00
3.376033697236953378e+08,1.878921435201876378e+00,1.709527234538500977e+02,3.992878235004853060e+00
3.376033698006466627e+08,6.529712718701659924e+00,1.710022563386646084e+02,3.946401572589848250e+00
3.376033698224291205e+08,1.715707808813594415e+00,1.708259314126104300e+02,3.918265445700856109e+00
3.376033698579444289e+08,1.730255253845154551e+00,1.709990606389441723e+02,3.916489991529443326e+00
3.376033701223748922e+08,1.892253474651357514e+00,1.709339089176899051e+02,3.943774760134318935e+00
3.376033702048877478e+08,2.307235986710360898e+00,1.708575284984704297e+02,3.858874849872264701e+00
3.376033702421184182e+08,2.158925117871684840e+00,1.708967086680920886e+02,3.855106629983065858e+00
3.376033702623518109e+08,1.707208307433206063e+00,1.708731978286654964e+02,3.907554621291427388e+00
3.376033703419434428e+08,1.724020533065196759e+00,1.709427564616453594e+02,3.986032571793583390e+00
3.376033705224088430e+08,1.914512030571648538e+00,1.710017635246019552e+02,3.915854231244106476e+00
3.376033705714262724e+08,2.150080760248870071e+00,1.709789985114173021e+02,3.830664314303654727e+00
3.376033708126645684e+08,2.252813906835263502e+00,1.708759918789672838e+02,3.844599330741721221e+00
3.376033708437407613e+08,1.718751119434176911e+00,1.708757288756532660e+02,3.848056082490176166e+00
3.376033710318216085e+08,1.681584175610674858e+00,1.708353443176327175e+02,3.935993284756399202e+00
3.376033710667313337e+08,2.426615428843441613e+00,1.710274335549397051e+02,3.845301308652006700e+00
3.376033710893313885e+08,1.705071907800726594e+00,1.709280222786130139e+02,3.795622938583022687e+00
3.376033712048718333e+08,9.205958502180955350e+01,1.708797670680936562e+02,3.793232298432450911e+00
3.376033712988145947e+08,1.760102420261852707e+00,1.708321206786469020e+02,3.935880785636309831e+00
3.376033712988247871e+08,2.816029129596332670e+00,1.709635525819017232e+02,4.032537412523466536e+00
3.376033713583027720e+08,2.310701888497093570e+00,1.710639383014143107e+02,3.858935394417847498e+00
3.376033714093520641e+08,2.132733733613546345e+00,1.709428776611212299e+02,3.902050056252253096e+00
3.376033715537745953e+08,2.259758801628202196e+00,1.710264720998725920e+02,3.855168891207169768e+00
3.376033716942731142e+08,1.520553937585916913e+02,1.709664232966381121e+02,3.863147289740695101e+00
