# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033429156141877e+08,1.957813053320986763e+00,1.708626791916743741e+02,3.851263266583316636e+00
3.376033429985142350e+08,2.221625744722981910e+00,1.709309968018139898e+02,3.979677254326905889e+00
3.376033431300222278e+08,1.925062559798251360e+00,1.708910319905488109e+02,3.870336299932047197e+00
3.376033431378633976e+08,2.379534702645765609e+00,1.709857504108044282e+02,3.841324011268400174e+00
3.376033431382732391e+08,1.722014985026608880e+00,1.709186034428685161e+02,3.839423620940804138e+00
3.376033431806172132e+08,2.317600197134034090e+00,1.709097267410849099e+02,3.949905533985950346e+00
3.376033433474801183e+08,2.145616205992856962e+00,1.708797418773436334e+02,3.778196754181596617e+00
3.376033434715687633e+08,1.764650252279749365e+00,1.708654312713644003e+02,3.807332004704115036e+00
3.376033436019416451e+08,1.872168827321855744e+00,1.709285931191305963e+02,3.920937047790698848e+00
3.376033436876278520e+08,1.752558582995384473e+00,1.709876197766698454e+02,3.828387727976269694e+00
3.376033438595876694e+08,2.054142824998427042e+00,1.709061413418627353e+02,3.946701589063852378e+00
3.376033439124463797e+08,1.780920610021670569e+00,1.708646047821011678e+02,3.970137613766088425e+00
3.376033441169695258e+08,2.749141370813652685e+01,1.708451976282603937e+02,3.853882267641305592e+00
3.376033441949822903e+08,1.815560717678320835e+00,1.709108979175682634e+02,3.937144696393371834e+00
3.376033442046213150e+08,2.179354561657701694e+00,1.709832898049449454e+02,3.908180374439867766e+00
3.376033447141344547e+08,2.340830560870915455e+00,1.709133133019027468e+02,3.938379955829705015e+00
3.376033448572228551e+08,2.343916134321870182e+00,1.709311352338569350e+02,4.022131993347439760e+00
3.376033448633052707e+08,1.802706703517904741e+00,1.709124687112258698e+02,3.766929337605037897e+00
3.376033448791508675e+08,3.562048006967770242e+00,1.709364231536123384e+02,3.949673581163698266e+00
3.376033449301064610e+08,2.276903672133650858e+00,1.708381146051730468e+02,3.881435246318473808e+00
3.376033450499702096e+08,2.480241454319316219e+01,1.710434142781231515e+02,3.873184526830886210e+00
3.376033451266894341e+08,2.080427632759258127e+00,1.710384539391000089e+02,3.837981328640353684e+00
3.376033453797714710e+08,2.239846424649718060e+00,1.708297624851171861e+02,3.955787616543089857e+00
3.376033456822487116e+08,1.662425843801678349e+00,1.708974909082029683e+02,3.777735620124563098e+00
3.376033457435815334e+08,1.730277350031768080e+00,1.709921306536809027e+02,3.822619832598215250e+00
3.376033457536268830e+08,2.112902711337504069e+00,1.708979383595588502e+02,3.924396683613490922e+00
3.376033459898471832e+08,2.240406967078399703e+00,1.708341268998946703e+02,3.929957125662034034e+00
3.376033460471994281e+08,3.811699139377223489e+00,1.708634408656062647e+02,3.806360256642228546e+00
3.376033460705522299e+08,1.716951594206214127e+00,1.709056891084354675e+02,3.775906219064707692e+00
3.376033460930623412e+08,2.195587782995192416e+00,1.709952340929950481e+02,3.942790695442002669e+00
3.376033463559681773e+08,1.817444240468874206e+00,1.709344973251312183e+02,3.776937375067280112e+00
3.376033464290771484e+08,2.286015817716944731e+00,1.709023455864598304e+02,3.830593682221135943e+00
3.376033464767306447e+08,1.811169589683285563e+00,1.709022102622007822e+02,3.992343758358363637e+00
3.376033470990545750e+08,1.941614968443686751e+00,1.708480318642166935e+02,3.943418585959713063e+00
3.376033471712868214e+08,2.096324849159229231e+00,1.709872007471464599e+02,3.928660886677230124e+00
3.376033472180155516e+08,1.557724167063424829e+02,1.709635949079967645e+02,3.882506737476663972e+00
3.376033474023582935e+08,2.324841842250108925e+00,1.709226770447999968e+02,3.879252432071508494e+00
3.376033474980444908e+08,2.177581316451690618e+00,1.708088185925194864e+02,3.939181089758677423e+00
3.376033475348296165e+08,1.621385847412783576e+00,1.710108957621448269e+02,3.842334319618849303e+00
3.376033477551596165e+08,1.756140986076161647e+00,1.709394593494533297e+02,3.842941651070484799e+00
3.376033477559057474e+08,2.018094540166910811e+00,1.709203672560479390e+02,3.872597144893203058e+00
3.376033477621235251e+08,2.411321603951484427e+00,1.708966597099646094e+02,3.960675670375828794e+00
3.376033478056982160e+08,2.029708580133395390e+00,1.709690376106050564e+02,4.024769078002702116e+00
3.376033478416292667e+08,1.390712158389318347e+02,1.709630488081037925e+02,4.008288476128665678e+00
3.376033479505971670e+08,2.053499224230837861e+00,1.708775064750806791e+02,3.799689762367418844e+00
3.376033481027504206e+08,2.092297988666667496e+00,1.709491162522092509e+02,3.874219930822368596e+00
3.376033481061926484e+08,1.882233769482511754e+00,1.709338848390773364e+02,3.903558031419056107e+00
3.376033488135988116e+08,2.000046824654388544e+00,1.708862599126700275e+02,3.940117338911460987e+00
3.376033490921511650e+08,1.798327980464098363e+00,1.708679106113244472e+02,3.910743522590341303e+00
3.376033498824562430e+08,1.700461717930624950e+00,1.708622534621040643e+02,3.804433900792848267e+00
3.376033499280520082e+08,1.718462245776205100e+00,1.708921631368372687e+02,3.770003677961503818e+00
3.376033502347047925e+08,3.034401196189612460e+00,1.709730326788206582e+02,3.893912154459945985e+00
3.376033502588026524e+08,2.322709961967464487e+00,1.709186768354995252e+02,3.871474293383040610e+00
3.376033503376985192e+08,2.403519254917304782e+00,1.709310963279754105e+02,3.883002206866196460e+00
3.376033503597810864e+08,1.834349912861982235e+00,1.710007291161082890e+02,3.910847569168336424e+00
3.376033506995678544e+08,1.923834976955968168e+00,1.708521083869308654e+02,3.910424615082301880e+00
3.376033507767952681e+08,3.149001100648120222e+00,1.709850546460930616e+02,3.850014767009400707e+00
3.376033507834494114e+08,2.054166311618270679e+00,1.709404965876532003e+02,3.846354671083420218e+00
3.376033508160054684e+08,2.613361960294164898e+00,1.708921682117303931e+02,3.834815381903927456e+00
3.376033508277240992e+08,2.682286052826258071e+01,1.709469406011110095e+02,3.846039117215890979e+00
3.376033509149062634e+08,1.754375317453880090e+00,1.709714220624045709e+02,4.015300096782239869e+00
3.376033509424939156e+08,2.746141845928481207e+00,1.710121234713060971e+02,3.947955981314847929e+00
3.376033509435364008e+08,1.922186581265171945e+00,1.709175868801901288e+02,3.785142962213063456e+00
3.376033510024599433e+08,1.928837521460477600e+00,1.709889242745229581e+02,3.964948124323981915e+00
3.376033512170323730e+08,1.914438325289092635e+00,1.709533148400926450e+02,3.884954816941711186e+00
3.376033512790243030e+08,2.333449495595639966e+00,1.709462325005477226e+02,3.998627201922796193e+00
3.376033513286470771e+08,2.004917502130152407e+00,1.708794039758208498e+02,3.823012634214116190e+00
3.376033514767760038e+08,2.331177838139796510e+00,1.708880184169028951e+02,3.982512145003987758e+00
3.376033514954468608e+08,2.307442705705109898e+00,1.708937887006144933e+02,3.979706848855798285e+00
3.376033516493271589e+08,2.597883523318827326e+00,1.710048857551254855e+02,3.823396417802156222e+00
3.376033517413235903e+08,1.929478043464729176e+00,1.710014049706999231e+02,3.923766370957805005e+00
3.376033520258102417e+08,2.621402476772527024e+00,1.708952479789522556e+02,3.833139151458489380e+00
3.376033520397406220e+08,1.616860338402635655e+00,1.709824924899897383e+02,3.980291172692773216e+00
3.376033521590771079e+08,2.336740297923625587e+00,1.708910594052334488e+02,3.772295633086003797e+00
3.376033522614501715e+08,2.413937145377551996e+00,1.709612448300395613e+02,3.817177449432363812e+00
3.376033523475827575e+08,2.319502213694043746e+00,1.708945630537300815e+02,3.969964552439744665e+00
3.376033523866025209e+08,2.412831821258045295e+00,1.709073698130008268e+02,3.766887212371133664e+00
3.376033524979068637e+08,1.678295314430082508e+00,1.709887707570854900e+02,3.862253609283280209e+00
3.376033527331722379e+08,2.376070638954667746e+00,1.708765620409739654e+02,3.969950048968149403e+00
3.376033528660132885e+08,2.125897725808659100e+00,1.709280244458250593e+02,3.891134206783699145e+00
3.376033532154813409e+08,1.998446060800069590e+00,1.708537667144175884e+02,3.853267244964311722e+00
3.376033532275336385e+08,2.850472512085413079e+00,1.709161820757411760e+02,3.910742830003313131e+00
3.376033532957598567e+08,1.858785470618252056e+00,1.709041232162241215e+02,3.817186651224038663e+00
3.376033533024163842e+08,8.780099505054440101e+01,1.710493346404817316e+02,3.867272824359982764e+00
3.376033533116819263e+08,2.911006149092219442e+00,1.709393591237984538e+02,3.868000805977323431e+00
3.376033534751589298e+08,2.220375848583969081e+00,1.709006934035838015e+02,3.810531142871842913e+00
3.376033534906322956e+08,1.847260618004620270e+00,1.707843250076691959e+02,3.937026418766230940e+00
3.376033535804452896e+08,8.461608384362024537e+01,1.708407790646132014e+02,3.914534722323707694e+00
3.376033536572644114e+08,2.376875208139044293e+00,1.709369915321432529e+02,3.881729379000391056e+00
3.376033536622436643e+08,1.488517933897666694e+02,1.708424219603865595e+02,3.861148677465712886e+00
3.376033536682034731e+08,7.847941328295420682e+00,1.710070500303346819e+02,3.867652488917635356e+00
3.376033537728868127e+08,2.226575604300587319e+00,1.710015774636300421e+02,3.938769525134809601e+00
3.376033538657371998e+08,2.197780265820737711e+00,1.708933283332299595e+02,3.847918660484341391e+00
3.376033540484992862e+08,1.916400626650013539e+00,1.709921055143966271e+02,3.864790846480643971e+00
3.376033540725668669e+08,2.125007797610995119e+00,1.708597999620246242e+02,3.803859374291078232e+00
3.376033541176217794e+08,1.748869331621539125e+00,1.708934597906250303e+02,3.925563499278411861e+00
3.376033541298801899e+08,2.152217035479266016e+00,1.709793803370923229e+02,3.855680654882499336e+00
3.376033541810432076e+08,2.363482993338943405e+00,1.708092569366138775e+02,3.899023733072907838e+00
3.376033545125618577e+08,2.137330560315715111e+00,1.709444083263348944e+02,3.812444681740042363e+00
3.376033550885145664e+08,2.181067174974982148e+00,1.708653707301301949e+02,3.887937343423053971e+00
3.376033552860460877e+08,1.934235855821147432e+00,1.709576166261835510e+02,3.945510534306921890e+00
3.376033553565375209e+08,1.982572860744760579e+00,1.710321022221519343e+02,3.855856608878776015e+00
3.376033554020556808e+08,1.594813860421290315e+02,1.709134786935535146e+02,4.005014715297862793e+00
3.376033554567402005e+08,1.822810054087227405e+00,1.709054393542282071e+02,3.836259871945054023e+00
3.376033556184550524e+08,2.873823300870165021e+00,1.708893041674541280e+02,3.820477209461086154e+00
3.376033556662861705e+08,2.023110157245733731e+00,1.708580962947775674e+02,3.885982346928771314e+00
3.376033557008739710e+08,2.329497033121070260e+00,1.709372563895247481e+02,4.025823857890608259e+00
3.376033557433040142e+08,1.781227702849155436e+00,1.709222693263455994e+02,3.831069788278654631e+00
3.376033558025499582e+08,1.931719523832701402e+00,1.708160569425510005e+02,3.950672194945648918e+00
3.376033558344112635e+08,1.890837767840355621e+00,1.708839900804917704e+02,3.967819033608008361e+00
3.376033561347441077e+08,1.695697745572092074e+00,1.709480807844180390e+02,4.021977285138035541e+00
3.376033564444822073e+08,3.903980516041477777e+00,1.708106549858497374e+02,3.882813277718291101e+00
3.376033568957704306e+08,2.440597109302514500e+00,1.708446434305728872e+02,3.860766067468054619e+00
3.376033569773391485e+08,2.781033180683254447e+00,1.708066778590962258e+02,3.947171469293689228e+00
3.376033569975638986e+08,1.767175824826997532e+00,1.709918571037247261e+02,3.842351830450034367e+00
3.376033572265791297e+08,1.613191147196651132e+00,1.708655088979292600e+02,3.898780701399322979e+00
3.376033573779723644e+08,1.622061992034989020e+00,1.708480031101275927e+02,3.937954403669556847e+00
3.376033575298849940e+08,1.862550734246641859e+00,1.709200539636377982e+02,3.987667145080647568e+00
3.376033575335708261e+08,1.988655822353861513e+00,1.708562109547317220e+02,3.859239059265790583e+00
3.376033575832055807e+08,1.829291254446666182e+00,1.709034572303367270e+02,3.856265366572364961e+00
3.376033577809728384e+08,2.035152095344544332e+00,1.709134097528368272e+02,3.974782290835053633e+00
3.376033578909418583e+08,2.110540947758327235e+00,1.709128449806650565e+02,3.822311019114289721e+00
3.376033580045968294e+08,1.983757174297668069e+00,1.709819960517736774e+02,3.804847797006983168e+00
3.376033580550084114e+08,2.227498021633949055e+00,1.708961646909500587e+02,3.826407400980590623e+00
3.376033582546563148e+08,2.088377030247453359e+00,1.709039239313717644e+02,3.837117421289638841e+00
3.376033583673102856e+08,2.969057229618772276e+00,1.709521116656831339e+02,3.920412958138659310e+00
3.376033583717978001e+08,1.875021734711002974e+00,1.708590219270011232e+02,3.982547807605617773e+00
3.376033583877264261e+08,2.043748266469626262e+00,1.709409796303398252e+02,3.832740314325799869e+00
3.376033584508372545e+08,1.846779449362233150e+00,1.709439095898684400e+02,3.982468556373866875e+00
3.376033587776275277e+08,2.060154504331429770e+00,1.708657936995350610e+02,3.862771960433843077e+00
3.376033587899324298e+08,2.281351341245084541e+00,1.708827795983749809e+02,3.961901691880958420e+00
3.376033589494431615e+08,3.291875533997608461e+00,1.709306329829714741e+02,3.962374552182491350e+00
3.376033590004978180e+08,1.810840137381639181e+00,1.710165935475846766e+02,3.952834135060133036e+00
3.376033590111290216e+08,2.057664780944699956e+00,1.708433787818034659e+02,3.869477661293954540e+00
3.376033592008334994e+08,1.929781061667493747e+00,1.708568198779933027e+02,3.929341317099389830e+00
3.376033592174687386e+08,2.273873803526865522e+00,1.710048257233359834e+02,3.898752234644874193e+00
3.376033593074108958e+08,2.344735677276439390e+00,1.709693675687692291e+02,3.962538356829706121e+00
3.376033595773308277e+08,1.741084880655025424e+00,1.708990797996748370e+02,3.888156922792549430e+00
3.376033598194125295e+08,1.618911810143520036e+00,1.708146378919580854e+02,3.882445512170090929e+00
3.376033598755660653e+08,1.776275590242809344e+00,1.709690681464106774e+02,3.941224641076020774e+00
3.376033599996730685e+08,2.371408908839431007e+00,1.710581508386021028e+02,3.863757896117811175e+00
3.376033602239555120e+08,1.918865417154354436e+00,1.708772655265112519e+02,3.787056948953102964e+00
3.376033603356218338e+08,4.825278727859021011e+00,1.709477591470132154e+02,4.022156674095220374e+00
3.376033604314576387e+08,2.200840736313134371e+00,1.709263391530851948e+02,3.842983939764989199e+00
3.376033605117070079e+08,2.365842975324944142e+00,1.708126343490103523e+02,3.938922824133263223e+00
3.376033606952356696e+08,1.947109601394906742e+00,1.709984629551809974e+02,3.875436204695199560e+00
3.376033607341726422e+08,1.992694304408773043e+00,1.709054667586434562e+02,3.935637223361137860e+00
3.376033608286458850e+08,2.164060032185967763e+00,1.708557456193953215e+02,3.852869838054881146e+00
3.376033609627121091e+08,2.187864854722999741e+00,1.708527316772902509e+02,3.831340318056978056e+00
3.376033610543227792e+08,1.913621139138875105e+00,1.710317054428951451e+02,3.928128153955235291e+00
3.376033610909191370e+08,2.370180929590003593e+00,1.710316287811977247e+02,3.853270146762903803e+00
3.376033613947793245e+08,2.389538976006347681e+00,1.708446413053760580e+02,3.895702607102463855e+00
3.376033621226665378e+08,3.661399458525523176e+00,1.710594815341903825e+02,3.863227594508960028e+00
3.376033622609004974e+08,1.935921638810907286e+00,1.710055449634068054e+02,3.960418759459914284e+00
3.376033623104692698e+08,2.302868665001107651e+00,1.708863007696739942e+02,3.820223713690818368e+00
3.376033623435624838e+08,2.710537116585699291e+00,1.708737630162034122e+02,3.772704714798651882e+00
3.376033624985072017e+08,2.534788450350780042e+00,1.708669476758315966e+02,3.786061194297179355e+00
3.376033625941601992e+08,1.926481796854901507e+00,1.709125953776471079e+02,3.785133055212645647e+00
3.376033627241888046e+08,2.399985668081163759e+00,1.708302724617117008e+02,3.959564050495266496e+00
3.376033629383217096e+08,1.933497587570295995e+00,1.710025959195992016e+02,3.841147646281129813e+00
3.376033629837819934e+08,1.830458255949637847e+00,1.708540627376904979e+02,3.953474717646411563e+00
3.376033630301824212e+08,2.147485603842013369e+00,1.709997875301179704e+02,3.954866183308880956e+00
3.376033630449974537e+08,1.710500576430691533e+00,1.709366129264651306e+02,3.787655763357670846e+00
3.376033630874586701e+08,2.126393628738453057e+00,1.709455893267217732e+02,3.821984159750361876e+00
3.376033632684697509e+08,2.228086234017589096e+00,1.709822655659688735e+02,3.922019471786881706e+00
3.376033632795280814e+08,2.111990576321884472e+00,1.709054326624763007e+02,3.978113856543487259e+00
3.376033633665099740e+08,2.288713492752317613e+00,1.708542987811980822e+02,3.872555227012822066e+00
3.376033636857670546e+08,2.496042622391151600e+00,1.707953701576927017e+02,3.917198736236600087e+00
3.376033637472889423e+08,8.156793501868565954e+01,1.709838090708547895e+02,3.838258192295636917e+00
3.376033638828024268e+08,2.162842331834698761e+00,1.709583094333268605e+02,4.017764350984445620e+00
3.376033639431747198e+08,2.411847092359238776e+00,1.709870520075789386e+02,3.945761034292145197e+00
3.376033641044257879e+08,2.548353117785360311e+01,1.708709501955078736e+02,3.822286314492870041e+00
3.376033641072660685e+08,2.052476955119717505e+00,1.708449254990386805e+02,3.857342250073655610e+00
3.376033643235666752e+08,2.243520046943395130e+00,1.707892773281187715e+02,3.938849461199489088e+00
3.376033644782058001e+08,1.632401266178618027e+00,1.707911913960582524e+02,3.937718148757191283e+00
3.376033644904553890e+08,2.147622647869710466e+00,1.710146886035679188e+02,3.952311999522659658e+00
3.376033645801563263e+08,1.688727738931063760e+00,1.710558499514525010e+02,3.885173259481538466e+00
3.376033647322667241e+08,2.338547920195599872e+00,1.709542035935529327e+02,3.815608385320506279e+00
3.376033647973042727e+08,2.242080918800235079e+00,1.709423618954530184e+02,3.907862269542900169e+00
3.376033649013798237e+08,1.969551535135503517e+00,1.708653379734248006e+02,3.814555184608197091e+00
3.376033649303835034e+08,1.853666059730184612e+00,1.709643325646395908e+02,3.900405873867900830e+00
3.376033650392022729e+08,1.877477594590288845e+00,1.708961981125503655e+02,3.854096549579885789e+00
3.376033657196294665e+08,3.206348504860899062e+00,1.708727572977680325e+02,3.815475193940240484e+00
3.376033660069918633e+08,2.038710179949051238e+00,1.709498790753583535e+02,3.898067266211481918e+00
3.376033661473971009e+08,2.650409707901956935e+01,1.709295441812047898e+02,3.969508384262110390e+00
3.376033662372415066e+08,1.943165657870348451e+00,1.709448111108337116e+02,3.931405364708406847e+00
3.376033662375499010e+08,2.255349954756661113e+00,1.709033440447805106e+02,3.929895528506566205e+00
3.376033662547232509e+08,1.638526872074199403e+01,1.709218616888135216e+02,3.969085817991126142e+00
3.376033662725201249e+08,2.027439160559769249e+00,1.709135237242716130e+02,3.811592228910977376e+00
3.376033665182595253e+08,1.659698066466138933e+00,1.709102351539338258e+02,3.968180509745094842e+00
3.376033666005588174e+08,1.785035231441619796e+00,1.709543665084232202e+02,3.881939042057471756e+00
3.376033669513323307e+08,2.015209999290716869e+00,1.709575952646250983e+02,3.880988066178281404e+00
3.376033675136379600e+08,1.654395790799080723e+00,1.710155387437073387e+02,3.834759098906738828e+00
3.376033675198966265e+08,1.391361501445765327e+02,1.709268397823556995e+02,3.814270455144725958e+00
3.376033675903705359e+08,2.093242877197579510e+00,1.708893864431931604e+02,3.960532419457378328e+00
3.376033677986500263e+08,2.666615370654087602e+00,1.708912411962480746e+02,3.908306241949067505e+00
3.376033682147111893e+08,2.386111073720591502e+00,1.709707603299337677e+02,3.930904556745169476e+00
3.376033682500023246e+08,1.982380845187552199e+00,1.709943963674748488e+02,3.944325594647317690e+00
3.376033683874163628e+08,1.612178443159526520e+00,1.709315497689636061e+02,3.902891120200782549e+00
3.376033684085896015e+08,1.858521029715063833e+00,1.710084600146454648e+02,3.864230155593609162e+00
3.376033684130822420e+08,1.122178166651039817e+02,1.709381430062629761e+02,3.833027231043604210e+00
3.376033685986317992e+08,1.796142459628408350e+00,1.709733881212926292e+02,3.804426537086030180e+00
3.376033686603827477e+08,1.679914391514147454e+00,1.708709783296803550e+02,3.970832433928226379e+00
3.376033687280231714e+08,1.751164007340120676e+00,1.708660399677453370e+02,3.887194146797978700e+00
3.376033688526880145e+08,2.168873166246322537e+00,1.709718627968048850e+02,3.932006639315862362e+00
3.376033689325416684e+08,1.825217408018848575e+00,1.709317528938655357e+02,3.937990888200224582e+00
3.376033689477860928e+08,1.994720458355454529e+00,1.709564792149800496e+02,3.944163039246928903e+00
3.376033690927403569e+08,2.667203275776117710e+00,1.709802753956818435e+02,3.839724957100409508e+00
3.376033691276797056e+08,2.348476483419056038e+01,1.710206486970167816e+02,3.881394289320598823e+00
3.376033691336835623e+08,3.004079088957693600e+00,1.709813405347887851e+02,4.000709849324108447e+00
3.376033692678081989e+08,2.416527070643351482e+00,1.709748824997436145e+02,4.025818600789059509e+00
3.376033692904662490e+08,3.032790752814507940e+00,1.709175774453761960e+02,3.894315679307370992e+00
3.376033693617095351e+08,2.869528538162115439e+01,1.708694345735072204e+02,3.834708840417288211e+00
3.376033693659376502e+08,2.143455982928764936e+00,1.708508639090052270e+02,3.937110377522648808e+00
3.376033694612903595e+08,2.249419965207509531e+00,1.709316559953490469e+02,3.867202302388108581e+00
3.376033695133861303e+08,1.609639862667795018e+00,1.709833242222921399e+02,3.976390856716873312e+00
3.376033695183006525e+08,1.807766921880466615e+00,1.709214004963772879e+02,3.968043373900847381e+00
3.376033696085573435e+08,2.282318490503790098e+00,1.708750624664723432e+02,3.991901323389083878e+00
3.376033696367565989e+08,1.328968120562051070e+02,1.708386373288067261e+02,3.969460187357163328e+00
3.376033700801098943e+08,2.262509364803979128e+00,1.710238118793313618e+02,3.841642882707842599e+00
3.376033701222860217e+08,2.377801823485607979e+00,1.709568187027250303e+02,3.885088484117184215e+00
3.376033702165498734e+08,1.950380554385440002e+00,1.709130742587513225e+02,3.996087107654901605e+00
3.376033702519038320e+08,2.280560341864329210e+00,1.709024783530536808e+02,3.907955802392597544e+00
3.376033704241840839e+08,2.334614873619831776e+00,1.709259279469611670e+02,3.858454255134113886e+00
3.376033704699525833e+08,2.127292033530367998e+00,1.710000505217344369e+02,3.912387234991062446e+00
3.376033707112556100e+08,2.303076094556785414e+00,1.709253695385585559e+02,3.927400882425426065e+00
3.376033707747550607e+08,1.939463076254104079e+00,1.708886592174492876e+02,3.945122925034348249e+00
3.376033708134483099e+08,2.141049510220849772e+00,1.709601490929470913e+02,3.966456886893639844e+00
3.376033710256171227e+08,2.054457612583731496e+00,1.709821788153632269e+02,3.914483792851200850e+00
3.376033711278899312e+08,2.311291479654196124e+00,1.708599766131447666e+02,3.871208035953657589e+00
3.376033711500614285e+08,1.979379171260109649e+00,1.709278085919723651e+02,3.889119622573943946e+00
3.376033712391868234e+08,2.762405105645322578e+01,1.710336509607591609e+02,3.895398333922746481e+00
3.376033714251301885e+08,1.851331850615056673e+00,1.709634250370091024e+02,3.977498568076578866e+00
3.376033715468237400e+08,1.999356494361578473e+00,1.709015301245926821e+02,3.958440024269608948e+00
3.376033716372564435e+08,2.160240278140620251e+00,1.708566747140247628e+02,3.819344205660141434e+00
3.376033716603447795e+08,2.317628939344960060e+00,1.709912450837022391e+02,3.927883053652798662e+00
3.376033717871605158e+08,1.824170657175387067e+00,1.709296896221319457e+02,3.793654273967724144e+00
3.376033719444398284e+08,2.033431376725820527e+00,1.708641087822749398e+02,3.937536019899580797e+00
3.376033719787610173e+08,2.007799255689289186e+00,1.708550715275254674e+02,3.835095100026217452e+00
3.376033720727399588e+08,1.810880453622401909e+00,1.710107053026841584e+02,3.856597486681780040e+00
3.376033722227715850e+08,2.142859158522343765e+00,1.709373905803992670e+02,3.810673146253919619e+00
3.376033722763807178e+08,2.380833653341276612e+00,1.709373097082313393e+02,3.852376718856055593e+00
3.376033724315308332e+08,1.808327697517881916e+00,1.710050484735521650e+02,3.840407057045704953e+00
3.376033732288963795e+08,2.256335938161760701e+00,1.708873027675074070e+02,3.970672860653243319e+00
3.376033734419835806e+08,2.046243852337356284e+00,1.708961719881476711e+02,3.755663218663987557e+00
3.376033735338041782e+08,1.887333058070462366e+00,1.708779660532064497e+02,3.904969744715576674e+00
3.376033736090468168e+08,2.171866781169287997e+00,1.709864900789870035e+02,3.921353060942184499e+00
3.376033736244842410e+08,2.357079999788444180e+00,1.710182095951510917e+02,3.901972754381803909e+00
3.376033736726372242e+08,2.193126290442989124e+00,1.707823955885087059e+02,3.933426686231021652e+00
3.376033737883400917e+08,2.625004116812759580e+00,1.709372339555005169e+02,3.886257647228489986e+00
3.376033738832345605e+08,1.601668278560598679e+00,1.709556005911356635e+02,4.008225454515895514e+00
3.376033739111576080e+08,1.760711838577741828e+00,1.708825037051239235e+02,3.846304064015978685e+00
3.376033739551444054e+08,1.613758117553020899e+00,1.708739859425965619e+02,3.849437504445967217e+00
3.376033739896911979e+08,1.648164886256322070e+00,1.709126345278679935e+02,3.908120180794116827e+00
3.376033740049297810e+08,1.924437424706124666e+00,1.708046224236791488e+02,3.891961611928405063e+00
3.376033740235520601e+08,2.305387500390006039e+01,1.710179591307305031e+02,3.939083055144691592e+00
3.376033743815181851e+08,2.743173348071479722e+00,1.709044704762412152e+02,3.960277300439971171e+00
3.376033744372376204e+08,2.702896994496423844e+00,1.710161443670066888e+02,3.897976118568328818e+00
3.376033744856492877e+08,1.869529947393642422e+00,1.709096337383886635e+02,4.010798540710672988e+00
3.376033746620395184e+08,2.083874341780799888e+00,1.708213829489261286e+02,3.905337234274016911e+00
3.376033746955802441e+08,2.213474559273107989e+00,1.708754545080990965e+02,3.923903650876235716e+00
3.376033748034669757e+08,1.883911112709266922e+00,1.709141363772975524e+02,3.964453205881458331e+00
3.376033748262706995e+08,2.161370911691444352e+00,1.709897182849553019e+02,3.824732624671616676e+00
3.376033748856093884e+08,2.085704299007193008e+00,1.710023305628035644e+02,3.909691659694063848e+00
3.376033749121352434e+08,3.040514322921773260e+00,1.708989787752511234e+02,3.806659466741358688e+00
3.376033749357386231e+08,1.743293268456322931e+00,1.708684942665742312e+02,3.957939509351259488e+00
3.376033749909784198e+08,3.849002186154473648e+00,1.709431170387384782e+02,3.831993834460315718e+00
3.376033750295107365e+08,2.362428543802368885e+00,1.709383614550925756e+02,4.014029196129950350e+00
3.376033751624637246e+08,1.895229153549384815e+00,1.710321225594689452e+02,3.841567075426719935e+00
