# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033470010498166e+08,1.994141394495230646e+00,1.710035944273532209e+02,3.831947774049731414e+00
3.376033470691584349e+08,2.119768970998356483e+00,1.708788730449670368e+02,3.864607033675346415e+00
3.376033470697166920e+08,2.097258598651200678e+00,1.709666854886666272e+02,3.895809957801209311e+00
3.376033471972886324e+08,2.028656923023778536e+00,1.710046058953409158e+02,3.903782709814608953e+00
3.376033473583889604e+08,1.756029595144458000e+00,1.709483848339557994e+02,3.791673869196608759e+00
3.376033473778302073e+08,1.964147226483057285e+00,1.709674755456107960e+02,4.002292683758401637e+00
3.376033474490312338e+08,4.226542153433628357e+01,1.709166765967054005e+02,3.874104840911094083e+00
3.376033474495929480e+08,2.354399968059671888e+00,1.709561983736562070e+02,3.822290890835736032e+00
3.376033475832508802e+08,2.118668576911554524e+00,1.709996143213968480e+02,3.944354728803999066e+00
3.376033476360213161e+08,2.287525148927415763e+00,1.709742501764298197e+02,3.844709769980220848e+00
3.376033477134517431e+08,1.908344590551963815e+00,1.710040598123421773e+02,3.939511083384394041e+00
3.376033477174717188e+08,2.599688652531533251e+01,1.709857568106855013e+02,3.998943807381158067e+00
3.376033478480187058e+08,2.171838276040184645e+00,1.708807332133927446e+02,3.893281939898254773e+00
3.376033480312241316e+08,1.886004077269738843e+00,1.708186458654901969e+02,3.875685943305546388e+00
3.376033480590289831e+08,2.219380091533595944e+00,1.708445134629054394e+02,3.880444491676153795e+00
3.376033480850861073e+08,2.103760267531684214e+00,1.709385767740373296e+02,4.002910817104182506e+00
3.376033481020630598e+08,1.819710257044100388e+00,1.708574444590455244e+02,3.885066752833394421e+00
3.376033481253193617e+08,1.767824026444515306e+00,1.709463791593574058e+02,3.926398880028756366e+00
3.376033481344323754e+08,2.800756101466863601e+00,1.708787117290479500e+02,3.938727618790200946e+00
3.376033481951741576e+08,5.462714733078899343e+01,1.708433942857052443e+02,3.934832658474525680e+00
3.376033482799522281e+08,2.143223779455544875e+00,1.710352513544603426e+02,3.923153635200399059e+00
3.376033483645195961e+08,2.866204969354905430e+00,1.708797855716504728e+02,3.766139688356981097e+00
3.376033483831783533e+08,2.382965740542416722e+00,1.709329735742192327e+02,3.847861670045601201e+00
3.376033484042029977e+08,1.685400292279252144e+00,1.709088880438762033e+02,3.849977882030473086e+00
3.376033487056235075e+08,1.504290887468311944e+01,1.709301137079982027e+02,3.915429562487298121e+00
3.376033487596000433e+08,1.669670260729483102e+00,1.708106488311680948e+02,3.941730097309305680e+00
3.376033489033051133e+08,1.984734581375057871e+00,1.710194889862507921e+02,3.846931144947746350e+00
3.376033490677011609e+08,1.882138265793458221e+00,1.708235327894331874e+02,3.874138066353998155e+00
3.376033491057395935e+08,1.762062815182511732e+00,1.709767731072777508e+02,3.995364360416392202e+00
3.376033491623918414e+08,1.603634035250118828e+00,1.708742842952849514e+02,3.840972135875597715e+00
3.376033493176211715e+08,1.565862367435499038e+02,1.707985615965427542e+02,3.926799245042351227e+00
3.376033497350264192e+08,8.880964293949917021e+01,1.708173912781807644e+02,3.948436704302077160e+00
3.376033499806213975e+08,1.632599319157829854e+00,1.708555561774703051e+02,3.956294613571062602e+00
3.376033499905112982e+08,2.079154628418999007e+00,1.710420192544830513e+02,3.892417246343794712e+00
3.376033501323821545e+08,1.980625313751551042e+00,1.708667689310171909e+02,3.962513859108173442e+00
3.376033502710647583e+08,2.363944889496871760e+00,1.708991896525723462e+02,3.845522172455375198e+00
3.376033502884939313e+08,1.413390185599094480e+02,1.708591415378623424e+02,3.806767040013550485e+00
3.376033502931218147e+08,2.228288124527443514e+00,1.708472208688445164e+02,3.922563749810725309e+00
3.376033503599224091e+08,1.947822580227897449e+00,1.709568814029866530e+02,3.808100771581329091e+00
3.376033503892138004e+08,1.884204215663044746e+00,1.709069010598246336e+02,3.816177906237674389e+00
3.376033504206196070e+08,2.111589303684549002e+00,1.709102821794603528e+02,4.000915822650958020e+00
3.376033505141053200e+08,1.752076874293075459e+00,1.710100106984448871e+02,3.832449322011168835e+00
3.376033505522937179e+08,1.993238220063083599e+00,1.708101033739162915e+02,3.909672999217499001e+00
3.376033505686230659e+08,2.399331958698624145e+00,1.709529005430078428e+02,3.988819490008138846e+00
3.376033505900794864e+08,2.330123248435045369e+00,1.708302989576048958e+02,3.878702929971970192e+00
3.376033506020396948e+08,1.237876522804116775e+02,1.708662170584984494e+02,3.848398957173517765e+00
3.376033508956510425e+08,2.027993918323698352e+00,1.709952765652605535e+02,3.922600469748726670e+00
3.376033509481922984e+08,1.813706470340546772e+00,1.710350480728216382e+02,3.862218059076609755e+00
3.376033510754644275e+08,2.093029571991402715e+00,1.709651235517642931e+02,3.988236509155373533e+00
3.376033511306635141e+08,1.821822042074997094e+00,1.709135834944468684e+02,3.792196997763165989e+00
3.376033515462861657e+08,1.856062169873429646e+00,1.709000907189485474e+02,3.860271219698480305e+00
3.376033515572201610e+08,2.183031414347365473e+00,1.708964167249049808e+02,3.882308305446703578e+00
3.376033517315975428e+08,2.372496196167552363e+00,1.708307127744233185e+02,3.917794534571683585e+00
3.376033518912659287e+08,2.185348050239060314e+00,1.708367727978525750e+02,3.922171740622332869e+00
3.376033519244258404e+08,1.678518875359372720e+00,1.709760254719957686e+02,4.025335775387899773e+00
3.376033519855856895e+08,4.183147005086961023e+00,1.709943103215376539e+02,3.911556868377738194e+00
3.376033519988299608e+08,4.593246495838446464e+01,1.708691134576348816e+02,3.828166124562856876e+00
3.376033523184337616e+08,1.904993892555262747e+00,1.709422539822095075e+02,3.817132117950454262e+00
3.376033526197287440e+08,2.767292648726989324e+00,1.710264297539951031e+02,3.875907973380303684e+00
3.376033526826887131e+08,1.694105561623725276e+00,1.710227004517680029e+02,3.939891173285781978e+00
3.376033527189771533e+08,2.099226354902913982e+00,1.708995239942062199e+02,3.866852119338628935e+00
3.376033527676384449e+08,2.147186220329488471e+00,1.709888267665488115e+02,3.931828629279674026e+00
3.376033528718702793e+08,2.068637445138033382e+00,1.709413258608539934e+02,3.872961629991166443e+00
3.376033529394389391e+08,2.344855305806338386e+00,1.708162126488882961e+02,3.955401494058412570e+00
3.376033529611384273e+08,2.373072452443111491e+00,1.710423311050928703e+02,3.888148276216840227e+00
3.376033530806245208e+08,1.659678966093921959e+00,1.709867477988764790e+02,3.922050664261633734e+00
3.376033531729823947e+08,2.003064293347120550e+00,1.709217694812213608e+02,3.866456362391464285e+00
3.376033534282280803e+08,1.729863167739047691e+00,1.708095187582695189e+02,3.884495984320391671e+00
3.376033535304988623e+08,1.132181975933113875e+02,1.709234230276947812e+02,3.903255498307562021e+00
3.376033535444185734e+08,2.068606203759089546e+00,1.710448459736792870e+02,3.902853879668916726e+00
3.376033536434901357e+08,1.744884950719805872e+00,1.710582417661207728e+02,3.873764032699937854e+00
3.376033538374830484e+08,1.741938751161944854e+00,1.708892123443417290e+02,3.958391853534648508e+00
3.376033539495640397e+08,2.009322385714650494e+00,1.709968451600446429e+02,3.824753300915413323e+00
3.376033539715037942e+08,2.670173707158883136e+00,1.708553703310331855e+02,3.818275055330842438e+00
3.376033542769982815e+08,1.977834232051356222e+00,1.709223400245592188e+02,3.794969065550035214e+00
3.376033543884180784e+08,4.357157856096304016e+00,1.708419022197164168e+02,3.845231045523584079e+00
3.376033544041727781e+08,1.827480992846558072e+00,1.709180772717123773e+02,3.814202147013801447e+00
3.376033544994940758e+08,1.635670524328478592e+00,1.709303206315656496e+02,3.992864000151305159e+00
3.376033547734951973e+08,1.770397173655644307e+00,1.709453803357535833e+02,3.896555645994876027e+00
3.376033549648772478e+08,2.213849633404146200e+00,1.709125789127290886e+02,3.824606878187418957e+00
3.376033549947862029e+08,1.964440544327002769e+00,1.709967208581023499e+02,3.881565079911898586e+00
3.376033550612032413e+08,2.904571421254875663e+00,1.708778445559518957e+02,3.979426977185487768e+00
3.376033551705555320e+08,1.640298055540968525e+00,1.709835222851482115e+02,3.937960215684348952e+00
3.376033551772075295e+08,1.697811608810104955e+00,1.709084309251915101e+02,3.933686711333404862e+00
3.376033553213114738e+08,1.953217684015292832e+00,1.708097472962241454e+02,3.939276920641782809e+00
3.376033553911117315e+08,2.314954557397845392e+00,1.708097439482066591e+02,3.943681983530203272e+00
3.376033554721918702e+08,1.714655381530694855e+00,1.708922883286458045e+02,3.757935856097571303e+00
3.376033555404055119e+08,2.292771511110589078e+00,1.707993870127840239e+02,3.928586843149574293e+00
3.376033555524576306e+08,2.099183960397901672e+00,1.709868596439820294e+02,3.946267483930876452e+00
3.376033556010115147e+08,2.316238788165948748e+00,1.708929329805457655e+02,3.939661003955419183e+00
3.376033557209689021e+08,2.045014642065147825e+00,1.708764104492329636e+02,3.842923275509289471e+00
3.376033557237902284e+08,2.250028238317060669e+00,1.709658930159632746e+02,3.905440722147815791e+00
3.376033557624452710e+08,2.284340376468700029e+00,1.708879000245856901e+02,3.792883942104114947e+00
3.376033558659824133e+08,3.497801890636195843e+00,1.709252948999819353e+02,3.842657614599496618e+00
3.376033558918740153e+08,1.246391062827982523e+02,1.708497410300993238e+02,3.876463748005362753e+00
3.376033559785332680e+08,2.728486101817320097e+00,1.709958703260922164e+02,3.860669448075537691e+00
3.376033560629734397e+08,2.268507987606859899e+00,1.709389506554742582e+02,3.898933622368799590e+00
3.376033561050826907e+08,2.038440063985072825e+00,1.708902427929138526e+02,3.777239895677932946e+00
3.376033563582417369e+08,2.124090634016213563e+00,1.709930476289341925e+02,3.827452607153763786e+00
3.376033566471163630e+08,2.061532351975122079e+00,1.709298646358854512e+02,4.009820038745058213e+00
3.376033567835280299e+08,1.609256306363271438e+00,1.709301999049273491e+02,3.938811210507808358e+00
3.376033568283498287e+08,2.170582457380091146e+00,1.709617676485455604e+02,3.904889403319977248e+00
3.376033569023362398e+08,2.104254415081959095e+00,1.708677278897345104e+02,3.792126791813355435e+00
3.376033569228443503e+08,2.008588464218467706e+00,1.709363947441564733e+02,3.796416878711897702e+00
3.376033569522887468e+08,2.347431614169964487e+00,1.708120869046927339e+02,3.885134764203054480e+00
3.376033571195096970e+08,2.314592831820882601e+00,1.708470828206737906e+02,3.899444850121014827e+00
3.376033571479843259e+08,2.591087939981119082e+00,1.708867184425559458e+02,3.879997397680757576e+00
3.376033572030505538e+08,2.075127433957113077e+00,1.708793422178916046e+02,3.761693051494632289e+00
3.376033572803218961e+08,3.215811050594701737e+00,1.709568423162144200e+02,3.957319071547629630e+00
3.376033573658976555e+08,1.667540086057317961e+00,1.708924837886370085e+02,3.984558890527735819e+00
3.376033576432424784e+08,1.757612809624962136e+00,1.708604718153429474e+02,3.814739277677322349e+00
3.376033577865241170e+08,2.242401556734224144e+00,1.709842981713514405e+02,3.949880405520100446e+00
3.376033578443898559e+08,1.698134222342816191e+00,1.709940485610446501e+02,3.817354378364091083e+00
3.376033580700919032e+08,1.991359256615476525e+00,1.708382481303464715e+02,3.860339439257638006e+00
3.376033581052749753e+08,1.652618318081144722e+01,1.709435046697176404e+02,3.893577934686105024e+00
3.376033582636412978e+08,2.212903541955330233e+00,1.709168202082801429e+02,3.820049563011163496e+00
3.376033583723002076e+08,2.371423262924913899e+00,1.709519074396235112e+02,3.840641697163310386e+00
3.376033587238345742e+08,2.022508656720232612e+00,1.707828038686994887e+02,3.930231036001793132e+00
3.376033589295655489e+08,1.351106467463587535e+02,1.708823177935323656e+02,3.790034981497246047e+00
3.376033590538812876e+08,1.686607482022585591e+00,1.707929098671599206e+02,3.942563293138709568e+00
3.376033590967397690e+08,1.742571444182026141e+00,1.708581203312886601e+02,3.798621469402795103e+00
3.376033591209433675e+08,2.722925442861184653e+00,1.708636264069364188e+02,3.903973370063820614e+00
3.376033591875563264e+08,2.283699535670745018e+00,1.710133457446882232e+02,3.826544515487054987e+00
3.376033594638566971e+08,2.252203437088292404e+00,1.709135236885973939e+02,3.971365960977415899e+00
3.376033595420012474e+08,3.157461597804941622e+00,1.709573504210590045e+02,4.012708926839795076e+00
3.376033596962605119e+08,2.048922745471804419e+00,1.709000085261334618e+02,3.783897022362097129e+00
3.376033597139872909e+08,1.835573075920750252e+00,1.709752680214282066e+02,3.892358643366967907e+00
3.376033600663450956e+08,1.173863343904634320e+02,1.710095466573779674e+02,3.922473793948257015e+00
3.376033602752600312e+08,1.759377140577421450e+00,1.710052821868474382e+02,3.929954846612758956e+00
3.376033603117708564e+08,1.811592125053237856e+00,1.710112731517445752e+02,3.850243690271962560e+00
3.376033607728819251e+08,1.700349291151550757e+00,1.708479076129326302e+02,3.826134094870308644e+00
3.376033608789525628e+08,2.176455169174518645e+00,1.708776377869432679e+02,3.853290651448014525e+00
3.376033610593773723e+08,2.185806338740780674e+00,1.709123181669992562e+02,3.870380909683996951e+00
3.376033612122568488e+08,2.137942478703477533e+00,1.709315689951802995e+02,3.794444397713929717e+00
3.376033613047898412e+08,1.778785289426711325e+00,1.710085873624645956e+02,3.871629284182156461e+00
3.376033613604874611e+08,2.404668166674176266e+00,1.709526897812728521e+02,4.017967167581836030e+00
3.376033614049894810e+08,1.608480757923334226e+00,1.708802486837498975e+02,3.834214628939881297e+00
3.376033614675112367e+08,1.851341673013726652e+00,1.709524788607353969e+02,3.799192619211599453e+00
3.376033620709477663e+08,4.098047119747823075e+01,1.709344998644599798e+02,3.839395910945346824e+00
3.376033621247128844e+08,1.698621047903074999e+00,1.709037364916607942e+02,3.943742423247172724e+00
3.376033621506459713e+08,1.865513692233021992e+00,1.708259527693146254e+02,3.893658623577340716e+00
3.376033621741647720e+08,2.193764585249442511e+00,1.708866036288962675e+02,3.959171777265242387e+00
3.376033622407029271e+08,2.057387268437922856e+00,1.709258292664501369e+02,3.993176442546183758e+00
3.376033623243888617e+08,2.342236063859119088e+00,1.708881710189461671e+02,3.812880914617903905e+00
3.376033623560935855e+08,1.738372877655028015e+00,1.708627166847934404e+02,3.917160892986823573e+00
3.376033624013562202e+08,2.407075484052616066e+00,1.708255268248922789e+02,3.879465059596968857e+00
3.376033624255962372e+08,1.927086052911637370e+00,1.708997225553004284e+02,3.855151645533333227e+00
3.376033625940735936e+08,2.841509664808028468e+00,1.708155798336251223e+02,3.871126905552168651e+00
3.376033626619368792e+08,2.415749273434006916e+00,1.708550239368535699e+02,3.858925025336035652e+00
3.376033627373431921e+08,2.081850260606752379e+00,1.708601564002258044e+02,3.824100255145284954e+00
3.376033628294043541e+08,1.672358469101679734e+00,1.710453620383265445e+02,3.881926750520124259e+00
3.376033630324287415e+08,1.783495025795297506e+00,1.709424655832106623e+02,3.924949509783050239e+00
3.376033631305326819e+08,2.976477880694892164e+00,1.708611162987261309e+02,3.980034011765880120e+00
3.376033637443984747e+08,1.984883549058557017e+00,1.709710780717723537e+02,3.901088258900411887e+00
3.376033639230332375e+08,1.623588432310706597e+00,1.709883057283953463e+02,3.979998665637335176e+00
3.376033641400883794e+08,1.880594027108198008e+00,1.709655927885559663e+02,3.867097481028786810e+00
3.376033641548467278e+08,1.800757508722428124e+00,1.709614981168329564e+02,3.993588129925604857e+00
3.376033641889160275e+08,2.309152377967283787e+00,1.708628317819684810e+02,3.792348720739676438e+00
3.376033643822865486e+08,2.324455858956196330e+00,1.710158883101286449e+02,3.846728859275832413e+00
3.376033646840677261e+08,8.093630207481446348e+00,1.708945117941263732e+02,3.803732383678666729e+00
3.376033646969852448e+08,2.186472085937752219e+00,1.709897512644135702e+02,3.891772169550205884e+00
3.376033650330426693e+08,2.386234542236376655e+00,1.709543112818280690e+02,4.026277397820466675e+00
3.376033650570526123e+08,1.751086656784671458e+00,1.709294296935495936e+02,3.818748888099274374e+00
3.376033652472073436e+08,2.218454500155971232e+00,1.709631237290283252e+02,3.990421692103069962e+00
3.376033652676085234e+08,2.855424046360949042e+00,1.709271749171471981e+02,3.950480691270452205e+00
3.376033653877832890e+08,1.661175124178601248e+00,1.709078206610599295e+02,3.966641548641687720e+00
3.376033655643904209e+08,1.740452164457345630e+00,1.709378839925123259e+02,3.868823122276499493e+00
3.376033657355384231e+08,2.326907254007889669e+00,1.708581626282532682e+02,3.856594849122476631e+00
3.376033657789362669e+08,2.063356196914689189e+00,1.708296130396594776e+02,3.919263769208465309e+00
3.376033659189052582e+08,2.280296912674039334e+00,1.709148093252852902e+02,3.863724301685917517e+00
3.376033659901755452e+08,2.579973660702799876e+00,1.708776972950396953e+02,3.781735549420699449e+00
3.376033660189917684e+08,2.384345505222985384e+00,1.708245590884260423e+02,3.945651652528252562e+00
3.376033662426838279e+08,1.770268038716324099e+00,1.708191363251609403e+02,3.897071974935881311e+00
3.376033663455747366e+08,1.687675994773041754e+00,1.709965001919896679e+02,3.922974845244776798e+00
3.376033664018843770e+08,2.139700916626072313e+00,1.709156020520406400e+02,3.815177122373643481e+00
3.376033665619800091e+08,2.021467247145115387e+00,1.708124516700252400e+02,3.951712852701233736e+00
3.376033666290341020e+08,1.852883288235181336e+00,1.709149859738726605e+02,3.787673475832701087e+00
3.376033667464493513e+08,2.275479095378521777e+00,1.710105834611842681e+02,3.874440957920818995e+00
3.376033667862128615e+08,1.697604377126309183e+00,1.707983257976818550e+02,3.939559569475014733e+00
3.376033668787103295e+08,1.870566174082663569e+00,1.708416788648423221e+02,3.937403774647563637e+00
3.376033669233455658e+08,1.613343012355536343e+00,1.708856401765119131e+02,3.978246167034941383e+00
3.376033669714304805e+08,2.166028544745629780e+00,1.709404275382558467e+02,3.810406039361966091e+00
3.376033670698094964e+08,2.308606121675639944e+00,1.709302110017228244e+02,3.855662757197597212e+00
3.376033672841334939e+08,2.099936937294822226e+00,1.709456203557931531e+02,3.820857426002280732e+00
3.376033674789397120e+08,2.037245820252593376e+00,1.709327122546857254e+02,3.878749028552074485e+00
3.376033678074463010e+08,7.209659427955244837e+01,1.710053667184061510e+02,3.928756310130420815e+00
3.376033679782580137e+08,2.045561987981522112e+00,1.709590861688769508e+02,3.932417218190736641e+00
3.376033680245214105e+08,1.600856254678722168e+00,1.709736814422412010e+02,3.903138514493354805e+00
3.376033680398057103e+08,2.314698872845045052e+00,1.710103271321810610e+02,3.960857165785324874e+00
3.376033681696577072e+08,2.224757788599293296e+00,1.709730701994589026e+02,3.837956138947140161e+00
3.376033682614663243e+08,2.215250461006682769e+00,1.709833876975446287e+02,3.850844701572162077e+00
3.376033682768090367e+08,2.308380100887390540e+00,1.709814389645549682e+02,3.847250320647149113e+00
3.376033683192684650e+08,2.214961941191820216e+00,1.708846809856852929e+02,3.924305969843842501e+00
3.376033684180072546e+08,2.125805387377061706e+00,1.709057014758816990e+02,3.896147294076098611e+00
3.376033690252211094e+08,1.810810423824912752e+00,1.708858944343816404e+02,3.911710595931959134e+00
3.376033690622283220e+08,2.020286366045088489e+00,1.710567904856234236e+02,3.869406462424382465e+00
3.376033690627884865e+08,1.777599923019408390e+00,1.710254180403476312e+02,3.856798428271773993e+00
3.376033690897816420e+08,2.269870966372280918e+00,1.709629384857494188e+02,3.876539912614167083e+00
3.376033691641235352e+08,2.402170398983916488e+00,1.708604271597951652e+02,3.923624300176356439e+00
3.376033692019811273e+08,2.014005984902533797e+00,1.709070062878950012e+02,3.891854176717440605e+00
3.376033696389326453e+08,2.159769463065382755e+00,1.708889500352477739e+02,3.885625303739895564e+00
3.376033696476106048e+08,2.207511840655805635e+00,1.709411262437531889e+02,3.795737652977783760e+00
3.376033698240685463e+08,2.393145351991005754e+00,1.709240945173888520e+02,3.819087953239798328e+00
3.376033698982179761e+08,2.997481612582561183e+00,1.709518084865152332e+02,3.958550691414042255e+00
3.376033699730989933e+08,3.219525449406750894e+00,1.710425366042508131e+02,3.895456233925141731e+00
3.376033700576464534e+08,2.242188184635910631e+00,1.708889479655429398e+02,3.915818809907350762e+00
3.376033702021692991e+08,2.316456307108521351e+00,1.709843808014074398e+02,3.950321167156153113e+00
3.376033706706112027e+08,2.335085001606842958e+00,1.709313554443575356e+02,3.936788953048042217e+00
3.376033708409627080e+08,2.041530707922051491e+00,1.709177079276535949e+02,3.966218119671581110e+00
3.376033709938864112e+08,2.827886732099399669e+00,1.709009232282650146e+02,3.983799483138861230e+00
3.376033711870428920e+08,2.056967664841775623e+00,1.708879310193777599e+02,3.813807408001248955e+00
3.376033712752462029e+08,1.038677749184500811e+02,1.708668643787034966e+02,3.946739220811607218e+00
3.376033714233899713e+08,2.012096402881556667e+00,1.708936100667484084e+02,3.841186993446002340e+00
3.376033717857284546e+08,2.025860165809350022e+00,1.709235196884514778e+02,3.837796695064723096e+00
3.376033719153125882e+08,1.997482675957419129e+00,1.709284256357376250e+02,3.782475352523492873e+00
3.376033720176975727e+08,2.233109374384866008e+00,1.709417982049303930e+02,4.007521605579190016e+00
3.376033725432711840e+08,2.074273564473828824e+00,1.708971282750463843e+02,3.945288517488529045e+00
3.376033725812665224e+08,2.019746918762855614e+00,1.709964780839461582e+02,3.901836255076879478e+00
3.376033726010217071e+08,2.375827872884158865e+00,1.709677716514260055e+02,4.037507278441863967e+00
3.376033726626370549e+08,2.256486196904263775e+00,1.709031253267591524e+02,3.927059465381581127e+00
3.376033726891852617e+08,1.705383760070396493e+00,1.708895317516034140e+02,3.806313827605308564e+00
3.376033726893249154e+08,1.939052553481139585e+00,1.709075308027871927e+02,3.767682328141889858e+00
3.376033730996158719e+08,2.244458705481210625e+00,1.709233714517905298e+02,3.866891450981551070e+00
3.376033731547235250e+08,2.056745141262297238e+00,1.710278352029135078e+02,3.866036063882299700e+00
3.376033731853772998e+08,1.930203514437634382e+00,1.708948231910478626e+02,3.790838882758651440e+00
3.376033732387555242e+08,1.811098636645271709e+00,1.708777031979751087e+02,3.817633572485856774e+00
3.376033733844331503e+08,1.822976093368847250e+00,1.710112655317485633e+02,3.933667106349434395e+00
3.376033733853584528e+08,1.982612760918729844e+00,1.709183385449754553e+02,3.871202516925053683e+00
3.376033735046179891e+08,2.087029935566937500e+00,1.710103930405559254e+02,3.895035865924734608e+00
3.376033735774133801e+08,1.753406743895679964e+00,1.709788442860076429e+02,3.974589214950455140e+00
3.376033735952073336e+08,2.169065947258138394e+00,1.709020340269804876e+02,3.858609039081204894e+00
3.376033736792026162e+08,2.063566566357718735e+00,1.709669687116035561e+02,3.872197148811273415e+00
3.376033738181388378e+08,8.925904628129524099e+01,1.708767649889825009e+02,3.906699185797479323e+00
3.376033738761469722e+08,1.929215554951058120e+00,1.709479862558947332e+02,3.831259603385582579e+00
3.376033739657530785e+08,2.361560095143739879e+00,1.709392727060206880e+02,3.952190239850490450e+00
3.376033740861604810e+08,1.442131299357469842e+01,1.708489415760403745e+02,3.818287659535500200e+00
3.376033747348873019e+08,1.780921433211483551e+00,1.709074408282858997e+02,3.875187137404815907e+00
3.376033749779567122e+08,2.292792294216956961e+00,1.708692904532672969e+02,3.913014346073244720e+00
3.376033750301153660e+08,2.251802599544824091e+00,1.708814255602912624e+02,3.951043948129367323e+00
3.376033750373358727e+08,2.126594009539278574e+00,1.709197434819138266e+02,3.873716422022524419e+00
3.376033750412303805e+08,1.896387467683949613e+00,1.708364147349387849e+02,3.908994234994656480e+00
3.376033751459265351e+08,2.282843929599103650e+00,1.708416555323607895e+02,3.838631053845294350e+00
3.376033753003593087e+08,2.883814909850396013e+00,1.709509266504568359e+02,3.909650598189772897e+00
3.376033754485006332e+08,2.278489331645096261e+00,1.708482753816927868e+02,3.838765983553493299e+00
3.376033755281873345e+08,2.106544533530108509e+00,1.708874565848139753e+02,3.931609740257876684e+00
3.376033756602783203e+08,1.903854453593677443e+00,1.709398374627270982e+02,3.952292944731492952e+00
