# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033435010460019e+08,7.880000000000000782e+00,1.710165763681908402e+02,3.877980677000000043e+00
3.376033435287629962e+08,1.720000000000000195e+00,1.709967288213328800e+02,3.897099289799999866e+00
3.376033438767079115e+08,2.400000000000000355e+00,1.709912536359927344e+02,4.009762543799999968e+00
3.376033440495019555e+08,1.880000000000000115e+00,1.709686684964646872e+02,3.894368059400000082e+00
3.376033441578385234e+08,1.760000000000000009e+00,1.708619023823321186e+02,3.962648819400000022e+00
3.376033443185297251e+08,2.080000000000000071e+00,1.709029662723831109e+02,3.931239669800000058e+00
3.376033445888584852e+08,1.680000000000000160e+00,1.709844096543175738e+02,3.893002444199999967e+00
3.376033446020768285e+08,2.640000000000000124e+00,1.708619023823321186e+02,3.884125945400000113e+00
3.376033447184277177e+08,1.840000000000000080e+00,1.709200762265710125e+02,3.978353394200000004e+00
3.376033448830664158e+08,1.920000000000000151e+00,1.710117855810182164e+02,3.821307646200000185e+00
3.376033448858962655e+08,1.760000000000000009e+00,1.709631933111245701e+02,3.897099289799999866e+00
3.376033449722916484e+08,1.720000000000000195e+00,1.709584025239519463e+02,3.879346292200000157e+00
3.376033450929362178e+08,1.640000000000000124e+00,1.709234982174085928e+02,3.990643931000000144e+00
3.376033451685883403e+08,1.920000000000000151e+00,1.709118634485608084e+02,3.953772320600000167e+00
3.376033451817241907e+08,1.800000000000000044e+00,1.709488209496066986e+02,3.896416482199999809e+00
3.376033454125260711e+08,2.040000000000000036e+00,1.709228138192410711e+02,3.906658596200000222e+00
3.376033454267871380e+08,1.760000000000000009e+00,1.708468456226467538e+02,3.928508439399999830e+00
3.376033454992231131e+08,1.640000000000000124e+00,1.708468456226467538e+02,3.901196135400000209e+00
3.376033455653406978e+08,5.000000000000000000e+00,1.709091258558907498e+02,3.845888719800000022e+00
3.376033456372818947e+08,1.680000000000000160e+00,1.710234203498660008e+02,3.824038876599999970e+00
3.376033458238628507e+08,1.680000000000000160e+00,1.709789344689774282e+02,3.849302757799999863e+00
3.376033458904654980e+08,1.640000000000000124e+00,1.708838031236926440e+02,3.916900710200000191e+00
3.376033459100596905e+08,1.959999999999999964e+00,1.708927002998703699e+02,3.980401817000000175e+00
3.376033460081239343e+08,1.680000000000000160e+00,1.709536117367793224e+02,3.896416482199999809e+00
3.376033460282725692e+08,1.959999999999999964e+00,1.708810655310225854e+02,3.890271213800000183e+00
3.376033462932432890e+08,2.280000000000000249e+00,1.708181008996110677e+02,3.942847399000000141e+00
3.376033465417132974e+08,1.760000000000000009e+00,1.708810655310225854e+02,3.961283204199999908e+00
3.376033465561404228e+08,1.600000000000000089e+00,1.708393172428040714e+02,3.940116168599999913e+00
3.376033468580772281e+08,2.680000000000000160e+00,1.710076791920131427e+02,3.888905598600000069e+00
3.376033468656781912e+08,1.600000000000000089e+00,1.710035728030080406e+02,3.817893608199999900e+00
3.376033468735156059e+08,1.600000000000000089e+00,1.708495832153168124e+02,3.870469793399999858e+00
3.376033472439323068e+08,2.080000000000000071e+00,1.710590090545768760e+02,3.850668372999999978e+00
3.376033475439702868e+08,2.120000000000000107e+00,1.708550584006569579e+02,3.823356068999999913e+00
3.376033475525705218e+08,4.288000000000000256e+01,1.709714060891347458e+02,3.897782097399999923e+00
3.376033475881217718e+08,1.640000000000000124e+00,1.708468456226467538e+02,3.962648819400000022e+00
3.376033476210253835e+08,1.680000000000000160e+00,1.708571115951594948e+02,3.876615061799999928e+00
3.376033478958420157e+08,2.439999999999999947e+00,1.709953600249978365e+02,3.834963798199999996e+00
3.376033479020887613e+08,6.659999999999999432e+01,1.709693528946322090e+02,3.934653707799999900e+00
3.376033481979329586e+08,1.840000000000000080e+00,1.709618245147895266e+02,3.886857175799999897e+00
3.376033482292068005e+08,2.640000000000000124e+00,1.710165763681908402e+02,3.833598182999999882e+00
3.376033482903472185e+08,2.879999999999999893e+00,1.710316331278762050e+02,3.843840296999999850e+00
3.376033487415071726e+08,2.320000000000000284e+00,1.708612179841645968e+02,3.805603071400000204e+00
3.376033490037434697e+08,1.720000000000000195e+00,1.708906471053678047e+02,3.929874054599999944e+00
3.376033490860742331e+08,2.896000000000000085e+01,1.709734592836373110e+02,4.024101503399999835e+00
3.376033492426193357e+08,1.880000000000000115e+00,1.708543740024894362e+02,3.875249446599999814e+00
3.376033492903993130e+08,2.240000000000000213e+00,1.708406860391391149e+02,3.891636828999999853e+00
3.376033496431043744e+08,2.320000000000000284e+00,1.708619023823321186e+02,3.895050867000000139e+00
3.376033496801063418e+08,2.600000000000000089e+00,1.708680619658397575e+02,3.855448026199999934e+00
3.376033497509863377e+08,1.720000000000000195e+00,1.708892783090327612e+02,3.939433360999999856e+00
3.376033498725206256e+08,1.680000000000000160e+00,1.710241047480335226e+02,3.920314748200000032e+00
3.376033507999945879e+08,2.120000000000000107e+00,1.709050194668856477e+02,3.910072634200000063e+00
3.376033508321321607e+08,2.320000000000000284e+00,1.710391615077188874e+02,3.860227679399999889e+00
3.376033508595464230e+08,1.680000000000000160e+00,1.708345264556314476e+02,3.951723897799999996e+00
3.376033511941655874e+08,1.840000000000000080e+00,1.709933068304952712e+02,3.833598182999999882e+00
3.376033515732204914e+08,1.720000000000000195e+00,1.710165763681908402e+02,3.821307646200000185e+00
3.376033520536534190e+08,2.040000000000000036e+00,1.709672997001296437e+02,3.810382724600000159e+00
3.376033521200466752e+08,2.040000000000000036e+00,1.708324732611289107e+02,3.854082410999999819e+00
3.376033521245551109e+08,1.600000000000000089e+00,1.709111790503933150e+02,3.798774995400000076e+00
3.376033521307107210e+08,2.520000000000000018e+00,1.708536896043219144e+02,3.862276102200000061e+00
3.376033523570345044e+08,1.600000000000000089e+00,1.710117855810182164e+02,3.933288092600000230e+00
3.376033523919042945e+08,1.760000000000000009e+00,1.709440301624341032e+02,3.922363171000000204e+00
3.376033530033756495e+08,1.600000000000000089e+00,1.708468456226467538e+02,3.903244558199999936e+00
3.376033530585601330e+08,1.959999999999999964e+00,1.709453989587691183e+02,3.934653707799999900e+00
3.376033530798307061e+08,1.387199999999999989e+02,1.712732256810095350e+02,3.564571988600000019e+00
3.376033532681141496e+08,1.800000000000000044e+00,1.709741436818048328e+02,3.995423584200000100e+00
3.376033533287120461e+08,1.760000000000000009e+00,1.708461612244792320e+02,3.901196135400000209e+00
3.376033537181304097e+08,1.600000000000000089e+00,1.708790123365200202e+02,3.937384938200000128e+00
3.376033544559841752e+08,1.840000000000000080e+00,1.710049415993430557e+02,3.929874054599999944e+00
3.376033545306564569e+08,1.760000000000000009e+00,1.710186295626934054e+02,3.898464904999999980e+00
3.376033546064257622e+08,2.759999999999999787e+00,1.709844096543175738e+02,3.826087299400000141e+00
3.376033547220453620e+08,1.640000000000000124e+00,1.709522429404443074e+02,3.896416482199999809e+00
3.376033548620659709e+08,1.680000000000000160e+00,1.709631933111245701e+02,3.882760330199999999e+00
3.376033550260275602e+08,2.439999999999999947e+00,1.709221294210735778e+02,3.904610173400000050e+00
3.376033553485579491e+08,2.879999999999999893e+00,1.709857784506525888e+02,3.799457803000000133e+00
3.376033553863238096e+08,1.840000000000000080e+00,1.708947534943729067e+02,3.830866952600000097e+00
3.376033555564854741e+08,1.600000000000000089e+00,1.709310265972512752e+02,3.985864277800000188e+00
3.376033557013888955e+08,1.959999999999999964e+00,1.710111011828507230e+02,3.965380049800000251e+00
3.376033559592372179e+08,1.920000000000000151e+00,1.709768812744748914e+02,3.936702130600000071e+00
3.376033559745952487e+08,1.920000000000000151e+00,1.708523208079868709e+02,3.901196135400000209e+00
3.376033559854426980e+08,1.720000000000000195e+00,1.708605335859970751e+02,3.858862064200000219e+00
3.376033561508333087e+08,3.200000000000000178e+00,1.708454768263117103e+02,3.865690140199999902e+00
3.376033562692404389e+08,1.959999999999999964e+00,1.709536117367793224e+02,3.995423584200000100e+00
3.376033564192588925e+08,1.720000000000000195e+00,1.708940690962053850e+02,3.988595508199999973e+00
3.376033564321159124e+08,1.920000000000000151e+00,1.708687463640072792e+02,3.799457803000000133e+00
3.376033567192599773e+08,1.680000000000000160e+00,1.710042572011755340e+02,3.858862064200000219e+00
3.376033568240668178e+08,2.240000000000000213e+00,1.708632711786671337e+02,3.948309859800000154e+00
3.376033569380739927e+08,1.720000000000000195e+00,1.709234982174085928e+02,3.830866952600000097e+00
3.376033570587705970e+08,2.160000000000000142e+00,1.708571115951594948e+02,3.914169479799999962e+00
3.376033573780078292e+08,1.720000000000000195e+00,1.710275267388711029e+02,3.878663484600000100e+00
3.376033576190049648e+08,1.880000000000000115e+00,1.709084414577232280e+02,3.977670586599999947e+00
3.376033577812358737e+08,1.640000000000000124e+00,1.708126257142709221e+02,3.949675474999999825e+00
3.376033580880186558e+08,1.920000000000000151e+00,1.710165763681908402e+02,3.874566639000000201e+00
3.376033582472580075e+08,2.136000000000000298e+01,1.709714060891347458e+02,3.902561750599999879e+00
3.376033584603157640e+08,2.200000000000000178e+00,1.709029662723831109e+02,3.991326738600000201e+00
3.376033585580967665e+08,2.080000000000000071e+00,1.709125478467283301e+02,3.913486672199999905e+00
3.376033588970518708e+08,2.000000000000000000e+00,1.710165763681908402e+02,3.859544871799999832e+00
3.376033590196386576e+08,4.896000000000000085e+01,1.708927002998703699e+02,3.910072634200000063e+00
3.376033593095670342e+08,1.640000000000000124e+00,1.710158919700233184e+02,3.862958909800000118e+00
3.376033594275586009e+08,2.360000000000000320e+00,1.708844875218601658e+02,3.881394714999999884e+00
3.376033595325011015e+08,1.640000000000000124e+00,1.709399237734290011e+02,3.960600396599999851e+00
3.376033595876573324e+08,1.640000000000000124e+00,1.708906471053678047e+02,3.906658596200000222e+00
3.376033596081586480e+08,3.080000000000000071e+00,1.710261579425360878e+02,3.942164591400000084e+00
3.376033596527604461e+08,2.000000000000000000e+00,1.707920937692454402e+02,3.920314748200000032e+00
3.376033597123546004e+08,2.600000000000000089e+00,1.708331576592964325e+02,3.928508439399999830e+00
3.376033597277821302e+08,2.120000000000000107e+00,1.709262358100786798e+02,3.951723897799999996e+00
3.376033597845312357e+08,2.360000000000000320e+00,1.708906471053678047e+02,3.944895821799999869e+00
3.376033598512955904e+08,1.720000000000000195e+00,1.708530052061543927e+02,3.970159703000000206e+00
3.376033599071083069e+08,3.247999999999999687e+01,1.708927002998703699e+02,3.794678149800000178e+00
3.376033599108767509e+08,2.240000000000000213e+00,1.709406081715965229e+02,3.951723897799999996e+00
3.376033602240581512e+08,1.959999999999999964e+00,1.708187852977785610e+02,3.901196135400000209e+00
3.376033602530435920e+08,2.240000000000000213e+00,1.708974910870429653e+02,3.989278315800000030e+00
3.376033604616601467e+08,2.160000000000000142e+00,1.709132322448958519e+02,3.955820743399999895e+00
3.376033606735503674e+08,1.920000000000000151e+00,1.710405303040539309e+02,3.915535095000000076e+00
3.376033607895920277e+08,1.600000000000000089e+00,1.710446366930590330e+02,3.862958909800000118e+00
3.376033610129242539e+08,1.959999999999999964e+00,1.708755903456824399e+02,3.892319636599999910e+00
3.376033611977734566e+08,2.040000000000000036e+00,1.710131543773532599e+02,3.840426259000000009e+00
3.376033612614008188e+08,1.840000000000000080e+00,1.708386328446365496e+02,3.880029099800000214e+00
3.376033614773383141e+08,1.760000000000000009e+00,1.709303421990837535e+02,3.976304971399999832e+00
3.376033615044498444e+08,1.880000000000000115e+00,1.708393172428040714e+02,3.866372947799999960e+00
3.376033615249902606e+08,1.920000000000000151e+00,1.708550584006569579e+02,3.867738563000000074e+00
3.376033615587999225e+08,6.520000000000000284e+01,1.707941469637479770e+02,3.913486672199999905e+00
3.376033616567990184e+08,1.640000000000000124e+00,1.709720904873022675e+02,4.030246771799999905e+00
3.376033618640277982e+08,1.880000000000000115e+00,1.708906471053678047e+02,3.977670586599999947e+00
3.376033619142979383e+08,8.228000000000000114e+01,1.708338420574639258e+02,3.957869166200000066e+00
3.376033620258647799e+08,1.720000000000000195e+00,1.709241826155761146e+02,3.886174368199999840e+00
3.376033621200661659e+08,1.900000000000000355e+01,1.708078349270982983e+02,3.929191246999999887e+00
3.376033621635362506e+08,1.920000000000000151e+00,1.709050194668856477e+02,3.920997555800000089e+00
3.376033622702180743e+08,2.400000000000000355e+00,1.710357395168813071e+02,3.893685251800000025e+00
3.376033624233680367e+08,2.080000000000000071e+00,1.708475300208142755e+02,3.931922477400000115e+00
3.376033627921451926e+08,2.360000000000000320e+00,1.709022818742155891e+02,3.979719009400000118e+00
3.376033628004145026e+08,1.183999999999999986e+01,1.710001508121704603e+02,3.961283204199999908e+00
3.376033629458235502e+08,1.880000000000000115e+00,1.709994664140029386e+02,3.994740776600000043e+00
3.376033631096299887e+08,2.040000000000000036e+00,1.708673775676722357e+02,3.905975788600000165e+00
3.376033632008105516e+08,2.060000000000000142e+01,1.709234982174085928e+02,3.847254335000000136e+00
3.376033633553689122e+08,8.287999999999999545e+01,1.708947534943729067e+02,3.904610173400000050e+00
3.376033633999196887e+08,2.400000000000000355e+00,1.709063882632206912e+02,3.991326738600000201e+00
3.376033634272645116e+08,1.600000000000000089e+00,1.710439522948915112e+02,3.920997555800000089e+00
3.376033636027267575e+08,1.640000000000000124e+00,1.709180230320684757e+02,3.899147712600000037e+00
3.376033638293836713e+08,1.720000000000000195e+00,1.709015974760480674e+02,3.883443137800000056e+00
3.376033638906760216e+08,2.160000000000000142e+00,1.709255514119111581e+02,3.935336515399999957e+00
3.376033639067903757e+08,2.640000000000000124e+00,1.708660087713372207e+02,3.843840296999999850e+00
3.376033639205523133e+08,1.760000000000000009e+00,1.710521650729017153e+02,3.837012221000000167e+00
3.376033640902398229e+08,2.080000000000000071e+00,1.710453210912265263e+02,3.893002444199999967e+00
3.376033641034114361e+08,2.240000000000000213e+00,1.709118634485608084e+02,3.986547085399999801e+00
3.376033644170225859e+08,1.720000000000000195e+00,1.708968066888754436e+02,3.872518216200000030e+00
3.376033644316612482e+08,1.840000000000000080e+00,1.708050973344282397e+02,3.925094401399999988e+00
3.376033645400683880e+08,2.080000000000000071e+00,1.708612179841645968e+02,3.915535095000000076e+00
3.376033646883952022e+08,3.239999999999999858e+01,1.709885160433226758e+02,3.801506225799999861e+00
3.376033648570334315e+08,1.680000000000000160e+00,1.709344485880888556e+02,3.976304971399999832e+00
3.376033649716938138e+08,2.320000000000000284e+00,1.708400016409715931e+02,3.871152600999999915e+00
3.376033650740223527e+08,1.920000000000000151e+00,1.710747502124297341e+02,3.858862064200000219e+00
3.376033651705403924e+08,2.360000000000000320e+00,1.709994664140029386e+02,3.893685251800000025e+00
3.376033653041666746e+08,8.820000000000000284e+01,1.709727748854697893e+02,3.841791874200000123e+00
3.376033653718511462e+08,2.240000000000000213e+00,1.708187852977785610e+02,3.895733674600000196e+00
3.376033654423513412e+08,1.760000000000000009e+00,1.709481365514392053e+02,3.885491560600000227e+00
3.376033654755252004e+08,2.200000000000000178e+00,1.710528494710692087e+02,3.899830520200000095e+00
3.376033655108637214e+08,2.080000000000000071e+00,1.710254735443685661e+02,3.821990453800000243e+00
3.376033655285080075e+08,1.600000000000000089e+00,1.709173386339009539e+02,3.883443137800000056e+00
3.376033655501443148e+08,1.600000000000000089e+00,1.708146789087734874e+02,3.916900710200000191e+00
3.376033655670779347e+08,1.033999999999999915e+02,1.708372640483015346e+02,3.940798976199999970e+00
3.376033655766330361e+08,1.840000000000000080e+00,1.708660087713372207e+02,3.911438249400000178e+00
3.376033656747829914e+08,3.040000000000000036e+00,1.709043350687181260e+02,3.989961123400000087e+00
3.376033657491796613e+08,1.640000000000000124e+00,1.708242604831187066e+02,3.948992667400000212e+00
3.376033657686577439e+08,2.320000000000000284e+00,1.708927002998703699e+02,3.867738563000000074e+00
3.376033657957899570e+08,1.600000000000000089e+00,1.709912536359927344e+02,3.869104178200000188e+00
3.376033660310058594e+08,1.760000000000000009e+00,1.709946756268303147e+02,3.873201023800000087e+00
3.376033660676410794e+08,1.600000000000000089e+00,1.708666931695047424e+02,3.960600396599999851e+00
3.376033663231488466e+08,2.560000000000000053e+00,1.710179451645258837e+02,3.929874054599999944e+00
3.376033664624859095e+08,1.760000000000000009e+00,1.709406081715965229e+02,3.961283204199999908e+00
3.376033664753081799e+08,2.439999999999999947e+00,1.710295799333736682e+02,3.927825631800000217e+00
3.376033665787836313e+08,1.920000000000000151e+00,1.708536896043219144e+02,3.890271213800000183e+00
3.376033667894596457e+08,2.879999999999999893e+00,1.708358952519664911e+02,3.901878942999999822e+00
3.376033670759950280e+08,1.640000000000000124e+00,1.709289734027487384e+02,3.939433360999999856e+00
3.376033671675868034e+08,1.640000000000000124e+00,1.708625867804996403e+02,3.967428472599999978e+00
3.376033672232487202e+08,1.600000000000000089e+00,1.708146789087734874e+02,3.948992667400000212e+00
3.376033673573328853e+08,1.800000000000000044e+00,1.709912536359927344e+02,3.826087299400000141e+00
3.376033674594324827e+08,1.840000000000000080e+00,1.708687463640072792e+02,3.847937142600000193e+00
3.376033676019531488e+08,1.920000000000000151e+00,1.709310265972512752e+02,3.994057968999999986e+00
3.376033676143207550e+08,1.720000000000000195e+00,1.709796188671449499e+02,3.954455128200000225e+00
3.376033677049413919e+08,1.640000000000000124e+00,1.708803811328550637e+02,3.914169479799999962e+00
3.376033677226822972e+08,1.920000000000000151e+00,1.709871472469876323e+02,3.944895821799999869e+00
3.376033677740266919e+08,1.959999999999999964e+00,1.709755124781398479e+02,3.845205912199999965e+00
3.376033680777094364e+08,1.880000000000000115e+00,1.708660087713372207e+02,3.969476895400000149e+00
3.376033681131325960e+08,1.600000000000000089e+00,1.709276046064136949e+02,3.912121057000000235e+00
3.376033682022514939e+08,2.200000000000000178e+00,1.708495832153168124e+02,3.947627052200000097e+00
3.376033682216015458e+08,1.600000000000000089e+00,1.709146010412308954e+02,3.979036201800000061e+00
3.376033683915396929e+08,3.000000000000000000e+00,1.708365796501340128e+02,3.951723897799999996e+00
3.376033686789475083e+08,2.120000000000000107e+00,1.710213671553634640e+02,3.953089513000000110e+00
3.376033687312879562e+08,2.080000000000000071e+00,1.708256292794537501e+02,3.920997555800000089e+00
3.376033688090657592e+08,1.920000000000000151e+00,1.710275267388711029e+02,3.897099289799999866e+00
3.376033688603830338e+08,1.720000000000000195e+00,1.708838031236926440e+02,3.888222791000000012e+00
3.376033689355458021e+08,2.040000000000000036e+00,1.710706438234246605e+02,3.849985565399999921e+00
3.376033689560210705e+08,1.760000000000000009e+00,1.708995442815455306e+02,3.804920263800000146e+00
3.376033690370724797e+08,1.595600000000000023e+02,1.709919380341602562e+02,4.009079736200000355e+00
3.376033691165342927e+08,1.959999999999999964e+00,1.709159698375659104e+02,3.935336515399999957e+00
3.376033692638607025e+08,3.992000000000000171e+01,1.710432678967239895e+02,3.907341403799999835e+00
3.376033694968413711e+08,1.680000000000000160e+00,1.709193918284034908e+02,3.916217902600000134e+00
3.376033695126909614e+08,1.040000000000000000e+02,1.709570337276169028e+02,3.989961123400000087e+00
3.376033696554307938e+08,2.040000000000000036e+00,1.710377927113838439e+02,3.931922477400000115e+00
3.376033696965212822e+08,1.760000000000000009e+00,1.708666931695047424e+02,3.927825631800000217e+00
3.376033697195659876e+08,1.840000000000000080e+00,1.708796967346875419e+02,3.898464904999999980e+00
3.376033697817285061e+08,2.080000000000000071e+00,1.709501897459417421e+02,3.977670586599999947e+00
3.376033698337000608e+08,9.443999999999999773e+01,1.709378705789264359e+02,3.974939356200000162e+00
3.376033698976085186e+08,2.200000000000000178e+00,1.708968066888754436e+02,3.883443137800000056e+00
3.376033700293142200e+08,1.203199999999999932e+02,1.710124699791857381e+02,3.873883831400000144e+00
3.376033700751985908e+08,4.679999999999999716e+00,1.708981754852104871e+02,3.869104178200000188e+00
3.376033701831564903e+08,2.479999999999999982e+00,1.710001508121704603e+02,3.850668372999999978e+00
3.376033702072547674e+08,2.160000000000000142e+00,1.709604557184544831e+02,3.821990453800000243e+00
3.376033702618478537e+08,1.880000000000000115e+00,1.708660087713372207e+02,3.905975788600000165e+00
3.376033703871755600e+08,2.400000000000000355e+00,1.708995442815455306e+02,3.884808753000000170e+00
3.376033705986490846e+08,1.760000000000000009e+00,1.709419769679315380e+02,3.898464904999999980e+00
3.376033707161349654e+08,1.760000000000000009e+00,1.709125478467283301e+02,3.906658596200000222e+00
3.376033709997178912e+08,8.919999999999999929e+00,1.709871472469876323e+02,3.826770107000000198e+00
3.376033710654047132e+08,2.200000000000000178e+00,1.708393172428040714e+02,3.853399603400000206e+00
3.376033710814518332e+08,1.272000000000000028e+02,1.709447145606016250e+02,3.973573741000000048e+00
3.376033711699012518e+08,8.864000000000000057e+01,1.709166542357334322e+02,3.951723897799999996e+00
3.376033712291558385e+08,2.040000000000000036e+00,1.709672997001296437e+02,3.800823418200000248e+00
3.376033712366915941e+08,1.920000000000000151e+00,1.709406081715965229e+02,4.005665698199999625e+00
3.376033712980815768e+08,7.183999999999998920e+01,1.709672997001296437e+02,3.835646605800000053e+00
3.376033714495019317e+08,8.519999999999999574e+00,1.709857784506525888e+02,3.958551973800000123e+00
3.376033716165299416e+08,1.760000000000000009e+00,1.708755903456824399e+02,3.912803864599999848e+00
3.376033716595616341e+08,2.080000000000000071e+00,1.709057038650531695e+02,3.992692353799999871e+00
3.376033718188856244e+08,1.464000000000000057e+01,1.708879095126977461e+02,3.907341403799999835e+00
3.376033718789322972e+08,1.920000000000000151e+00,1.709775656726424131e+02,3.903927365799999993e+00
3.376033718860536218e+08,2.280000000000000249e+00,1.708968066888754436e+02,3.843840296999999850e+00
3.376033718902202845e+08,1.720000000000000195e+00,1.709036506705506326e+02,3.880711907399999827e+00
3.376033719753797650e+08,1.800000000000000044e+00,1.708475300208142755e+02,3.872518216200000030e+00
3.376033721472449899e+08,1.680000000000000160e+00,1.709522429404443074e+02,3.981767432199999845e+00
3.376033721806836128e+08,2.680000000000000160e+00,1.708133101124384439e+02,3.909389826600000006e+00
3.376033721847819090e+08,1.880000000000000115e+00,1.708660087713372207e+02,3.947627052200000097e+00
3.376033722538693547e+08,2.600000000000000089e+00,1.709118634485608084e+02,3.985864277800000188e+00
3.376033723188856244e+08,1.880000000000000115e+00,1.709234982174085928e+02,3.967428472599999978e+00
3.376033724778016210e+08,2.320000000000000284e+00,1.708673775676722357e+02,3.872518216200000030e+00
3.376033726527582407e+08,2.492000000000000171e+01,1.708338420574639258e+02,3.886174368199999840e+00
3.376033727671603560e+08,1.959999999999999964e+00,1.708783279383524984e+02,3.897099289799999866e+00
3.376033728805653453e+08,2.479999999999999982e+00,1.709029662723831109e+02,3.983133047399999960e+00
3.376033729515994191e+08,2.080000000000000071e+00,1.708844875218601658e+02,3.803554648600000032e+00
3.376033730438910723e+08,1.720000000000000195e+00,1.709761968763073696e+02,3.842474681800000180e+00
3.376033731482259035e+08,1.959999999999999964e+00,1.709063882632206912e+02,3.993375161399999929e+00
3.376033734254351258e+08,1.800000000000000044e+00,1.708550584006569579e+02,3.897782097399999923e+00
3.376033734874099493e+08,1.760000000000000009e+00,1.708482144189817973e+02,3.923728786199999874e+00
3.376033734995865822e+08,2.280000000000000249e+00,1.710158919700233184e+02,3.955137935799999838e+00
3.376033735289442539e+08,1.680000000000000160e+00,1.709905692378252127e+02,3.989278315800000030e+00
3.376033739130392671e+08,1.600000000000000089e+00,1.709125478467283301e+02,3.890954021400000240e+00
3.376033739607715011e+08,1.760000000000000009e+00,1.708475300208142755e+02,3.954455128200000225e+00
3.376033739951855540e+08,1.600000000000000089e+00,1.710035728030080406e+02,3.915535095000000076e+00
3.376033741665429473e+08,9.211999999999999034e+01,1.709146010412308954e+02,3.912803864599999848e+00
3.376033742901920676e+08,2.200000000000000178e+00,1.709556649312818877e+02,3.946944244600000040e+00
3.376033743362152576e+08,2.120000000000000107e+00,1.709419769679315380e+02,3.802189033399999918e+00
3.376033744214735031e+08,1.600000000000000089e+00,1.710152075718558251e+02,3.877297869399999986e+00
3.376033745013161898e+08,1.640000000000000124e+00,1.708488988171492906e+02,3.856813641400000048e+00
3.376033745857498050e+08,1.760000000000000009e+00,1.709200762265710125e+02,3.916217902600000134e+00
3.376033746319639683e+08,1.600000000000000089e+00,1.708509520116518559e+02,3.950358282599999882e+00
3.376033746510536075e+08,2.240000000000000213e+00,1.708434236318091735e+02,3.927825631800000217e+00
3.376033749104394317e+08,1.225199999999999960e+02,1.709782500708099064e+02,3.886857175799999897e+00
3.376033749792274237e+08,2.000000000000000000e+00,1.710234203498660008e+02,3.928508439399999830e+00
3.376033750350119472e+08,2.000000000000000000e+00,1.709015974760480674e+02,3.852716795800000149e+00
3.376033751217556596e+08,2.240000000000000213e+00,1.708345264556314476e+02,3.874566639000000201e+00
3.376033753504036665e+08,2.320000000000000284e+00,1.709672997001296437e+02,3.868421370600000131e+00
3.376033754633300900e+08,2.000000000000000000e+00,1.709474521532716835e+02,3.955137935799999838e+00
3.376033755366058946e+08,1.720000000000000195e+00,1.708256292794537501e+02,3.908024211399999892e+00
3.376033755951172113e+08,1.760000000000000009e+00,1.709269202082461732e+02,3.846571527400000079e+00
3.376033757007551789e+08,1.720000000000000195e+00,1.709193918284034908e+02,3.917583517800000248e+00
3.376033758182291389e+08,1.800000000000000044e+00,1.709789344689774282e+02,4.017956234999999765e+00
3.376033758661761880e+08,2.040000000000000036e+00,1.709515585422767856e+02,3.939433360999999856e+00
3.376033759330154061e+08,1.840000000000000080e+00,1.709104946522257933e+02,3.993375161399999929e+00
3.376033760528863072e+08,2.360000000000000320e+00,1.708475300208142755e+02,3.867055755400000017e+00
