# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376033488398795724e+08,2.160000000000000142e+00,1.708981754852104871e+02,3.920997555800000089e+00
3.376033490768576264e+08,1.840000000000000080e+00,1.708427392336416517e+02,3.865007332599999845e+00
3.376033494392502308e+08,3.760000000000000231e+00,1.708564271969919730e+02,3.899830520200000095e+00
3.376033495181260705e+08,1.640000000000000124e+00,1.708838031236926440e+02,3.901196135400000209e+00
3.376033495646538734e+08,1.720000000000000195e+00,1.709036506705506326e+02,3.953772320600000167e+00
3.376033499722862244e+08,1.600000000000000089e+00,1.709118634485608084e+02,3.979719009400000118e+00
3.376033499759808779e+08,1.720000000000000195e+00,1.708536896043219144e+02,3.800823418200000248e+00
3.376033501400564313e+08,3.120000000000000107e+00,1.709659309037946286e+02,3.898464904999999980e+00
3.376033501462760568e+08,1.600000000000000089e+00,1.708133101124384439e+02,3.953772320600000167e+00
3.376033503539507389e+08,1.600000000000000089e+00,1.708379484464690279e+02,3.964697242200000193e+00
3.376033504313183427e+08,1.680000000000000160e+00,1.709419769679315380e+02,3.972890933399999991e+00
3.376033505054926276e+08,1.720000000000000195e+00,1.709768812744748914e+02,3.888222791000000012e+00
3.376033508537706137e+08,1.880000000000000115e+00,1.708523208079868709e+02,3.948309859800000154e+00
3.376033512007649541e+08,1.959999999999999964e+00,1.708543740024894362e+02,3.811748339799999830e+00
3.376033512664594054e+08,2.240000000000000213e+00,1.709823564598150085e+02,3.866372947799999960e+00
3.376033516249891520e+08,1.640000000000000124e+00,1.708899627072002829e+02,3.847254335000000136e+00
3.376033516842523813e+08,9.687999999999999545e+01,1.710275267388711029e+02,3.877297869399999986e+00
3.376033519863693714e+08,2.799999999999999822e+00,1.709830408579825303e+02,3.806968686599999874e+00
3.376033521057248116e+08,2.879999999999999893e+00,1.708872251145302243e+02,3.921680363400000147e+00
3.376033521711273789e+08,1.920000000000000151e+00,1.709515585422767856e+02,4.019321850199999879e+00
3.376033523934917450e+08,1.600000000000000089e+00,1.708769591420174834e+02,3.787167266199999993e+00
3.376033526524273157e+08,1.920000000000000151e+00,1.708701151603423227e+02,3.894368059400000082e+00
3.376033528592870831e+08,1.640000000000000124e+00,1.708194696959460828e+02,3.893002444199999967e+00
3.376033528779025674e+08,1.680000000000000160e+00,1.708105725197683853e+02,3.940116168599999913e+00
3.376033529879491925e+08,1.600000000000000089e+00,1.709344485880888556e+02,3.923728786199999874e+00
3.376033529906065464e+08,2.240000000000000213e+00,1.709652465056271069e+02,3.977670586599999947e+00
3.376033535889203548e+08,3.240000000000000213e+00,1.709002286797130523e+02,3.964697242200000193e+00
3.376033536751866341e+08,1.600000000000000089e+00,1.709276046064136949e+02,3.828818529799999926e+00
3.376033538758528829e+08,1.600000000000000089e+00,1.708762747438499616e+02,3.877297869399999986e+00
3.376033540686360598e+08,1.920000000000000151e+00,1.709406081715965229e+02,3.988595508199999973e+00
3.376033542809049487e+08,1.959999999999999964e+00,1.708742215493474248e+02,3.845888719800000022e+00
3.376033543229318857e+08,2.200000000000000178e+00,1.708331576592964325e+02,3.938750553400000243e+00
3.376033545850553513e+08,1.800000000000000044e+00,1.708920159017028482e+02,4.004300083000000399e+00
3.376033546498969197e+08,2.000000000000000000e+00,1.708550584006569579e+02,3.898464904999999980e+00
3.376033546776443124e+08,1.800000000000000044e+00,1.708126257142709221e+02,3.937384938200000128e+00
3.376033547645746469e+08,2.439999999999999947e+00,1.709221294210735778e+02,4.002934467800000284e+00
3.376033554699587822e+08,1.959999999999999964e+00,1.708386328446365496e+02,3.923045978599999817e+00
3.376033555307844877e+08,2.200000000000000178e+00,1.710049415993430557e+02,3.902561750599999879e+00
3.376033557036197782e+08,1.880000000000000115e+00,1.709761968763073696e+02,4.011810966599999695e+00
3.376033558909071088e+08,1.880000000000000115e+00,1.709152854393983887e+02,3.785801650999999879e+00
3.376033559857964516e+08,2.200000000000000178e+00,1.709467677551041618e+02,3.820624838600000128e+00
3.376033560695551038e+08,2.560000000000000053e+00,1.710241047480335226e+02,3.934653707799999900e+00
3.376033560928461552e+08,1.680000000000000160e+00,1.709104946522257933e+02,3.901878942999999822e+00
3.376033563007975221e+08,1.800000000000000044e+00,1.709488209496066986e+02,3.871152600999999915e+00
3.376033563968467712e+08,1.680000000000000160e+00,1.709926224323277779e+02,3.978353394200000004e+00
3.376033564463042617e+08,1.651599999999999966e+02,1.710090479883481578e+02,3.920997555800000089e+00
3.376033565965809226e+08,2.640000000000000124e+00,1.708680619658397575e+02,3.940116168599999913e+00
3.376033568708626032e+08,1.800000000000000044e+00,1.709193918284034908e+02,3.813113954999999944e+00
3.376033569693923593e+08,1.680000000000000160e+00,1.708660087713372207e+02,3.959234781400000180e+00
3.376033571399587393e+08,1.800000000000000044e+00,1.708249448812862283e+02,3.951723897799999996e+00
3.376033573567219973e+08,1.880000000000000115e+00,1.709104946522257933e+02,3.909389826600000006e+00
3.376033573956206441e+08,2.879999999999999893e+00,1.707825121949001925e+02,3.916217902600000134e+00
3.376033574679600596e+08,1.760000000000000009e+00,1.708790123365200202e+02,3.823356068999999913e+00
3.376033574915472865e+08,2.240000000000000213e+00,1.709022818742155891e+02,3.830184145000000040e+00
3.376033575315179825e+08,2.120000000000000107e+00,1.708995442815455306e+02,3.998154814599999884e+00
3.376033576172102690e+08,2.520000000000000018e+00,1.709282890045812167e+02,4.002251660199999783e+00
3.376033576447981596e+08,1.920000000000000151e+00,1.709919380341602562e+02,3.826087299400000141e+00
3.376033576654828787e+08,1.334799999999999898e+02,1.709625089129570483e+02,3.839743451399999952e+00
3.376033577885177732e+08,1.760000000000000009e+00,1.707893561765753532e+02,3.918266325399999861e+00
3.376033580932942629e+08,1.640000000000000124e+00,1.708968066888754436e+02,3.902561750599999879e+00
3.376033581177473664e+08,1.880000000000000115e+00,1.708947534943729067e+02,3.984498662600000074e+00
3.376033583187565207e+08,2.080000000000000071e+00,1.708016753435906594e+02,3.897782097399999923e+00
3.376033583510785699e+08,1.920000000000000151e+00,1.708858563181951808e+02,3.989961123400000087e+00
3.376033584107064009e+08,2.640000000000000124e+00,1.709789344689774282e+02,3.924411593799999931e+00
3.376033586334993243e+08,2.400000000000000355e+00,1.710049415993430557e+02,3.944895821799999869e+00
3.376033586609114408e+08,2.320000000000000284e+00,1.708694307621748010e+02,3.974939356200000162e+00
3.376033586640277505e+08,2.919999999999999929e+00,1.708468456226467538e+02,3.976987778999999890e+00
3.376033586771202087e+08,2.240000000000000213e+00,1.708790123365200202e+02,3.899147712600000037e+00
3.376033587276269794e+08,1.600000000000000089e+00,1.707893561765753532e+02,3.903244558199999936e+00
3.376033587827202678e+08,1.880000000000000115e+00,1.709399237734290011e+02,3.949675474999999825e+00
3.376033587885644436e+08,1.800000000000000044e+00,1.708290512702913304e+02,3.875932254199999871e+00
3.376033588166286945e+08,2.200000000000000178e+00,1.708879095126977461e+02,3.943530206600000199e+00
3.376033589698979855e+08,3.320000000000000284e+00,1.708146789087734874e+02,3.956503550999999952e+00
3.376033589885166883e+08,1.840000000000000080e+00,1.708112569179359070e+02,3.908024211399999892e+00
3.376033590298893452e+08,2.200000000000000178e+00,1.708317888629613890e+02,3.830184145000000040e+00
3.376033592208853960e+08,1.680000000000000160e+00,1.708776435401850051e+02,3.779656382599999809e+00
3.376033592579535842e+08,1.600000000000000089e+00,1.708995442815455306e+02,3.829501337399999983e+00
3.376033593623122573e+08,2.320000000000000284e+00,1.709098102540582715e+02,3.910755441800000121e+00
3.376033594699674249e+08,1.959999999999999964e+00,1.708694307621748010e+02,3.879346292200000157e+00
3.376033596486143470e+08,2.160000000000000142e+00,1.708796967346875419e+02,3.842474681800000180e+00
3.376033596729665995e+08,2.040000000000000036e+00,1.709727748854697893e+02,3.865690140199999902e+00
3.376033598558213711e+08,1.880000000000000115e+00,1.708612179841645968e+02,3.800823418200000248e+00
3.376033598917502165e+08,8.295999999999999375e+01,1.709727748854697893e+02,4.015225004600000425e+00
3.376033599108507037e+08,2.080000000000000071e+00,1.709453989587691183e+02,3.996106391800000157e+00
3.376033601350792050e+08,2.320000000000000284e+00,1.708728527530123813e+02,3.922363171000000204e+00
3.376033606498806477e+08,1.680000000000000160e+00,1.709522429404443074e+02,3.890271213800000183e+00
3.376033607037445903e+08,1.600000000000000089e+00,1.709091258558907498e+02,3.908024211399999892e+00
3.376033608522655964e+08,1.640000000000000124e+00,1.708502676134843341e+02,3.935336515399999957e+00
3.376033608583800197e+08,2.320000000000000284e+00,1.708105725197683853e+02,3.918266325399999861e+00
3.376033609507715106e+08,1.600000000000000089e+00,1.709392393752614794e+02,3.986547085399999801e+00
3.376033610413650274e+08,1.760000000000000009e+00,1.708181008996110677e+02,3.886174368199999840e+00
3.376033611272135377e+08,1.600000000000000089e+00,1.708632711786671337e+02,3.898464904999999980e+00
3.376033611477821469e+08,2.280000000000000249e+00,1.709433457642665815e+02,4.015907812200000038e+00
3.376033612079622149e+08,1.760000000000000009e+00,1.707866185839052946e+02,3.930556862200000001e+00
3.376033616120909452e+08,2.040000000000000036e+00,1.708694307621748010e+02,3.977670586599999947e+00
3.376033616207183003e+08,2.280000000000000249e+00,1.707886717784078598e+02,3.904610173400000050e+00
3.376033617393565774e+08,5.160000000000000142e+00,1.708016753435906594e+02,3.944895821799999869e+00
3.376033620424902439e+08,2.000000000000000000e+00,1.707886717784078598e+02,3.925777209000000045e+00
3.376033620725466609e+08,1.760000000000000009e+00,1.708557427988244797e+02,3.955137935799999838e+00
3.376033621333376765e+08,1.600000000000000089e+00,1.708324732611289107e+02,3.849302757799999863e+00
3.376033624886317253e+08,1.600000000000000089e+00,1.709460833569366400e+02,3.985181470200000131e+00
3.376033625021582246e+08,4.212000000000000455e+01,1.709180230320684757e+02,4.015907812200000038e+00
3.376033625603179336e+08,2.080000000000000071e+00,1.708441080299766952e+02,3.876615061799999928e+00
3.376033626497243643e+08,2.040000000000000036e+00,1.709652465056271069e+02,3.822673261399999856e+00
3.376033627779611349e+08,1.800000000000000044e+00,1.709659309037946286e+02,3.970159703000000206e+00
3.376033629456651211e+08,1.880000000000000115e+00,1.709803032653124717e+02,3.860227679399999889e+00
3.376033629559353590e+08,1.616000000000000014e+01,1.709084414577232280e+02,3.788532881400000107e+00
3.376033629709982872e+08,2.200000000000000178e+00,1.709152854393983887e+02,3.985864277800000188e+00
3.376033630834472775e+08,2.000000000000000000e+00,1.709009130778805456e+02,3.990643931000000144e+00
3.376033635796571374e+08,1.959999999999999964e+00,1.708201540941136045e+02,3.955137935799999838e+00
3.376033637622168064e+08,1.600000000000000089e+00,1.708365796501340128e+02,3.919631940599999975e+00
3.376033638503743410e+08,1.760000000000000009e+00,1.710343707205462636e+02,3.879346292200000157e+00
3.376033638651747108e+08,2.000000000000000000e+00,1.709200762265710125e+02,3.910755441800000121e+00
3.376033640216124058e+08,2.320000000000000284e+00,1.708338420574639258e+02,3.903244558199999936e+00
3.376033645393543839e+08,1.920000000000000151e+00,1.708865407163627026e+02,3.833598182999999882e+00
3.376033645688866973e+08,2.040000000000000036e+00,1.709775656726424131e+02,3.972208125799999934e+00
3.376033649075477719e+08,7.131999999999999318e+01,1.709180230320684757e+02,4.011810966599999695e+00
3.376033650481597185e+08,2.320000000000000284e+00,1.707749838150575101e+02,3.928508439399999830e+00
3.376033650626562238e+08,1.640000000000000124e+00,1.708092037234333418e+02,3.936702130600000071e+00
3.376033653004274964e+08,1.564000000000000057e+01,1.710015196085054754e+02,3.970842510599999819e+00
3.376033655938053131e+08,1.232000000000000028e+01,1.709611401166220048e+02,4.027515541399999677e+00
3.376033657312033176e+08,1.880000000000000115e+00,1.709536117367793224e+02,3.873201023800000087e+00
3.376033661229709387e+08,1.760000000000000009e+00,1.709125478467283301e+02,3.938067745800000186e+00
3.376033663464279771e+08,2.976000000000000156e+01,1.709741436818048328e+02,4.012493774200000196e+00
3.376033664499695897e+08,2.720000000000000195e+00,1.708639555768346554e+02,3.927825631800000217e+00
3.376033664864659309e+08,1.959999999999999964e+00,1.708831187255251223e+02,3.833598182999999882e+00
3.376033666065440774e+08,1.920000000000000151e+00,1.708571115951594948e+02,3.893002444199999967e+00
3.376033667627213597e+08,1.640000000000000124e+00,1.709584025239519463e+02,3.970159703000000206e+00
3.376033668644726276e+08,1.680000000000000160e+00,1.708064661307632832e+02,3.889588406200000126e+00
3.376033669443684816e+08,2.240000000000000213e+00,1.709248670137436363e+02,3.962648819400000022e+00
3.376033672323405147e+08,1.645600000000000023e+02,1.708557427988244797e+02,3.815162377800000115e+00
3.376033672917436957e+08,1.959999999999999964e+00,1.708023597417581811e+02,3.937384938200000128e+00
3.376033677385535836e+08,1.800000000000000044e+00,1.709296578009162602e+02,3.826087299400000141e+00
3.376033678274739385e+08,2.520000000000000018e+00,1.708523208079868709e+02,3.804920263800000146e+00
3.376033678400249481e+08,2.080000000000000071e+00,1.709029662723831109e+02,3.996106391800000157e+00
3.376033679046332240e+08,8.756000000000000227e+01,1.708571115951594948e+02,3.899830520200000095e+00
3.376033680139876008e+08,6.176000000000000512e+01,1.709070726613882130e+02,3.983815855000000017e+00
3.376033681650054455e+08,1.720000000000000195e+00,1.709255514119111581e+02,4.012493774200000196e+00
3.376033685051421523e+08,2.839999999999999858e+00,1.708913315035353264e+02,3.908707018999999949e+00
3.376033685213801861e+08,1.577199999999999989e+02,1.709590869221194680e+02,3.940116168599999913e+00
3.376033687062858343e+08,2.959999999999999964e+00,1.710391615077188874e+02,3.893685251800000025e+00
3.376033688015299439e+08,2.000000000000000000e+00,1.708386328446365496e+02,3.890954021400000240e+00
3.376033689548600316e+08,1.959999999999999964e+00,1.708721683548448596e+02,3.900513327800000152e+00
3.376033692846603990e+08,2.600000000000000089e+00,1.709029662723831109e+02,3.946261436999999983e+00
3.376033694925108552e+08,2.000000000000000000e+00,1.708612179841645968e+02,3.830866952600000097e+00
3.376033694989431500e+08,1.760000000000000009e+00,1.709378705789264359e+02,3.981767432199999845e+00
3.376033695461599231e+08,2.879999999999999893e+00,1.708023597417581811e+02,3.949675474999999825e+00
3.376033696617307067e+08,2.120000000000000107e+00,1.707879873802403381e+02,3.922363171000000204e+00
3.376033697282291651e+08,1.800000000000000044e+00,1.709378705789264359e+02,3.900513327800000152e+00
3.376033698909385800e+08,2.160000000000000142e+00,1.708475300208142755e+02,3.873883831400000144e+00
3.376033701618880033e+08,1.345600000000000023e+02,1.709816720616475152e+02,3.814479570200000058e+00
3.376033704768663049e+08,2.120000000000000107e+00,1.709015974760480674e+02,3.771462691400000011e+00
3.376033705384418368e+08,1.640000000000000124e+00,1.709351329862563773e+02,3.857496449000000105e+00
3.376033706233420372e+08,1.959999999999999964e+00,1.708892783090327612e+02,3.895733674600000196e+00
3.376033707595312595e+08,2.879999999999999893e+00,1.708338420574639258e+02,3.839060643799999895e+00
3.376033708790581822e+08,2.912000000000000099e+01,1.710028884048405189e+02,3.944213014199999812e+00
3.376033713588270545e+08,1.959999999999999964e+00,1.708625867804996403e+02,3.914852287400000019e+00
3.376033721343522072e+08,2.360000000000000320e+00,1.709474521532716835e+02,3.966062857399999864e+00
3.376033721515245438e+08,1.600000000000000089e+00,1.709050194668856477e+02,3.869786985800000245e+00
3.376033724752615094e+08,3.624000000000000199e+01,1.709652465056271069e+02,3.881394714999999884e+00
3.376033728686089516e+08,2.040000000000000036e+00,1.709015974760480674e+02,3.894368059400000082e+00
3.376033729043152928e+08,2.000000000000000000e+00,1.708468456226467538e+02,3.912803864599999848e+00
3.376033729952679873e+08,2.040000000000000036e+00,1.709994664140029386e+02,3.823356068999999913e+00
3.376033731612141728e+08,2.160000000000000142e+00,1.708358952519664911e+02,3.853399603400000206e+00
3.376033732432508469e+08,2.360000000000000320e+00,1.708167321032760242e+02,3.901196135400000209e+00
3.376033732875303626e+08,1.872000000000000242e+01,1.709748280799723261e+02,3.953089513000000110e+00
3.376033733388758898e+08,1.959999999999999964e+00,1.708892783090327612e+02,3.929191246999999887e+00
3.376033735485698581e+08,2.280000000000000249e+00,1.708406860391391149e+02,3.871152600999999915e+00
3.376033735545182228e+08,2.040000000000000036e+00,1.708885939108652678e+02,3.914169479799999962e+00
3.376033736225629449e+08,8.775999999999999091e+01,1.709542961349468442e+02,4.033660809799999747e+00
3.376033736784179807e+08,1.959999999999999964e+00,1.708988598833780088e+02,3.884808753000000170e+00
3.376033736938281059e+08,1.640000000000000124e+00,1.708653243731696989e+02,3.945578629399999926e+00
3.376033737001269460e+08,2.120000000000000107e+00,1.709467677551041618e+02,4.017273427400000152e+00
3.376033739628656507e+08,2.040000000000000036e+00,1.708160477051085024e+02,3.931922477400000115e+00
3.376033740927615166e+08,1.680000000000000160e+00,1.709549805331143659e+02,3.903927365799999993e+00
3.376033741735449433e+08,1.600000000000000089e+00,1.709755124781398479e+02,3.839060643799999895e+00
3.376033742241786122e+08,1.920000000000000151e+00,1.709344485880888556e+02,3.988595508199999973e+00
3.376033744024088383e+08,2.120000000000000107e+00,1.709399237734290011e+02,3.920314748200000032e+00
3.376033744718402624e+08,1.959999999999999964e+00,1.708625867804996403e+02,3.927825631800000217e+00
3.376033746918858290e+08,1.680000000000000160e+00,1.708393172428040714e+02,3.886174368199999840e+00
3.376033750869107842e+08,8.919999999999999929e+00,1.708139945106059656e+02,3.897099289799999866e+00
3.376033750978949666e+08,2.000000000000000000e+00,1.707927781674129619e+02,3.919631940599999975e+00
3.376033751585221291e+08,2.799999999999999822e+00,1.708386328446365496e+02,3.935336515399999957e+00
3.376033751805425286e+08,2.120000000000000107e+00,1.709898848396576909e+02,3.878663484600000100e+00
3.376033751919162273e+08,1.047999999999999972e+02,1.708961222907079502e+02,3.841109066600000066e+00
3.376033752058084011e+08,2.759999999999999787e+00,1.708933846980378632e+02,3.886174368199999840e+00
3.376033755109092593e+08,2.360000000000000320e+00,1.708557427988244797e+02,3.864324525000000232e+00
3.376033757288216352e+08,1.600000000000000089e+00,1.708735371511799030e+02,3.895050867000000139e+00
3.376033758489767909e+08,3.416000000000000369e+01,1.708988598833780088e+02,3.856813641400000048e+00
3.376033758718749881e+08,2.120000000000000107e+00,1.708632711786671337e+02,3.896416482199999809e+00
3.376033761027788520e+08,1.720000000000000195e+00,1.709091258558907498e+02,3.956503550999999952e+00
3.376033764166275859e+08,1.680000000000000160e+00,1.708571115951594948e+02,3.896416482199999809e+00
3.376033766638487577e+08,1.760000000000000009e+00,1.708475300208142755e+02,3.970159703000000206e+00
3.376033767087771297e+08,1.600000000000000089e+00,1.708632711786671337e+02,3.976987778999999890e+00
3.376033768061414957e+08,1.720000000000000195e+00,1.709508741441092639e+02,3.800823418200000248e+00
3.376033769292469621e+08,1.640000000000000124e+00,1.708906471053678047e+02,3.854082410999999819e+00
3.376033771909353137e+08,3.000000000000000000e+00,1.707996221490881226e+02,3.924411593799999931e+00
3.376033772951703668e+08,2.200000000000000178e+00,1.709337641899213338e+02,3.920997555800000089e+00
3.376033773060362339e+08,2.000000000000000000e+00,1.708783279383524984e+02,3.992009546199999814e+00
3.376033774326974750e+08,1.840000000000000080e+00,1.708085193252658200e+02,3.923728786199999874e+00
3.376033774533126950e+08,1.640000000000000124e+00,1.707873029820728163e+02,3.924411593799999931e+00
3.376033774747895002e+08,2.160000000000000142e+00,1.709262358100786798e+02,3.867738563000000074e+00
3.376033775041384697e+08,1.680000000000000160e+00,1.708605335859970751e+02,3.915535095000000076e+00
3.376033777290212512e+08,1.508000000000000114e+02,1.710090479883481578e+02,3.827452914600000256e+00
3.376033777382888198e+08,1.840000000000000080e+00,1.708653243731696989e+02,3.901878942999999822e+00
3.376033780911121964e+08,1.760000000000000009e+00,1.708639555768346554e+02,3.834280990599999939e+00
3.376033785057964325e+08,1.840000000000000080e+00,1.709002286797130523e+02,3.890271213800000183e+00
3.376033785423969030e+08,1.760000000000000009e+00,1.709036506705506326e+02,3.908707018999999949e+00
3.376033786065234542e+08,1.720000000000000195e+00,1.709303421990837535e+02,3.856813641400000048e+00
3.376033786828244328e+08,1.600000000000000089e+00,1.709091258558907498e+02,3.914852287400000019e+00
3.376033789211935997e+08,3.959999999999999964e+00,1.709597713202869613e+02,4.026832733800000064e+00
3.376033789278103113e+08,1.680000000000000160e+00,1.708892783090327612e+02,3.888222791000000012e+00
3.376033792936447263e+08,1.039200000000000017e+02,1.709474521532716835e+02,4.024101503399999835e+00
3.376033795745399594e+08,2.240000000000000213e+00,1.708379484464690279e+02,3.845888719800000022e+00
3.376033796578472257e+08,1.680000000000000160e+00,1.708468456226467538e+02,3.914852287400000019e+00
3.376033798439822197e+08,1.800000000000000044e+00,1.708543740024894362e+02,3.978353394200000004e+00
3.376033799750325680e+08,8.056000000000000227e+01,1.708358952519664911e+02,3.947627052200000097e+00
3.376035803600455523e+08,1.959999999999999964e+00,1.709152854393983887e+02,3.976304971399999832e+00
3.376035804479796290e+08,1.680000000000000160e+00,1.709495053477742204e+02,3.974939356200000162e+00
3.376035806493218541e+08,2.120000000000000107e+00,1.708858563181951808e+02,3.929191246999999887e+00
3.376035808257259130e+08,9.279999999999999361e+00,1.709426613660990597e+02,4.000886044999999669e+00
3.376036303215407729e+08,1.600000000000000089e+00,1.708331576592964325e+02,3.855448026199999934e+00
3.376036304072037935e+08,2.400000000000000355e+00,1.709009130778805456e+02,3.833598182999999882e+00
3.376036304952614903e+08,2.360000000000000320e+00,1.708536896043219144e+02,3.837695028600000224e+00
3.376036306006326079e+08,1.600000000000000089e+00,1.709118634485608084e+02,3.969476895400000149e+00
3.376036306400520802e+08,1.680000000000000160e+00,1.709748280799723261e+02,3.930556862200000001e+00
3.376036307187597752e+08,1.383599999999999852e+02,1.710487430820641066e+02,3.873201023800000087e+00
3.376036307313563228e+08,2.000000000000000000e+00,1.708872251145302243e+02,3.777607959800000081e+00
3.376036308234006166e+08,2.040000000000000036e+00,1.709508741441092639e+02,4.007714121000000240e+00
3.376036310532964468e+08,1.920000000000000151e+00,1.708420548354741300e+02,3.823356068999999913e+00
3.376036311981944442e+08,1.600000000000000089e+00,1.709207606247385343e+02,3.769414268599999840e+00
3.376036313300390840e+08,2.439999999999999947e+00,1.710268423407035812e+02,3.900513327800000152e+00
3.376036314453103542e+08,2.200000000000000178e+00,1.708838031236926440e+02,3.996789199400000214e+00
3.376036315009136200e+08,2.040000000000000036e+00,1.708954378925404285e+02,3.990643931000000144e+00
3.376036315151095986e+08,1.880000000000000115e+00,1.708824343273576005e+02,3.854082410999999819e+00
3.376036315403884649e+08,2.160000000000000142e+00,1.709830408579825303e+02,3.962648819400000022e+00
3.376036316898372173e+08,2.360000000000000320e+00,1.710384771095513656e+02,3.842474681800000180e+00
3.376036317039387822e+08,2.400000000000000355e+00,1.708995442815455306e+02,3.845205912199999965e+00
3.376036317123296261e+08,2.200000000000000178e+00,1.709111790503933150e+02,3.998154814599999884e+00
3.376036319548220634e+08,2.240000000000000213e+00,1.709125478467283301e+02,3.895733674600000196e+00
3.376036320032280684e+08,2.560000000000000053e+00,1.709289734027487384e+02,3.961966011799999965e+00
3.376036320780316591e+08,1.600000000000000089e+00,1.709111790503933150e+02,3.896416482199999809e+00
3.376036323410232067e+08,1.800000000000000044e+00,1.708612179841645968e+02,3.930556862200000001e+00
3.376036324198220372e+08,1.760000000000000009e+00,1.709166542357334322e+02,3.873883831400000144e+00
3.376036327160948515e+08,2.439999999999999947e+00,1.709248670137436363e+02,3.888222791000000012e+00
3.376036327462098598e+08,1.600000000000000089e+00,1.709084414577232280e+02,3.917583517800000248e+00
3.376036327597851753e+08,1.800000000000000044e+00,1.708981754852104871e+02,3.842474681800000180e+00
3.376036328951584101e+08,2.479999999999999982e+00,1.708331576592964325e+02,3.877297869399999986e+00
3.376036330131608248e+08,1.880000000000000115e+00,1.708735371511799030e+02,3.834280990599999939e+00
3.376036330200151801e+08,2.200000000000000178e+00,1.708358952519664911e+02,3.895050867000000139e+00
3.376036330489094853e+08,1.760000000000000009e+00,1.708666931695047424e+02,3.925094401399999988e+00
3.376036332671397328e+08,2.160000000000000142e+00,1.709248670137436363e+02,3.820624838600000128e+00
3.376036333885048032e+08,1.840000000000000080e+00,1.709303421990837535e+02,3.809699917000000102e+00
3.376036334098014235e+08,2.680000000000000160e+00,1.708441080299766952e+02,3.822673261399999856e+00
